,value,err_upper,err_lower,units
PERIOD,21.40272897415239,0.0018326341930823276,-0.0018001240201641622,days
T0,1504.1349269751254,0.06217882515920792,-0.06320516225378014,days
ROR,0.029237855332136197,0.0006349343062938204,-0.0005045253424691282,
IMPACT,0.2756982067245403,0.24937262518787912,-0.19291566654315784,
DUR14,0.22585719956842382,0.0028815831225009747,-0.002440619722473114,days
ECC,0.2636712991084501,0.3146473066162616,-0.1648959316637294,
OMEGA,89.06372017497388,152.96470659170146,-150.63943054160106,deg
R_PL,3.0625535226950586,0.0858183821351175,-0.07655720576277414,R_earth
