,value,err_upper,err_lower,units
PERIOD,9.058806908574851,1.5144214247087007e-05,-1.483167087812376e-05,days
T0,1494.4467275348793,0.000912345311462559,-0.0009284662503432628,days
ROR,0.0283223356190568,0.0007162355208974007,-0.0005003669970674619,
IMPACT,0.317192163120607,0.2509545242112206,-0.20212018204394755,
DUR14,0.15424718794792586,0.0017805337420119804,-0.0015941216135151592,days
ECC,0.16763494052903827,0.3386892179788392,-0.13268413786500166,
OMEGA,88.52057356468846,136.97488267838608,-135.22810043179004,deg
R_PL,2.9698579684238973,0.09031040813844005,-0.07704844328288196,R_earth
