,value,err_upper,err_lower,units
PERIOD,10.261126954245086,1.158114805654975e-05,-1.1810493738551031e-05,days
T0,2013.2801124388027,0.0006052435692254221,-0.0005702800247036066,days
ROR,0.04153930730214269,0.00048042035676144207,-0.00042691887363205394,
IMPACT,0.3779565720953697,0.12539034423930262,-0.2046887911269654,
DUR14,0.3114070592357403,0.0018903088636286758,-0.0015249271268896192,days
ECC,0.27369745423223757,0.29567424917888674,-0.11383221422298928,
OMEGA,89.47249148433154,90.12012324687541,-90.18878461314314,deg
R_PL,12.471255637418928,0.2780156926769539,-0.27589860011787515,R_earth
