,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
0,6.468021363102648e-06,-8.205114327797984,1987.2632614471977,2003.6023568664834,2019.9524537656305,2738.969800737318,-3.9879809551264445,0.01853710360559825,0.7821096068399003,0.2337730337642714,0.30932390204674864,-1.583292903603926,0.20529795755299704,16.341421440940778,1987.2645555526328,0
1,1.5559432619616318e-06,-8.211000355124071,1987.2675350344384,2003.6041440995405,2019.9486793682815,2738.9663901744666,-4.082860048156616,0.016859178571336432,0.453775677470824,0.0600627952512125,0.3046404044386746,-1.6609803101347884,0.18995267626499818,16.341323544022146,1987.2654737549103,0
2,6.595087490795246e-06,-8.231072460750838,1987.2665748138754,2003.6004906398693,2019.9524571181323,2738.9678186436627,-4.0687756215226605,0.017098310500027532,0.19233284775340642,0.345171542500738,0.2444620702639082,-1.6534025707168662,0.19139755569337205,16.34136454551651,1987.2651196213076,0
3,1.0694409983277721e-05,-8.222318645835571,1987.265565800806,2003.6009831466129,2019.9490808790986,2738.967568833352,-4.039341236409917,0.017609068808949777,0.31256372513863023,0.21909215901845291,0.3923488798291439,-1.6425968968980253,0.19347694964338846,16.34138624208818,1987.2638181993866,0
4,1.4546433533026267e-05,-8.229329756515394,1987.2689537732874,2003.6015216109572,2019.953430149163,2738.969699819411,-4.037985760947001,0.017632953653648562,0.6148841801073885,0.23396497660648663,0.22950297321362667,-1.6139100446859966,0.19910757056822237,16.34137294626345,1987.2665827464775,0
5,5.876233500949226e-06,-8.214523548395375,1987.2635921087347,2003.6006653549875,2019.9466774915165,2738.9659763776117,-3.987497870427928,0.01854606076006287,0.8044652130792928,0.3689690652290596,0.3440070202227141,-1.5990993907399,0.20207842977176316,16.341385349255777,1987.2622573048293,0
6,-1.7795273817534218e-06,-8.230160711996671,1987.2691722087995,2003.6033980697691,2019.9456282497147,2738.964202939329,-4.095967694611941,0.016639636402951997,0.4859009889204512,0.2110663385723599,0.22143563118232046,-1.5960847575401902,0.20268854128425048,16.34128789860272,1987.26482360902,0
7,5.98843393403617e-06,-8.21811389467461,1987.2698011764096,2003.602471757077,2019.9457732524972,2738.9651525611816,-4.035656836473563,0.017674067327689388,0.504853796453845,0.25117578738025337,0.23839606126780621,-1.594485324398995,0.20301298745033017,16.341309782294026,1987.2647548536895,0
8,1.0386011699644454e-05,-8.222725749279832,1987.2722155812562,2003.6025949172074,2019.947714089328,2738.965918834579,-4.033868308448658,0.017705706177469825,0.7402227959325208,0.23536189905612304,0.2623787418749224,-1.6262130663636867,0.19667295309654007,16.341293347073794,1987.2662673539385,0
9,7.97842450663776e-06,-8.222325326831678,1987.2628452670203,2003.6029355544754,2019.9613720742852,2738.9668558009134,-3.984192998346029,0.018607454511866715,0.9164857625534236,0.052198775873739445,0.20204241526637268,-1.5929835772124334,0.2033180906696796,16.3412950452149,1987.267637870291,0
