,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
3644,5.846157123897453e-05,-6.510341616441229,2090.7760914542137,2096.5041715500943,2107.9049467036743,2450.156456831378,2461.598814286839,2467.2813366708583,-3.5360413683822802,0.02912840778689448,0.6883220657047618,0.2671803670829169,0.2656530344777279,-1.7344410076421148,0.17649883421546742,5.704488377623006,2090.788853121284,0
3645,5.848371775049758e-05,-6.507566708379549,2090.7863977964266,2096.503359605113,2107.9079420423795,2450.1874634721307,2461.5934877829127,2467.2735029058813,-3.48237980419283,0.030734182596036035,0.2944717583157673,0.36316134446361437,0.2635353474624791,-1.81721061788191,0.16247833358573485,5.704504515963182,2090.7933765740227,0
3646,5.280285665568726e-05,-6.4951652730443135,2090.7844216425988,2096.5080419679584,2107.908029475297,2450.1961894500596,2461.5967352880675,2467.280756561019,-3.5171040458223914,0.029685278014302378,0.15587976978321724,0.2887618870043558,0.2067212232542759,-1.7667549917925434,0.1708866185528396,5.704590447692379,2090.794210956986,0
3647,4.79827946171959e-05,-6.519349923522846,2090.7829068338856,2096.4944724082893,2107.9045705148314,2450.1542122961946,2461.591112728566,2467.272902924465,-3.487514676321683,0.030576770988529983,0.5465162608855572,0.4290313268635644,0.24796490951085515,-1.7988977546211655,0.1654811886086778,5.704406175685166,2090.787959153428,0
3648,8.12494466279755e-05,-6.49844332139461,2090.795541678761,2096.5058121022776,2107.9148802788714,2450.187251203537,2461.5982749176555,2467.28414339532,-3.535237044950908,0.02915184587243316,0.1203545873808629,0.3685355150260554,0.2624740930361442,-1.7186114829250965,0.17931495701327374,5.704489511197903,2090.79949672654,0
3649,5.274742118019565e-05,-6.516127385864864,2090.767618820974,2096.5068347387223,2107.9144796207383,2450.156927819289,2461.5830771230535,2467.2753834552695,-3.5335268348149658,0.029201744310971306,0.5221757787092258,0.3297183486954356,0.34518945120185784,-1.756858457975788,0.1725861998625425,5.7043593486868405,2090.7901950896758,0
3650,8.386055048684723e-05,-6.4867639718182755,2090.781806732709,2096.501389020178,2107.910650882107,2450.182337072499,2461.5826877129084,2467.2840569624727,-3.439138452694928,0.03209232247473817,0.7915668309417642,0.4498646105592514,0.34447932648237867,-1.6514772602438443,0.19176641037781295,5.704501560149595,2090.7919365788757,0
3651,9.746033475091783e-05,-6.488652622553756,2090.788789131906,2096.5021470085926,2107.9068766254063,2450.1798097329815,2461.5814512193465,2467.286194912016,-3.440592308074626,0.03204569877932883,0.7175166348058657,0.4048814655572308,0.2806620089483798,-1.6708255525660343,0.1880917219216851,5.704470646982264,2090.7933467546272,0
3652,6.605991607158633e-05,-6.524728853875371,2090.7874139634996,2096.4898821748448,2107.905688497365,2450.168076046886,2461.590613504408,2467.2679260560794,-3.498921216576843,0.030229977436757448,0.6472565999310651,0.3481258906332205,0.3845779449957567,-1.6573541363833462,0.19064272804137394,5.704439417206573,2090.78843260603,0
3653,5.29118398424167e-05,-6.499293124871606,2090.7867657703487,2096.500510885626,2107.9083494514134,2450.1744501626767,2461.5937413505785,2467.2890926040895,-3.3948274205876636,0.03354634308078596,0.9164136835519796,0.27994782491489145,0.35274991901608965,-1.6638285210696557,0.18941242072145273,5.704537534306308,2090.792413072014,0
3654,7.309110171297231e-05,-6.5140917069076,2090.782777551787,2096.50425294013,2107.921231902159,2450.162699139293,2461.5864178405977,2467.2615511424406,-3.524854282585693,0.0294560993230224,0.20053695402369814,0.38413018477096794,0.1789455674625815,-1.7611190102918746,0.17185245152551695,5.70422715274156,2090.7969923789296,0
