,value,err_upper,err_lower,units
PERIOD,19.605623318952823,0.00024710727601018334,-0.0002349095490643549,days
T0,1398.2867415177598,0.006535520120223737,-0.0063771950274258415,days
ROR,0.02167894462833808,0.001334338536133281,-0.0013132647486593756,
IMPACT,0.43167686492133645,0.21741572432116746,-0.28008056236094014,
DUR14,0.17543734413920622,0.010036045485880246,-0.00934996416692832,days
ECC,0.2194953255250054,0.321671982504794,-0.14598045812313765,
OMEGA,92.19136808175485,121.32038186958516,-122.97953126209408,deg
R_PL,2.2698804438000457,0.14754490030508416,-0.1422633239957487,R_earth
