,X,Y,YERR,TREND,MASK,OUTLIERS
0,1385.9534475284963,0.00015431643452146204,0.0007382953630303063,1.5813683800713527e-05,False,False
1,1385.954836447558,-0.0006600618755854271,0.0007382546758729026,1.594836400785999e-05,False,False
2,1385.956225366154,0.0005492568343434812,0.0007385983339234193,1.607788116533436e-05,False,False
3,1385.957614285215,-0.0010386109971172175,0.0007380220198383641,1.620178248072342e-05,False,False
4,1385.959003204276,0.0009053350034555763,0.0007382897750945255,1.631963566947408e-05,False,False
5,1385.9603921233377,0.000525176556418927,0.0007387433292153972,1.6430755691976338e-05,False,False
6,1385.9617810419338,0.00016516448051717703,0.0007384100321291406,1.653470091836698e-05,False,False
7,1385.9631699609947,0.0007674098472243429,0.0007389802926171,1.66312785766236e-05,False,False
8,1385.9645588800563,0.0008212924493129492,0.0007388138186969649,1.6720440360574735e-05,False,False
9,1385.9659477991179,-0.0008414984250961766,0.0007380232421993161,1.680246220104513e-05,False,False
10,1385.9673367177134,0.0003916621441639734,0.0007383443156760523,1.6877871909370327e-05,False,False
11,1385.968725636775,-0.0007896423810507258,0.0007382650950448271,1.694699076975161e-05,False,False
12,1385.9701145558367,0.0003048777761982535,0.0007384574713756127,1.7010111813748393e-05,False,False
13,1385.971503474432,-0.0005721450193014732,0.0007384097410908187,1.7067294943499587e-05,False,False
14,1385.9728923934929,0.00028449298647004184,0.0007384921049359205,1.7118565176561633e-05,False,False
15,1385.974281312554,0.00042611363089761767,0.000738646471661864,1.7163779419984552e-05,False,False
16,1385.9756702311493,-0.00027477742879256084,0.0007381755134493418,1.7202856484634045e-05,False,False
17,1385.9770591502108,-0.0006032586457287437,0.0007384777276428179,1.723583879894707e-05,False,False
18,1385.9784480692726,0.00019305945593472984,0.0007382874467879502,1.726263672523505e-05,False,False
19,1385.9798369878679,-0.00036060812238503104,0.0007381320323240478,1.7282924443020047e-05,False,False
20,1385.9812259069297,-0.00018924475844173116,0.0007384465865423731,1.7296336767463042e-05,False,False
21,1385.9826148259913,0.00038319828410138257,0.0007380890168600688,1.7302362519172035e-05,False,False
22,1385.9840037445867,-0.0002769828007807007,0.0007382831976284502,1.7300404729269183e-05,False,False
23,1385.9853926636483,0.0009912849063447027,0.0007387999652728417,1.7289934535864794e-05,False,False
24,1385.9867815822442,-0.00018578768883870111,0.0007379900638306179,1.727042282610104e-05,False,False
25,1385.9881705013051,0.0018364788196372217,0.0007387557274479107,1.724161675857529e-05,False,False
26,1385.9895594199013,0.00018078089837914035,0.0007382468760458753,1.720341866817701e-05,False,False
27,1385.990948338963,0.0008252263561026041,0.0007384970525873931,1.715633523240959e-05,False,False
28,1385.992337258024,8.31484844177055e-05,0.0007386990913904662,1.710113948920032e-05,False,False
29,1385.99372617662,0.0008501410991037517,0.0007387027584733223,1.7038886236636088e-05,False,False
30,1385.995115095681,-0.00022053719881398592,0.0007381361068605546,1.6970778952354274e-05,False,False
31,1385.9965040142756,-0.00026965142903634387,0.0007382267361939988,1.6898277273247385e-05,False,False
32,1385.9978929333365,9.244680955688978e-05,0.0007381065955747125,1.6822792215427993e-05,False,False
33,1385.9992818519324,-0.0007304549652609182,0.00073806579200198,1.674560908244678e-05,False,False
34,1386.0006707709942,0.0006561875734441003,0.0007385050270374135,1.6667936592330325e-05,False,False
35,1386.0020596895895,-0.0007912517065555846,0.0007381228355130753,1.659077529262646e-05,False,False
36,1386.0034486086513,-0.00016522408516550513,0.0007382369225352658,1.651519741827651e-05,False,False
37,1386.0048375272472,0.0007470250574961312,0.0007383418127464838,1.6442024365847857e-05,False,False
38,1386.0062264463083,0.000336587449108805,0.000738564689893406,1.6371994827930696e-05,False,False
39,1386.0076153649043,-0.0006350875279359514,0.0007386114888555699,1.6306095332106144e-05,False,False
40,1386.0090042839659,-0.0006924271996275877,0.0007382055486041634,1.624541472948092e-05,False,False
41,1386.010393202561,-0.0012657047072472949,0.0007378750454857972,1.619077228248115e-05,False,False
42,1386.011782121623,0.000361144564219984,0.0007382330808294165,1.6142565919250178e-05,False,False
43,1386.0131710402188,-0.0002933740790709294,0.0007382205079739098,1.6100710587828987e-05,False,False
44,1386.0145599588143,-0.0006471872715465565,0.0007382709158112654,1.6065089389792338e-05,False,False
45,1386.0159488778759,-0.00027495624273754515,0.0007381210310754794,1.6035438724851063e-05,False,False
46,1386.017337796471,-0.0006424188996803082,0.0007384646309183318,1.601120326629238e-05,False,False
47,1386.0187267155313,0.0014504791170644182,0.0007385327338856598,1.599160152785349e-05,False,False
48,1386.0201156341275,8.910894925051593e-05,0.0007384330823642362,1.5975711010735628e-05,False,False
49,1386.0215045527236,0.0007391572439168215,0.000738233604698396,1.596303587989012e-05,False,False
50,1386.0228934717845,-5.6862834505011506e-05,0.0007381367471448628,1.595327603689991e-05,False,False
51,1386.0242823903804,-0.0009665489772885394,0.0007383644555279288,1.5946364979277676e-05,False,False
52,1386.0256713089764,0.000976622162855989,0.0007386594519710214,1.594217547980074e-05,False,False
53,1386.0270602280375,-0.0007354021510721509,0.000738316143166491,1.594030666827442e-05,False,False
54,1386.0284491466334,0.00047296288448350765,0.0007384847707702083,1.5940524249408682e-05,False,False
55,1386.0298380652296,0.0016161800394165482,0.0007387872177943419,1.5942444582663128e-05,False,False
56,1386.0312269842905,-9.757280931310675e-05,0.0007384084023145379,1.5945899155857095e-05,False,False
57,1386.0326159028866,-0.00023198129129298195,0.0007383229534632238,1.595128219556032e-05,False,False
58,1386.0340048214825,0.0006703734797461891,0.0007381852341292938,1.5959051037958976e-05,False,False
59,1386.0353937405434,0.00040358307382959424,0.0007381918698030334,1.5969610831969054e-05,False,False
60,1386.0367826591394,-0.00031661989191889006,0.0007385852371989332,1.5983588701775654e-05,False,False
61,1386.0381715777355,0.00018888713055176254,0.0007385814537007483,1.6001758122716702e-05,False,False
62,1386.0395604967957,-0.000942885931902282,0.0007378068261031405,1.602481310351172e-05,False,False
63,1386.0409494153903,0.0008911490971534874,0.0007387830268425063,1.605338267368715e-05,False,False
64,1386.0423383339864,0.0005595088338559151,0.0007386538640352406,1.6087843955082384e-05,False,False
65,1386.0437272525826,-0.0007580519174368305,0.0007380644532256992,1.6128824006667714e-05,False,False
66,1386.0451161716435,0.00014597178375552744,0.0007385368084221666,1.6177130585405653e-05,False,False
67,1386.0465050902394,-0.001021206439805411,0.0007381712642898419,1.6233350551373782e-05,False,False
68,1386.0478940088353,-0.0003964305160302217,0.0007384996137246259,1.6297946609643234e-05,False,False
69,1386.0492829274308,-0.0003112554735693607,0.000738629591439193,1.637098885250187e-05,False,False
70,1386.0506718464924,-0.0005653500893920693,0.0007381685285296159,1.6452275855011818e-05,False,False
71,1386.0520607650885,-0.00020462275771038207,0.0007382123006932318,1.6541395294411397e-05,False,False
72,1386.0534496836838,-0.00036096575027499966,0.0007383468768132851,1.6637675287786474e-05,False,False
73,1386.05483860228,0.00025433303441602106,0.0007386083456416932,1.6740272443397356e-05,False,False
74,1386.0562275208758,0.0009627938844438688,0.0007387497320584793,1.6848201769442488e-05,False,False
75,1386.057616439471,0.0011169315050203465,0.0007390680115673251,1.6960594109074545e-05,False,False
76,1386.0590053585327,-0.0001273751334771589,0.0007384584609059072,1.7077004029958495e-05,False,False
77,1386.0603942771288,0.0004664063731674162,0.000738279064884279,1.7197416464257277e-05,False,False
78,1386.0617831957234,-0.00019633771159277558,0.0007385571811047006,1.73218853906947e-05,False,False
79,1386.0631721143188,-0.0010512471825627756,0.0007382079351184031,1.7450573576078795e-05,False,False
80,1386.0645610329148,-0.0006954074320439929,0.0007381509498149723,1.758350362581645e-05,False,False
81,1386.06594995151,0.0005814433444406575,0.0007384053173083256,1.7720239388809055e-05,False,False
82,1386.067338870106,0.0010506511360794946,0.0007386160290533917,1.7860043544121185e-05,False,False
83,1386.068727788702,0.0006044507386953057,0.0007385412322046597,1.8002384482347145e-05,False,False
84,1386.070116707763,-0.0016230345739742802,0.000737709619303621,1.8147167619348564e-05,False,False
85,1386.071505626359,0.0002896189862262588,0.0007381916951800403,1.829443227358002e-05,False,False
86,1386.072894544955,0.000929176862786818,0.0007387230729481919,1.844371568653384e-05,False,False
87,1386.0742834635505,0.0005368590674912355,0.0007386163200917137,1.8594570833076803e-05,False,False
88,1386.0756723821464,-0.0005527735085948393,0.0007382393090495055,1.87469149021312e-05,False,False
89,1386.0770613007423,0.0004027486087530008,0.0007386332003143847,1.890085658326615e-05,False,False
90,1386.0784502193376,0.0003587603782868598,0.000738389717654271,1.905637157231495e-05,False,False
91,1386.079839137933,1.066923205073067e-05,0.0007383746418691958,1.921353219822041e-05,False,False
92,1386.081228056529,-0.0004990697204512173,0.0007383359337723812,1.9372544159875177e-05,False,False
93,1386.0826169751251,-0.0005383491836994381,0.0007384237109302706,1.9533580067421143e-05,False,False
94,1386.0840058937197,-0.001003444254603636,0.0007380962928181167,1.969657194037986e-05,False,False
95,1386.0853948123151,0.0004332661886969902,0.0007384329659489075,1.9861114324923963e-05,False,False
96,1386.086783730911,0.00016313792247402148,0.0007383175983581005,2.0026424583436037e-05,False,False
97,1386.0881726495063,-0.0010324121136910946,0.0007381673061686638,2.0191771054699605e-05,False,False
