,MEAN,LN_SIGLC,T0,LN_PER,LN_ROR,ROR,IMPACT,PERIOD,LD_U1,LD_U2,LN_DUR14,DUR14,ECC,OMEGA
0,0.00012798110549200193,-6.8538010782490035,1957.821360287116,0.74345701235516,-2.56690612279642,0.0767727036832535,0.31552234417307934,2.1031937281021147,0.2748202906161743,0.21500131539948764,-1.7621025862596753,0.1716835046838357,0.004716198315652819,122.86215944845479
1,0.00012877651809528004,-6.850465325440352,1957.821350756063,0.7434570827934788,-2.5634402868848554,0.07703924690743588,0.3561604420358087,2.10319387624755,0.31238203925412544,0.1610752196770464,-1.7607989143962801,0.17190746959495745,0.0759442306493194,-13.842146367080007
2,0.00012308368194695522,-6.853573008141657,1957.8212322862996,0.7434572413506435,-2.566479450839044,0.07680546743219648,0.3086307466119933,2.1031942097240344,0.3030974429972626,0.17358998643056922,-1.7622614010825788,0.17165624096344267,0.10082986037804845,170.98113159969986
3,0.00012778387107042737,-6.855329929084599,1957.8214680148403,0.7434567970262868,-2.569056001550064,0.07660782897256778,0.316840935138224,2.103193275223828,0.2590270612797243,0.2715567335382967,-1.7600609943700254,0.17203437037498942,0.037703443864658716,114.12733104881693
4,0.00012182260028277385,-6.8561639541137325,1957.8213635261775,0.743457042880196,-2.5632255629169487,0.077055790856344,0.3664032821451623,2.10319379230218,0.34284005749041735,0.12070084494597033,-1.760541909527806,0.17195165632943013,0.0015696175275174183,265.9258234634367
5,0.00012618908465383526,-6.854698885070606,1957.8215207464514,0.743456770952545,-2.561962525601737,0.07715317668356925,0.3696901689136857,2.10319322038571,0.27210141149201594,0.21200796083213147,-1.7596737092784012,0.17210100962524374,0.18104157213219885,189.27065655126995
6,0.00012768128987008273,-6.8533449038788845,1957.8212751102224,0.7434572061010394,-2.5669511684946125,0.07676924548110312,0.3236343844762778,2.1031941355872723,0.3083678249415953,0.17949134857646554,-1.762585456051191,0.17160062391764186,0.02869774783278267,-28.11988198350727
7,0.00012758878765514294,-6.853459544214031,1957.8213652806205,0.7434570892681333,-2.565561377450161,0.07687601286595443,0.36184856718904135,2.103193889865004,0.28771470482236094,0.2272168988491321,-1.7584943847823304,0.17230409228833557,0.014294903971824213,-67.54025497840344
8,0.0001273773426055961,-6.854121925325319,1957.8212779194002,0.7434569924840997,-2.5680454397767427,0.07668528504654658,0.3064013044831549,2.1031936863094254,0.28413011603280736,0.21798822178846722,-1.7618888194196636,0.17172020884704084,0.047026071605813055,196.57622874507928
9,0.00012877450820341334,-6.851436130886512,1957.8213714036522,0.7434569603260575,-2.5686543594445097,0.07663860408217446,0.294231908495941,2.1031936186748355,0.2732480319932584,0.2334716687172691,-1.7629774734637016,0.17153336666893612,0.506867990401575,-15.875904823502047
10,0.0001273801244581861,-6.855128358830627,1957.8212519846788,0.7434570371800366,-2.5677610503666894,0.07670709663086553,0.28752614733115794,2.10319378031364,0.2545593650164564,0.24572877641011082,-1.7641807577765802,0.171327087390887,0.030008197316663925,138.60226943232863
11,0.00012585274515692274,-6.852449627425463,1957.8214474561614,0.7434569062578232,-2.5654473163410234,0.07688478192934303,0.3380133184838773,2.103193504958873,0.2984517478487485,0.1731534931389782,-1.761877260550246,0.17172219374998285,0.00988682405284339,28.313485136768875
12,0.00012326242036500592,-6.855985984722929,1957.821367514141,0.7434569620361205,-2.564113311465793,0.07698741504458563,0.3632639666507149,2.103193622271429,0.29250242751175426,0.19392041450468445,-1.7605083034254696,0.17195743505148928,0.5198419576134288,197.28170424522602
13,0.0001233535862754402,-6.853091396985581,1957.8214673697423,0.743456804416768,-2.5684963926477145,0.07665071139322358,0.3051365978575923,2.103193290767438,0.25957521731612165,0.2587747215984393,-1.7624396076977495,0.17162565341130065,0.0481095032467625,19.797323378547905
14,0.0001229240165753123,-6.853661574807557,1957.821331004005,0.7434569876427601,-2.5705706535841863,0.07649188259995607,0.2790382423285975,2.103193676127151,0.2799785908872512,0.22578308540315084,-1.7635504246367053,0.17143511457480795,0.22511114869600546,-4.154148099446745
15,0.00013108891911916063,-6.852217280492468,1957.8212788721376,0.7434572019724218,-2.566091338975386,0.07683528233068436,0.31562703608717957,2.1031941269039884,0.27133167561351423,0.2242908588417314,-1.7623836232050898,0.1716352620553993,0.04231674904912077,-14.425914536709932
16,0.00012696894977108422,-6.855431516853427,1957.8212131382222,0.7434571635159994,-2.569452450618104,0.07657746388966916,0.26196287062272694,2.103194046022668,0.31948602216430566,0.14938535020699395,-1.7651319660132374,0.1711641971377554,0.2535877473578821,4.8403331491886865
17,0.0001321619725412164,-6.852900610277004,1957.821325929943,0.7434569370046498,-2.5661688180261235,0.07682932943656151,0.33839542235641373,2.1031935696254,0.27048617134905606,0.2337217259389497,-1.7594653237654307,0.17213687671937886,0.00017893099209356444,160.21044924933815
18,0.00012313396685631676,-6.8503450213654,1957.821369018157,0.7434569444821331,-2.5636919851371722,0.07701985870372033,0.3367241562249561,2.103193585351995,0.30286298496191,0.1599071179049203,-1.7631124377895462,0.17151021734594532,0.025311966887690343,68.69385314017039
19,0.0001306809741497449,-6.855423924101996,1957.8214420017998,0.7434568424567828,-2.5633764719902077,0.07704416331572939,0.3454139303883346,2.1031933707729435,0.3493550441284372,0.09151306847386587,-1.7627629690914495,0.17157016527266333,0.18216205722088888,185.58262840850014
20,0.00012688570385279257,-6.853373500819304,1957.8213114989098,0.7434570277467312,-2.562077868290616,0.07714427814191575,0.3687827993116366,2.103193760473571,0.3202993987890439,0.13212281783045188,-1.7611683431255982,0.17184397376621852,0.0996630829598473,0.16133554857965587
21,0.00012486565020411314,-6.855287992104388,1957.8214374359504,0.7434568717400465,-2.5699224987003846,0.07654147725800808,0.2911507217236666,2.1031934323613104,0.23201239272217933,0.2956460675035131,-1.762855157684022,0.17155434918964185,0.021808450828163305,185.33119846795915
22,0.00012664801199512458,-6.854012937250572,1957.8213885143225,0.7434569414226574,-2.5669982561244855,0.07676563068439304,0.31029605007486893,2.1031935789173253,0.25631523067575723,0.25147090204118716,-1.7615702421366435,0.17177492371960992,0.884259008636299,-36.76704582993063
23,0.00012611702019783442,-6.854397691826099,1957.8211894465844,0.74345727829341,-2.560182487112858,0.07729063461151144,0.38699128520812787,2.1031942874218483,0.2986812881042977,0.16564672272463832,-1.7593822512394777,0.17215117715851616,0.033568098955050044,233.13780808864303
24,0.00013006695479856386,-6.8562445534848555,1957.8213796629425,0.7434569544699418,-2.566445316912287,0.07680808914914083,0.3227079694561918,2.1031936063582903,0.286185283356881,0.19598681495321224,-1.7627607093707358,0.1715705529737577,0.586727145266634,198.2428957206083
25,0.00012254822784545536,-6.8556122473528776,1957.8214656352895,0.7434568665230613,-2.569266751947776,0.07659168554332077,0.2906317698868627,2.1031934213889816,0.3088726593127995,0.182528144944464,-1.7636914628527343,0.1714109373770781,0.09308871549371714,194.0208313404771
26,0.0001212171134111469,-6.8559589043551865,1957.821379981863,0.7434569275014028,-2.5659768035392116,0.07684408319725561,0.3354273262924281,2.1031935496382324,0.28706139171591327,0.20985397259630312,-1.7615994442713092,0.17176990759839636,0.05842869083012024,211.1710059013935
27,0.00012735790153010104,-6.854160365820852,1957.8211398802487,0.7434573522101482,-2.560565192803846,0.07726106070519759,0.3787448644210393,2.1031944428831157,0.3360135224599927,0.1076487012247822,-1.7600773011783326,0.17203156506636233,0.4716409079731384,-17.970783775052123
28,0.00013023935561005633,-6.856225558666441,1957.821340038588,0.7434569251807981,-2.563967487692566,0.07699864245853044,0.3412892161423466,2.103193544757551,0.3030540008122795,0.16771144029405427,-1.7620429690588055,0.1716937402789262,0.5846803895094511,-20.401676251814543
29,0.00012835546550292687,-6.852232120199464,1957.8213690628093,0.7434568853976044,-2.566474913688852,0.07680581591092833,0.31748329256732344,2.1031934610857967,0.2980968994138642,0.18392232800273778,-1.7629678159561755,0.17153502326171496,0.5618230649322635,-16.93510713378687
30,0.00012478395994818496,-6.857493934754554,1957.8214148740713,0.7434569447303587,-2.564253107730784,0.07697665324375838,0.3673815486536745,2.1031935858740614,0.25042803310148676,0.27459645818246514,-1.75758406977788,0.17246101470245145,0.015949331186009094,95.39445881011027
31,0.00012531550643555682,-6.855004180828536,1957.8215282294236,0.7434567397243601,-2.5678896270659974,0.07669723451959967,0.317316072029003,2.1031931547068043,0.2936346063094233,0.19879265499795862,-1.7623238309177687,0.17164552482711679,0.034551672772220224,172.3491609724658
32,0.00013013989072672757,-6.850226846119445,1957.8213832849085,0.7434570033127668,-2.5655448561175924,0.07687728297062142,0.3326383079233452,2.10319370908421,0.26348067581026746,0.23167427731540147,-1.7612627658892082,0.17182774854933275,0.03420638500348273,133.53440279610294
33,0.0001248207185699873,-6.857290956814535,1957.8214578942816,0.7434568449121214,-2.5666255706379983,0.07679424545263336,0.31147964430231606,2.1031933759369954,0.2879125171163337,0.1970655366783487,-1.7626831364753008,0.17158386271455414,0.03145538664386495,130.42277278387093
34,0.00012974523740204346,-6.854268699286555,1957.8212476431604,0.7434571241355965,-2.562830059767953,0.07708627269170962,0.340748083011776,2.1031939631980405,0.3251704183304589,0.1290301183899616,-1.7620040461065989,0.17170042323623264,0.5825687903683859,196.98796431994526
35,0.0001280828609834391,-6.8561340906399595,1957.8212622011793,0.7434571588670749,-2.5690437937627046,0.07660876419036239,0.31229458234682705,2.1031940362450774,0.26282435888578703,0.2621049543943068,-1.7611472190791846,0.1718476038446371,0.10506968375346194,1.3792966354616
36,0.00012552793875478466,-6.857826607720523,1957.8214087685965,0.7434569689583181,-2.5622418365847652,0.07713162996320391,0.34675538620454,2.103193636830151,0.34269181318691544,0.0984480313930296,-1.7629638854938978,0.17153569747497818,0.019698149822775964,-1.6094848956468668
