,15th,50th,85th
MEAN,0.00012332863769977875,0.00012623950263260909,0.0001290151147189133
LN_SIGLC,-6.856520714694246,-6.854780992377541,-6.853014079588749
T0,1957.8212429798657,1957.8213433985204,1957.8214426268494
LN_PER,0.7434568744192541,0.7434570107034073,0.7434571556151989
LN_ROR,-2.5683882201795853,-2.565917976595772,-2.5632872526977035
ROR,0.07665900333833085,0.07684860383275781,0.07705103744812078
IMPACT,0.29946725845688427,0.3292143724386906,0.3557843439457214
PERIOD,2.1031934379962025,2.1031937246281585,2.1031940294057514
LD_U1,0.2657088551117077,0.2894085856463292,0.3139274725756549
LD_U2,0.15322087614146174,0.19874500784494487,0.24118424843373176
LN_DUR14,-1.7632116282211023,-1.7617464970796524,-1.760296787556414
DUR14,0.17149320601716495,0.17174465020822577,0.1719938106246958
ECC,0.012970601726480714,0.06998557327254179,0.4004801618787402
OMEGA,-14.63262949533452,95.84304320593976,194.96999099083692
