,15th,50th,85th
MEAN,1.043910818095004e-05,1.743582456376422e-05,2.4582028547284988e-05
LN_SIGLC,-7.710630477132914,-7.700467854687313,-7.689891169263344
T0,1904.822489999632,1904.8305001495294,1904.8389046629336
LN_PER,1.95807328156959,1.9580863043274332,1.9580981361838061
LN_ROR,-4.353632252033347,-4.29222737828632,-4.230864434787888
ROR,0.012860016822845962,0.013674433219948325,0.014539816391331555
IMPACT,0.11980676449901562,0.3715701004777826,0.626805049784945
PERIOD,7.085661829614665,7.0857541050736685,7.085837943194514
LD_U1,0.210185731165359,0.3104517200215977,0.4107573290665598
LD_U2,0.18725340017268444,0.2875222696636516,0.39242823361344525
LN_DUR14,-2.0910909129866004,-2.0335146658342276,-1.9769754754542763
DUR14,0.1235522774874424,0.13087473092027038,0.13848746325664948
ECC,0.05613653421179831,0.20659428325487983,0.5750195168450175
OMEGA,-30.429514537422946,87.8439915941581,210.654223406273
