,15th,50th,85th
MEAN,0.00016714033956718785,0.00020847161463551802,0.0002507166700812676
LN_SIGLC,-6.484432705131817,-6.467506270445242,-6.4508209371367675
T0,1766.9861235879982,1766.9882885250902,1766.9895659033252
LN_PER,1.786937486338867,1.7869391857400727,1.7869409863872714
LN_ROR,-3.440119501206141,-3.391398398954805,-3.343454429962132
ROR,0.03206085379942642,0.03366157167459143,0.035314754425963144
IMPACT,0.13367556428911956,0.4410301438643087,0.6668013893414959
PERIOD,5.9711377452384236,5.97114789260573,5.971158644546136
LD_U1,0.05777565506017731,0.1549473433562002,0.2612252665096257
LD_U2,0.31241169891059317,0.41114575571059286,0.5084329164829628
LN_DUR14,-2.7562761330001218,-2.721844607513252,-2.675932495364792
DUR14,0.06352789787177718,0.06575335336253468,0.06884260304615585
ECC,0.11620290443727917,0.29623239553130454,0.6098233097505873
OMEGA,-9.534321175133188,89.25401462301633,188.25796542665375
