,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
16,1.9635829550698083e-05,-7.684449530404502,1748.6941756054791,1937.8215599850028,2673.363709464254,-3.1586939239402088,0.04248118852666453,0.08026278591081638,0.3702091301246566,0.16494299411458102,-1.747811135341958,0.17415472768429613,21.015293393268248,1748.6896317371734,0.07507600549169961,0.13906623928393028
17,-8.549517996738963e-06,-7.715465886534423,1748.6939678797614,1937.8222613291643,2673.3660361309735,-3.1348196428573836,0.04350760002814565,0.5004190976530731,0.2794891402056694,0.17191103718666656,-1.7384906440137577,0.17578552341638537,21.015347860012724,1748.6896095864086,0.10974732326198196,-13.133160586327543
18,8.863034204185267e-06,-7.680105969739387,1748.6930824108126,1937.8232452343989,2673.364457260779,-3.1551127773584877,0.04263359261756192,0.07669267720394293,0.30595050526038325,0.25180048242211117,-1.7475841487420163,0.1741942629606162,21.015315971540446,1748.6896794714492,0.33784302168130237,180.7243559156909
19,-8.210665356264423e-06,-7.704112661456443,1748.6940951836111,1937.8211212923165,2673.364536325483,-3.1728750554433254,0.041883008664093814,0.04673473836158418,0.39221730486361683,0.28860074157165205,-1.7411995112368694,0.17530998814544788,21.015318374886363,1748.6892929774779,0.0024994167659773735,157.6388803877422
20,-1.5931281499791284e-06,-7.651288871614741,1748.6923761115984,1937.8229249262765,2673.3642900992572,-3.127353022356125,0.04383367057410858,0.39332059542896014,0.3507559009062178,0.18697302975361652,-1.7385562185557353,0.1757739967391335,21.015326013523577,1748.689104140128,0.22985593431157356,-25.12443901955407
21,-1.0083252045043258e-05,-7.687603343685221,1748.6942619121337,1937.8222172896349,2673.3645026766285,-3.149303852349087,0.042881968660437315,0.47516063103369083,0.30058777655649904,0.2507850958418929,-1.737369180554432,0.17598277103990353,21.0153060396607,1748.6899205921266,0.4832641516321681,202.98905178378422
22,2.3345160938980697e-06,-7.687017354543844,1748.6938488730168,1937.8215839416243,2673.365751627187,-3.1477109112961257,0.042950331543313965,0.1149206951542079,0.32818874009887655,0.20524247352180702,-1.7453359892401856,0.1745863199862907,21.015348305304027,1748.6892414202377,0.07536277606146653,43.08525802474053
23,4.312378840374468e-06,-7.689903207807327,1748.6935082183713,1937.8225544208162,2673.364641691203,-3.144502632305169,0.04308834947128287,0.2884130032539183,0.38718417340995415,0.16024020479376544,-1.7519330375248492,0.17343835635263802,21.015319044753284,1748.689598319489,0.713260846526641,200.04858373245798
24,1.4553159452753667e-05,-7.677943561746268,1748.694037642,1937.8229683407642,2673.3637067977866,-3.154326034498495,0.042667147489946995,0.2223662748629801,0.40795569551386945,0.06755116890382284,-1.744278074528054,0.1747711151542696,21.01528428906208,1748.6902151534198,0.045579995403562855,212.7261602238602
25,-6.675415835112254e-06,-7.686933187796808,1748.6949196193693,1937.822773450173,2673.363607582447,-3.1772308737891817,0.04170097063668434,0.03659809721449845,0.35738868048417327,0.2768391272628783,-1.7451328628189973,0.17462178668264755,21.015269015879767,1748.690680936787,0.23595934139402674,169.62994539197362
26,-1.2994784272744683e-05,-7.686414093458728,1748.6934443592702,1937.8214899384793,2673.3656661282143,-3.154118681069214,0.04267599558660656,0.34876668977826325,0.30118712205080156,0.22577781788395845,-1.7456702755742686,0.17452796791909414,21.01535358873755,1748.6889534076245,0.15384225538989077,-6.812720663586553
27,-8.41428050929513e-06,-7.679725280410018,1748.6929762239722,1937.8219968465044,2673.364569019657,-3.162125392761069,0.042335665474464566,0.06592426441553725,0.3171708560943227,0.19066294718304855,-1.755337205605332,0.17284894682974378,21.01533044252724,1748.6890095453969,0.09673098217217882,26.336721133340205
28,1.165254536190334e-05,-7.713282842406913,1748.6932467455235,1937.8230582977974,2673.364308695783,-3.160413830735423,0.04240818763720687,0.3111464172546848,0.3796339170041241,0.25546544793144044,-1.7433269001028746,0.17493743205491624,21.015311164007212,1748.6897073489074,0.5239028774910169,-13.25891959736714
29,8.791058111158307e-06,-7.679043862861143,1748.6938347971225,1937.8226623395199,2673.364769037256,-3.1463456445200184,0.043009010250923296,0.36880294567219124,0.2998941940625688,0.2197618248621469,-1.742674305342074,0.1750516325658178,21.01531594351272,1748.6898403892412,0.9556279916094853,228.62408400843634
30,-8.78243000215118e-06,-7.673917659017719,1748.6920472740048,1937.8218910830574,2673.3647841788825,-3.1597500825270544,0.042436345339549694,0.1469127680382924,0.3371921573572383,0.20465506253297372,-1.7603770970105967,0.17197999845025208,21.015351720064764,1748.6883604575041,0.6671567879231481,-17.69368260051283
31,-9.290603271827727e-06,-7.691171793918013,1748.6936795234076,1937.8229389750204,2673.364100346782,-3.1607067919825576,0.042395765501359,0.3366251675665982,0.4446416040652079,0.20350819844018941,-1.7453180190948445,0.17458945735602482,21.015299968940354,1748.6899401637904,0.27273771029511235,188.88643457272056
32,-5.041655737524365e-06,-7.676819311403153,1748.6928538107718,1937.822261640445,2673.364149802796,-3.1571099944763974,0.042548529050070366,0.30679443935046014,0.30562950754939,0.283378660938554,-1.7442375587916876,0.17477819627814314,21.015320104811366,1748.68909989967,0.5318642783091775,-17.50837770285966
33,-1.9666361895030586e-06,-7.704915993449712,1748.6925650153787,1937.8218104672505,2673.3648739689374,-3.1555283353163364,0.04261587956953196,0.19764413093037067,0.42148891672658007,0.13198336382092246,-1.7496199185518284,0.1738400042559743,21.015346090555976,1748.6886355507002,0.039144544515862106,152.77927730540935
34,-1.2641571110675156e-05,-7.698986271592471,1748.6943837941371,1937.8219892093152,2673.364065283821,-3.146744404560703,0.04299186339521348,0.38427806495926636,0.3153372491653146,0.36409869920963134,-1.738823032554871,0.17572710403221295,21.015295218041448,1748.689930577025,0.007768524724754957,213.25952037051738
35,3.8126371136517635e-06,-7.703997446145147,1748.692758872264,1937.822584094363,2673.3644015209566,-3.1555784524537565,0.04261374383715814,0.24837372921803508,0.3990991564209694,0.12285711551122502,-1.741590118696947,0.17524152412840058,21.015325204649002,1748.6891695470617,0.47158875384709054,191.85853470463059
36,-5.8331423617086734e-06,-7.698466577988269,1748.692801434527,1937.82110784937,2673.3634814073007,-3.159535808625399,0.042445439315103604,0.2888921953970704,0.4278463900286882,0.13133282617479902,-1.740305167482149,0.17546684567030454,21.01531392691648,1748.6885841882083,0.06851355365015778,51.28657255952783
37,4.797232941605194e-06,-7.682132250578761,1748.6931644471981,1937.822564433884,2673.365516129863,-3.1239225546233094,0.04398429878150909,0.505860994658585,0.3095051302197285,0.23919566826909056,-1.7302755220403723,0.1772355709359408,21.015345892435736,1748.6893042372837,0.1768847856122849,-42.90487831640119
38,-7.521159932937834e-06,-7.675706069239259,1748.6935670827056,1937.8229646438238,2673.3639372146395,-3.1736638429244484,0.041849984897266976,0.33246080186071414,0.43966719315714897,0.15813924505287202,-1.744933153825468,0.17465666370642596,21.015297626105397,1748.6898982525274,0.005528891081850811,171.83700847624144
39,-6.979980102654728e-06,-7.6786147382030245,1748.693049546642,1937.8226407297855,2673.363629407871,-3.175624625873265,0.04176800655760243,0.1251722762850912,0.30378314992107214,0.40923022239564233,-1.7371696854178293,0.17601788224899312,21.015301183922112,1748.6894523121423,0.1361239601325449,49.896049617726874
40,8.477981981523343e-06,-7.689035169167832,1748.6928668629587,1937.822198688035,2673.365703351453,-3.141066990309655,0.043236640205316354,0.06242819103165286,0.32984984854138566,0.0927002800452228,-1.7514801107935947,0.17351692901294086,21.01535825266471,1748.688927170406,0.7178496360080365,202.28124151310965
41,-1.878821966962509e-05,-7.70152825903078,1748.692880432753,1937.8223152758612,2673.3647058861184,-3.166611901656527,0.042146151580493715,0.005606957247979247,0.3890693021576652,0.23829613002980055,-1.7509194160568284,0.1736142463218802,21.015332789912073,1748.6890879097975,0.1871558355828155,9.780733981786316
42,-1.5920771904499246e-05,-7.678985003545054,1748.6933326237465,1937.8231169938567,2673.3637229514097,-3.156581821021239,0.04257100798953763,0.34484254058833996,0.30336966770171414,0.14499114635122856,-1.7414930044293333,0.17525854340706581,21.015295016120454,1748.689845571543,0.010039736303114,102.96285495336653
43,-1.2109931178921536e-05,-7.679449031410344,1748.6926296741606,1937.8235808238296,2673.366127425129,-3.1826791083894763,0.04147439175351755,0.19386579638421395,0.37230481343409716,0.2635905920238615,-1.7372022695202194,0.17601214695773562,21.01536137952966,1748.6893949360156,0.03890738293485148,59.63961960158754
44,2.6314842899261545e-07,-7.696187026963497,1748.693509345196,1937.8212923105734,2673.366017180781,-3.158499111461736,0.04248946519846318,0.20498106557202087,0.26583614591765103,0.39754424972434466,-1.753313655267111,0.17319906950051445,21.015362665611143,1748.688865853053,0.44395759873875434,-7.47164847773553
45,-7.097341921141671e-06,-7.700689005918314,1748.6931888974257,1937.8221256070392,2673.365505764393,-3.17758967422074,0.04168601099434705,0.10104983561341645,0.41626160985684746,0.21385432937972348,-1.740795456657501,0.17538083726145806,21.015348759420284,1748.6891120065275,0.9548669866478343,226.11292843769937
46,5.770099490553264e-06,-7.69006808258327,1748.6925165385624,1937.8204298610772,2673.3648264082904,-3.1562658575921,0.04258446099642109,0.2447943515766892,0.3299833585813732,0.23652209739510255,-1.7465882486351691,0.17436782945881235,21.01535679621318,1748.6879542028767,0.09393140111311508,140.5982356179587
47,2.195505788229985e-06,-7.6744733323544185,1748.692734491104,1937.8226070266685,2673.365310708609,-3.1567558684932466,0.042563599257970444,0.37472250025915643,0.32048082785847587,0.2032074970275184,-1.7348183034248104,0.17643225451057798,21.01534757410804,1748.6890769328852,0.004146751774926374,67.46068439643625
48,6.648451872665584e-06,-7.7108327633159695,1748.6943787078933,1937.822405626278,2673.3647241425642,-3.1339124026504424,0.04354708978283669,0.5449415801851201,0.2941819650183095,0.3090086792163216,-1.7307464463548674,0.1771521260458496,21.01530801649014,1748.6900612009194,0.14736078860890126,261.04394837634237
49,3.990158484886439e-06,-7.708376682206867,1748.6937780938142,1937.8215917115979,2673.364591337674,-3.142300868586409,0.04318332435360705,0.17511847929023905,0.3479884946603875,0.18922994770307144,-1.746553979167341,0.1743738050539239,21.015321126527617,1748.6893138123737,0.15048862205935004,177.07445139007186
50,1.2153472397155002e-05,-7.696893998626016,1748.692702127392,1937.8231112529777,2673.363274510841,-3.165481178999789,0.04219383414177596,0.23731518683392655,0.4210886158166889,0.18382528689906796,-1.7317513853200397,0.17697418839483742,21.0152944420195,1748.6894941547262,0.618296609871029,199.68478683792134
51,1.0217781132258298e-05,-7.680713024152083,1748.6936499762153,1937.8233649666522,2673.36635477452,-3.161299690312191,0.04237063657299566,0.37391596952396716,0.4390222725738788,0.20550686451600297,-1.7353255221017145,0.17634278746747764,21.015351970794157,1748.6899050884326,0.03577301749261744,204.7587779114331
52,2.09279932566905e-06,-7.683038354897564,1748.6934453625872,1937.8220794120527,2673.3645128927756,-3.1658164710116083,0.04217968925770602,0.06854728076304382,0.36275998592440195,0.27128194558844476,-1.7428491484459585,0.1750210286705579,21.015320743244533,1748.6893460918184,0.12466048968365782,144.0434662654743
53,-3.1281204515650855e-05,-7.688339163946513,1748.692834037309,1937.8219614985067,2673.3642060196466,-3.1702809775793432,0.04199179749208608,0.15137942363176926,0.3300782999468612,0.2702548252877781,-1.7469522505845871,0.1743043707792158,21.015324205001086,1748.688939563468,0.6029725265368632,195.90382217424724
54,-4.886289772301802e-06,-7.695020010746735,1748.6932149920772,1937.8228745320391,2673.3635049924696,-3.1380601067880063,0.04336684340110209,0.5289451012578934,0.41129458206183234,0.17867144959698034,-1.7277542820072311,0.17768298813875652,21.01529357248364,1748.689678391651,0.11265691995010699,259.45921470158095
55,2.3560155179815973e-08,-7.688833406897208,1748.6935049639108,1937.8235662738186,2673.3641722833736,-3.1496321599390096,0.04286789249543761,0.052149059981747445,0.3735584067383193,0.17890113139439578,-1.7474410253786965,0.17421919601361077,21.015299544780987,1748.690122549237,0.6175052949087269,196.88219766693481
56,1.6971958910947388e-05,-7.6707199671562964,1748.6954328240079,1937.8225842028883,2673.364075904802,-3.125976031104716,0.04389407073070613,0.3563690416685412,0.33213938209549787,0.16149782880518182,-1.7448295296714045,0.1746747632932151,21.01527355568534,1748.6908648267918,0.4911899297390209,192.87694700705688
57,-1.606707832632209e-05,-7.689877474242429,1748.6939969433424,1937.8218648263273,2673.3651862850597,-3.174306708278202,0.0418230896378629,0.28597936299338056,0.39688672832629646,0.24226548697762418,-1.748123251170599,0.1741003797190245,21.01532985596489,1748.689521896197,0.02511980158139941,65.04360235311239
58,1.3325396425616418e-05,-7.69070238354047,1748.6932388692674,1937.8217659738007,2673.3636683018185,-3.1616477910232943,0.04235588989108884,0.12342235674798956,0.311067037049515,0.29512077185038965,-1.7468962180909677,0.17431413776139093,21.015306051959804,1748.6891507970056,0.02914998097908337,66.49515866750599
59,-3.956128530191544e-06,-7.6925760353485115,1748.6924063196727,1937.8228004627074,2673.364323845158,-3.156113540046211,0.04259094785103142,0.08559160860824284,0.40077169000307156,0.1645935720114844,-1.7394901959013225,0.17560990444940475,21.015327340158667,1748.6890605330432,0.2195894423710544,-3.475361843939717
60,7.010577800025956e-06,-7.675435667345183,1748.694043945526,1937.8228387396205,2673.3642128579863,-3.151737683358656,0.04277772809877192,0.23291976061436612,0.4097044099634706,0.19516018894599485,-1.7511664858611578,0.17357135678258587,21.015297556890168,1748.6901083426512,0.116484633821068,81.01056652079389
61,-1.0420040256064895e-05,-7.698564708853034,1748.6936713283294,1937.8224741206068,2673.3644308209155,-3.1482308206206313,0.04292800706930796,0.4345560704606085,0.5323761846640134,-0.015426500183382374,-1.7375255450589693,0.17595525573236756,21.015311883810956,1748.6896821426237,0.010336231056258584,239.0596926426423
62,9.25536916602012e-06,-7.686055474252107,1748.6919641251163,1937.822638747262,2673.3655818274165,-3.1648318000985167,0.04222124282577879,0.37517134922254824,0.34173204857019845,0.3885009851977077,-1.7422068534816622,0.175133479905484,21.015366520143704,1748.6885863773925,0.11271909053391208,198.96209978459143
63,4.440101738257199e-06,-7.70827610165791,1748.6932387497202,1937.8225554170288,2673.3639905538416,-3.1211846003159596,0.0441048907941902,0.3962949448774706,0.36799727260309245,0.09232556282635396,-1.750826087637913,0.173630450221121,21.015307575316324,1748.689494409608,0.07892875710233557,3.776478697203157
64,-1.6185000093510755e-05,-7.688070655976978,1748.6946292003854,1937.8222779864777,2673.3657684074637,-3.162858571823904,0.042304637226948154,0.07980455953270862,0.3352986816929797,0.13459336060970917,-1.756900675241415,0.17257891389889718,21.015330391400628,1748.690054950031,0.1316691862885033,158.71033121992437
65,-3.28114709029056e-05,-7.684067138059897,1748.6936845638293,1937.8234783338237,2673.3648430204216,-3.147218148882776,0.04297150106768402,0.4894191520329576,0.26287427008592634,0.3387399956885495,-1.7386227288585585,0.175762306346152,21.01531365825139,1748.6901273435838,0.08923121238537825,-75.06177579891781
66,-1.0124431142880412e-05,-7.705247324846027,1748.6939492371748,1937.8223128131963,2673.363990039691,-3.152750993793927,0.04273440293511967,0.16195862774996173,0.35627921459316125,0.24097609942042952,-1.7487045507228973,0.1739992046555974,21.015297893405982,1748.689821246515,0.269039832888161,7.305736845551315
67,5.135583623559971e-06,-7.703461328491826,1748.6939405694065,1937.8223430252388,2673.365155192489,-3.140166032421998,0.04327561215074972,0.4158381878961862,0.44490649094283086,0.10688255752042708,-1.7419325806243702,0.17518152085328803,21.0153261848772,1748.6897169962142,0.46514533143756265,198.48914833293895
68,2.990969748397606e-06,-7.688947775632031,1748.6941708547295,1937.8227738092378,2673.3656703581714,-3.1644972953291344,0.04223536839527673,0.03116654424713794,0.3865597514909964,0.20542187756710306,-1.7465107442887953,0.17438134424718385,21.01533151880156,1748.6900148418856,0.04980309827281193,40.657540882496555
69,-5.418647323179002e-06,-7.723721650784151,1748.6928382547903,1937.8213743495314,2673.363835507396,-3.138898329064052,0.04333050757779726,0.4383869533945989,0.4619268197936419,0.14668713620194018,-1.7374067667172004,0.1759761566471324,21.015319816314808,1748.688699282344,0.7847695951146393,213.44950362321575
70,9.004513257377055e-06,-7.68995403167555,1748.6931463123226,1937.8221097534347,2673.364039477877,-3.1600667371281976,0.04242290980286674,0.2566324633499366,0.2589777685559367,0.416016355025268,-1.7431830510255741,0.17496259845314086,21.015313852748285,1748.6892204493254,0.05653594233900945,93.4036382013964
71,-4.018617172380886e-06,-7.695638764597219,1748.6931823664536,1937.8224168855393,2673.365393654738,-3.166144358792606,0.04216586132012192,0.017049922477997012,0.33884377925365206,0.34287361695615526,-1.7429142967372158,0.17500962672101872,21.015343798358472,1748.6892571979108,0.4041097445249602,4.323703932753267
72,4.586388371260254e-06,-7.688506019896245,1748.6939215188927,1937.8239102897057,2673.3654948061258,-3.1623853704129923,0.04232466057813745,0.2459950600210944,0.39429957677847205,0.2831958140277664,-1.7418297192817962,0.1751995411864991,21.01532220285327,1748.6904166211673,0.04411513985680929,226.84385586766828
73,-1.4394279594789724e-06,-7.671949452326449,1748.6926104623387,1937.821974664171,2673.3653326557005,-3.145659519676288,0.0430385299272943,0.46980552509291545,0.31959452514606723,0.32063851353619954,-1.7440422505799489,0.17481233522880935,21.015355207904992,1748.6886972544153,0.054710211634756874,193.32919191427098
74,-1.3954372568042907e-06,-7.698515710580311,1748.6939271830493,1937.8232015895735,2673.3641846955297,-3.125974307841459,0.04389414637181059,0.4578207982597356,0.27720214639004603,0.2560484459046639,-1.7420675511743027,0.17515787810265387,21.015295869499166,1748.6902107948983,0.49444150581050605,-24.861864140479373
75,-1.5472134164104353e-05,-7.686836229331987,1748.6924876510234,1937.8232490363848,2673.365486933831,-3.163028758018746,0.04229743817432139,0.025558312673951044,0.31597021282880555,0.16335541484150173,-1.7434239692645084,0.1749204518491888,21.01535075488045,1748.689211204192,0.0399908241621319,91.713276011201
76,1.8448045373655446e-06,-7.655311351542143,1748.6941339954394,1937.8220226715498,2673.3661130594446,-3.161008776688277,0.04238296456153162,0.09916143879480185,0.40916070611955946,0.12348181543435288,-1.7394040633907626,0.17562503082278105,21.01534893290486,1748.6895920941593,0.6302957714184956,-22.334983268983944
77,-1.1784308736294635e-05,-7.67336754876481,1748.6928980884757,1937.8217777244479,2673.3637160830285,-3.166548739045099,0.0421488137255623,0.1299725937947521,0.5147526524301698,-0.04395649818258901,-1.7411670319082404,0.17531568218863366,21.015312693101276,1748.6889397205284,0.08955246758804629,49.479983162042785
78,-1.927747082268621e-05,-7.711706132563466,1748.6948530916331,1937.8222856816035,2673.3657464114403,-3.172942565398276,0.041880181239506424,0.01529424509903774,0.28627145012461064,0.2976628271342203,-1.7519222192009474,0.17344023267510336,21.01532613353655,1748.6902000357468,0.2681430965137344,172.8486355426926
79,-7.719935100715493e-06,-7.685711717632587,1748.6932477087978,1937.8223761042466,2673.3645645118654,-3.16219376036143,0.04233277118554531,0.29333134527014015,0.3763266165050416,0.21673485841045226,-1.7368563200970708,0.17607304879231267,21.015322852918167,1748.6893590400823,0.4529026275936507,-19.969946121061344
80,-3.366287821211875e-06,-7.68628784088186,1748.6919722362934,1937.8217111070148,2673.3638519292117,-3.1878363504848224,0.041261048877776284,0.11328451430766033,0.4642588801298979,0.2089115193387061,-1.740940838476381,0.17535534192966407,21.015331673381198,1748.6883188611057,0.17770014132836748,-2.584277222685425
81,4.840366404028955e-07,-7.687810240414585,1748.6944884780435,1937.823724599628,2673.364133884698,-3.160766663468005,0.04239322727988605,0.08144915228045467,0.45365265370251895,0.05714045241648713,-1.7465813295609507,0.1743690359269395,21.01528126093905,1748.6908133775332,0.03429280375893732,39.86187294545615
82,1.168007819063498e-05,-7.687985053632402,1748.693102287846,1937.8217730333495,2673.3647109914255,-3.1258843022894744,0.04389809726648223,0.5144600637434709,0.37352398679114307,0.07529655549111203,-1.7388686948493481,0.1757190801126377,21.015333636088744,1748.688967866639,0.10174900202498202,236.48486200880066
83,-1.5386928775925914e-05,-7.683811779197437,1748.6921879812694,1937.8231534627334,2673.3644258195322,-3.166224853210038,0.04216246734027949,0.04204061809502584,0.33342242391343446,0.17986205028812519,-1.7531066420009886,0.1732349277170163,21.01533056344994,1748.689082466896,0.07284565342769315,110.0153490952275
84,2.5821988797841144e-06,-7.702787555064408,1748.6931806754897,1937.8217054070221,2673.364368301399,-3.153705534867762,0.04269363065475621,0.3217052343681768,0.3057079185609275,0.31868816262692423,-1.749223586971227,0.1739089161947196,21.015324546399466,1748.6890178082467,0.12387495928923246,2.295880190083386
85,1.3216564844220169e-05,-7.647337816930689,1748.6934996953032,1937.8224528940527,2673.36525430017,-3.1533780096547024,0.04270761618541463,0.2394959665332255,0.3899564366988708,0.15529553125582107,-1.744003828029488,0.17481905209361956,21.01533492616192,1748.6894852676478,0.37570915008922234,-6.893148557457291
86,-1.6091372814106713e-05,-7.6690115554754,1748.6922493927616,1937.822987784379,2673.366393701067,-3.171892767902315,0.04192417003452558,0.039711384955221314,0.3775007391192433,0.23719853581583816,-1.7518367540770452,0.17345505639952527,21.01537884089268,1748.6888507702986,0.10619233276105054,28.46782404798857
87,1.2405384009755652e-05,-7.70918703066691,1748.6935303551245,1937.8213362997017,2673.364633087154,-3.155582800908386,0.04261355853362935,0.26394223606300865,0.3982625477361035,0.14967039945620297,-1.7459159674022473,0.17448509309083585,21.015328242218175,1748.6890343014722,0.11632513238012519,26.08528159732432
88,-1.6185000093510755e-05,-7.688070655976978,1748.6946292003854,1937.8222779864777,2673.3657684074637,-3.162858571823904,0.042304637226948154,0.07980455953270862,0.3352986816929797,0.13459336060970917,-1.756900675241415,0.17257891389889718,21.015330391400628,1748.690054950031,0.0031219401085126695,138.5525125189525
89,-4.46928597873718e-06,-7.695728231326687,1748.69327373522,1937.8221343930074,2673.3639064593026,-3.151054480509061,0.04280696395037959,0.15083151452818291,0.2192401034210647,0.28725026971259915,-1.753255345983561,0.17320916890861032,21.015308330690964,1748.689324353636,0.040229258382839056,30.032211990807493
90,6.1624380665193586e-06,-7.698213754806105,1748.6931639441384,1937.8224804497231,2673.365479814113,-3.1644382523575754,0.04223786217055091,0.042571034152450914,0.36657126337082735,0.18709665924294572,-1.7549596998860686,0.17291421061369144,21.015345689260567,1748.6892675590543,0.18558118448163324,3.856835191054997
91,-7.010709712256965e-06,-7.676897534504095,1748.6930684133022,1937.822774314966,2673.365069391623,-3.1692423512729744,0.04203543393466895,0.24781167648543628,0.3199210497761342,0.3321224408307972,-1.7382883220294076,0.17582109229036424,21.015334893227678,1748.6893875929416,0.037825599330772286,29.55366610576022
92,1.1650573497307666e-05,-7.686561283835798,1748.6933175417955,1937.8215103593666,2673.3646419036068,-3.1573851309338554,0.04253682400883311,0.295633282584402,0.39237188480831353,0.04309630387419028,-1.7543203043885482,0.17302480653491428,21.01533054019932,1748.6889837247347,0.008518729053108881,-47.928429756728754
