,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
910,-5.9371975552353195e-06,-7.689051599782385,1748.6943616761178,1937.8217772093778,2673.3652128312074,-3.1539608267603834,0.04268273270812138,0.3648567716793422,0.41108196827533616,0.10813092728475682,-1.7499992808201086,0.17377406842521584,21.015325242870862,1748.6897046148495,0
911,-3.650148727691162e-07,-7.69170623728777,1748.6926398238388,1937.8226211222886,2673.3640809281583,-3.1574296913187974,0.04253492859381159,0.13536249730501101,0.2796016394575118,0.2971933021891393,-1.7427603523599269,0.17503657054289556,21.015319041789503,1748.6891442198146,0
912,-1.5638117964028406e-06,-7.690776117547046,1748.6946595796796,1937.8220556581648,2673.3654097312756,-3.1628539964847744,0.04230483078545303,0.05075194803979399,0.42034190834875274,0.09857600729578442,-1.75625786965901,0.17268988425051643,21.015322937672867,1748.6900030908193,0
913,-4.564789994369124e-06,-7.719740302142548,1748.6930883099756,1937.8219959983937,2673.36439842456,-3.154201879634148,0.042672445152714164,0.0249426850905996,0.2750604444151552,0.29511540702722083,-1.7526234432423122,0.17331865484584186,21.015324459948573,1748.6890954518851,0
914,-4.799245672785416e-07,-7.674223687517173,1748.69356690779,1937.8232444457376,2673.3649187697138,-3.1722551979283504,0.041908978209641484,0.07835271044432797,0.43104394247881705,0.1412648571371422,-1.7464191510150235,0.17439731713688164,21.0153193032404,1748.6899356838337,0
915,-9.05351216463235e-06,-7.679409894536306,1748.6939122382119,1937.8227147468965,2673.3649335876225,-3.1620961379036716,0.04233690401643744,0.10699959109313655,0.39161625141503564,0.08203277049728608,-1.7538327831577236,0.17310918036690545,21.01531826692711,1748.6898974751978,0
916,-5.87195093949602e-06,-7.714930845457275,1748.6928128911143,1937.823471467112,2673.3651289914633,-3.1655250404259405,0.04219198350062187,0.25067855458089655,0.374303668397566,0.25971650371106914,-1.74795442606895,0.17412977471456445,21.015334931817275,1748.6895539877917,0
917,4.404840004953657e-06,-7.6959953745056895,1748.692807808184,1937.8229925113721,2673.365335492733,-3.129687622680173,0.04373145583428998,0.19374649930504392,0.3214248529317538,0.09589666778978634,-1.7579737284235337,0.17239382686804483,21.015343887969273,1748.6893032499727,0
918,6.070501575589465e-06,-7.685908159821767,1748.6937384744442,1937.8224451195788,2673.365490235408,-3.155223163512229,0.042628886718990504,0.09637077860495881,0.34001981815115245,0.16722686371961681,-1.7522542397347216,0.17338265651523524,21.01533683415872,1748.6896072063394,0
919,-6.289977831685972e-06,-7.69805892768467,1748.6925021884078,1937.8223189964856,2673.364152863209,-3.15039609662382,0.042835156645410266,0.19560731203169682,0.2652419823102763,0.2847583812962491,-1.7475769407725434,0.17419551855207108,21.015325467704884,1748.6889080865813,0
920,1.1206012557494763e-05,-7.697835664791787,1748.6924097572721,1937.8214508573076,2673.3658480778945,-3.1677600264493706,0.0420977903066424,0.18343177049189333,0.4006921341352032,0.22319880960607485,-1.7336783939846943,0.1766334859740681,21.015375249453484,1748.6882734904796,0
921,-1.2910893182317554e-06,-7.674979110494659,1748.6917779187895,1937.8215808684824,2673.3645400421046,-3.165304135480464,0.042201304947975624,0.2910862292684637,0.33270249339466296,0.363034202070168,-1.735290934842123,0.1763488867867236,21.0153526622609,1748.6880692431828,0
922,-2.3531763927316553e-06,-7.702548080314393,1748.695139211654,1937.823482396581,2673.365440725527,-3.14387520797437,0.043115392632996775,0.32339631232944416,0.38313471985596115,0.08345598253700914,-1.751078198989626,0.17358668153114082,21.015304409866715,1748.690976203609,0
923,-1.0927276405251227e-05,-7.666411136985044,1748.693482162671,1937.8222927377,2673.364687900923,-3.1764679209274256,0.041732798651663246,0.1743253714005747,0.41384371938366704,0.20840006395736999,-1.7409383473430455,0.175355778763746,21.01532269536434,1748.6894533156617,0
924,4.8133072211035235e-06,-7.691078109538875,1748.6925519802082,1937.8235106317036,2673.364911966232,-3.138847955406879,0.04333269034890774,0.4361132097747968,0.446532511185429,0.17810557424182005,-1.741717053129152,0.17521928135675324,21.015333594681373,1748.6894313533435,0
925,-1.2151422444535913e-05,-7.693152921831586,1748.6937636613727,1937.823048026878,2673.3651110903375,-3.151764523725347,0.04277657994427206,0.3631921469491026,0.47592147190455036,0.14574042750843952,-1.7430232110253423,0.1749905667100817,21.015322348360623,1748.6899461051585,0
926,-1.3366138115552006e-05,-7.689394885607985,1748.6937513505766,1937.8222185130471,2673.3650436362577,-3.1598959685394155,0.042430154921907576,0.3469955287579854,0.4707507320972242,0.18688843863272098,-1.7426196576447675,0.17506119899583655,21.015327558403623,1748.689550968163,0
