,value,err_upper,err_lower,units
PERIOD,3.7701500937908254,8.518754320396837e-05,-8.428817930949961e-05,days
T0,1817.2663095103449,0.0006220364382443222,-0.0006317461986782291,days
ROR,0.0611485746371468,0.001349416485475291,-0.0009897964602451695,
IMPACT,0.27875272636128745,0.19081088699902682,-0.18784781584574212,
DUR14,0.11967010990667824,0.0014684973978083965,-0.0012788743531218366,days
ECC,0.3131485514498644,0.27622296266015456,-0.14138608988551282,
OMEGA,207.05986925667096,37.79867747420938,-271.99140603556435,deg
R_PL,5.3649868248521475,0.14147993550508176,-0.12485824635758735,R_earth
