,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,TTS_0_16,TTS_0_17,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
15,9.556335589231237e-06,-7.667956736822783,1792.7740589356883,1799.8692612747275,1806.9336899128923,1814.0119630513454,1821.081153004468,1835.2350788975978,1983.7639885722795,1990.8452340471986,1997.9129467332737,2004.987592241809,2719.360641153558,2726.4444151446837,2733.519226163796,2740.597541739423,2889.126397210859,2903.2678719289966,2917.4255177781224,2931.56086499568,-3.9005043656250127,0.0202317046956699,0.3105896986573065,0.21160430981864842,0.25062057523542935,-1.786421866570512,0.1675586455061971,7.073133128713953,1792.7905244715541,0
16,1.230189083870614e-05,-7.672137673325728,1792.7821341957506,1799.869171456534,1806.9394125470794,1814.0150741539055,1821.0816089760501,1835.2401656945203,1983.770947741652,1990.8435479454567,1997.9158292682228,2004.985989057342,2719.360646547586,2726.44132741473,2733.513736979075,2740.5875061001902,2889.1226919027886,2903.269258374553,2917.42009408643,2931.562916807541,-3.9040197227394584,0.020160707891304572,0.42209011385989353,0.2160882691827719,0.31846600721024876,-1.8009506418254142,0.16514182285303156,7.073090092815954,1792.793869962844,0
17,2.1538785076550257e-05,-7.660828796968364,1792.7756452660576,1799.8705025340132,1806.9367796871227,1814.0146194379909,1821.0826096756512,1835.236715262902,1983.780597115463,1990.8375190169234,1997.9179134890203,2004.985627508136,2719.3604801150395,2726.443005106918,2733.519053691323,2740.593365852836,2889.1290314556895,2903.2673309434126,2917.413172226674,2931.5533584555396,-3.867164534252855,0.020917596545815587,0.4669493402552186,0.20917400346226844,0.31665276009477106,-1.7920967650995343,0.16661046016772968,7.073092466595291,1792.7934366666443,0
18,2.28370822321244e-05,-7.6593449433648875,1792.7764976955243,1799.8698252188776,1806.936422536935,1814.0143890317952,1821.0844082994026,1835.2379579851631,1983.7840419152258,1990.8370084317323,1997.9149668442606,2004.982819019376,2719.359748263555,2726.442359090547,2733.5177595016125,2740.5929854676506,2889.1286925552954,2903.267169186093,2917.4137981128633,2931.549765477317,-3.8774177418508797,0.02070421985306682,0.39977713287796734,0.23735948576705468,0.3448716857698466,-1.7844393253903863,0.1678911669307942,7.073085554096,1792.7935599300674,0
19,8.086057216092363e-06,-7.6722427646561515,1792.7939580906816,1799.8712781648585,1806.936339530575,1814.0162258775877,1821.0954678997193,1835.240010529609,1983.773859135923,1990.8366699490018,1997.914341921668,2004.9817379387487,2719.360260546406,2726.4417092978047,2733.5130678463383,2740.591675663338,2889.1175838634244,2903.265228887362,2917.4236125750654,2931.549774923698,-3.9017556010971317,0.020206405899769287,0.3996077764230101,0.35788238849229836,0.060529484876006734,-1.8215412536560096,0.16177622049713103,7.073055450082803,1792.7963978408245,0
20,1.3596280271202344e-05,-7.67208277013999,1792.7965790063492,1799.8722508698397,1806.9404826831285,1814.0147604972547,1821.0892740482182,1835.2361863480094,1983.7744762489203,1990.8386262150711,1997.914340733551,2004.9807131320313,2719.35866283156,2726.4414292877063,2733.512506183301,2740.5882925716787,2889.1191119714567,2903.276410326723,2917.42765041771,2931.5484266199956,-3.8659670206079646,0.02094266065741009,0.5048728937154815,0.3849758414786293,0.08054490753113175,-1.8007684896555358,0.16517190653422265,7.073069222160957,1792.7958191644746,0
21,1.1245264846853182e-05,-7.668374969201828,1792.7839563176537,1799.871753678423,1806.93018946465,1814.0157088358355,1821.0781910037308,1835.2411840727202,1983.7794773799528,1990.8362131047086,1997.9158609761027,2004.981349763544,2719.3570042266833,2726.444628155263,2733.511067771621,2740.5951938487824,2889.125913269158,2903.2741091473786,2917.420370693787,2931.5502920060544,-3.9253982787873616,0.019734275562759845,0.32151145349572857,0.396166785943207,0.2531307966353189,-1.817340780359534,0.16245718637959133,7.073095792073619,1792.7929277976075,0
22,9.822865864825774e-06,-7.668235549074721,1792.7895864126297,1799.8673308968553,1806.939500870052,1814.0135118084406,1821.0889426639624,1835.2376459848501,1983.7719332168292,1990.8421972789251,1997.919480280238,2004.993895632366,2719.3640221339447,2726.443262598787,2733.5176371001025,2740.5883974296044,2889.130317905608,2903.2642368859633,2917.416939315574,2931.5524177402,-3.8651034816859178,0.02096075327073258,0.5677509189099575,0.131202997148268,0.26758222392947273,-1.7778808246964208,0.1689959000020211,7.0730714945042115,1792.7962714030832,0
23,5.45590643388201e-06,-7.6798273954788066,1792.7789771333973,1799.8737010609243,1806.930904074383,1814.0173488303824,1821.078738094783,1835.2408023005403,1983.7754532585361,1990.836318589724,1997.9218962603677,2004.9856286731347,2719.362048814832,2726.439541196812,2733.5100459443447,2740.5939726424554,2889.131082321048,2903.2677441303495,2917.4207228326854,2931.56617570999,-3.9052379611739174,0.020136162296314777,0.13887655629510354,0.18661888692324613,0.22149606801002797,-1.8276125330855286,0.16079700740344766,7.073107851465548,1792.7930976541777,0
24,7.0063241902540066e-06,-7.672872136080368,1792.7775127622415,1799.8654272726883,1806.9385296807018,1814.0129056948947,1821.0856353952397,1835.2364604302227,1983.7748786167926,1990.8376946644992,1997.9201995929213,2004.9968241038239,2719.3577342165227,2726.4437660960007,2733.5134937846524,2740.59172373833,2889.128153518417,2903.2661365283275,2917.418038310552,2931.5570059599104,-3.885330109824537,0.020541046840734347,0.6814959322394072,0.26697969327017157,0.2867484863422709,-1.791532382502033,0.16670451875202738,7.073089133819729,1792.7939421928681,0
25,4.784644210008741e-06,-7.671744786404463,1792.7784437278758,1799.8749638196277,1806.9385951786642,1814.0144463987547,1821.081073906072,1835.2398478768148,1983.7776692746186,1990.8390995602253,1997.9089690358865,2004.9926045889847,2719.363187640672,2726.4416325331144,2733.518461386299,2740.5919270679196,2889.130668092957,2903.267067922038,2917.420958790147,2931.563407263684,-3.904176352458935,0.0201575503725702,0.062057845580907794,0.24248189130126763,0.048632861299472196,-1.8170147220552346,0.1625101655309803,7.073105617086364,1792.793920377154,0
26,1.387183572544156e-05,-7.668297819487789,1792.7784062689718,1799.8631892262747,1806.9383176609235,1814.0163251547249,1821.079566734399,1835.2373998848568,1983.7784494325551,1990.839974964478,1997.9185882304143,2004.9887992324227,2719.3600931689425,2726.4438433615173,2733.5096398709766,2740.591552331755,2889.12835463823,2903.2707464690184,2917.41380947302,2931.5414234247232,-3.9216380390081347,0.019808620861219668,0.31967115828310777,0.24782127034417267,0.42594799775782355,-1.7748977289856613,0.16950078363013849,7.073075700455041,1792.7935930300164,0
27,1.1189246486761048e-05,-7.673924421247682,1792.7769712471516,1799.8651976913534,1806.9329284903135,1814.0078362535905,1821.0821576892718,1835.2352470603732,1983.7737051868705,1990.8410348329023,1997.9170442707145,2004.989121965617,2719.3585779619843,2726.4405052124757,2733.5189606222907,2740.5931832523047,2889.1264044934446,2903.277118787043,2917.420444657999,2931.5562142769113,-3.922359968888026,0.019794325586654313,0.218412347646585,0.3301404729662547,0.3802719991227732,-1.77541088443338,0.16941382569300387,7.073122371796422,1792.791030532869,0
28,7.63561552344832e-06,-7.670867195395534,1792.77918142132,1799.8698918049088,1806.9352265756397,1814.0047765842382,1821.0796372639704,1835.2387677790148,1983.776659393505,1990.8399869635143,1997.9166233354524,2004.9952902610323,2719.36823066487,2726.4429109449998,2733.5136861576498,2740.59385578791,2889.1312436129037,2903.262729927211,2917.424521056051,2931.5631132881895,-3.9166823864847196,0.019907029140397967,0.10988690358244217,0.28964669967528045,0.16847250724698526,-1.7998224324791021,0.165328242541485,7.073119340155452,1792.7925636300856,0
29,1.0667442599159325e-05,-7.6575837758037135,1792.778897231184,1799.8689259385442,1806.9355199788495,1814.00906447107,1821.0805371826439,1835.2406742311682,1983.7748550380004,1990.8414037242544,1997.9168213710695,2004.9926284906733,2719.3565170313177,2726.4410016447378,2733.5185508650984,2740.5886855659132,2889.128521217664,2903.267638692149,2917.4186579890425,2931.5613839148346,-3.901951181274111,0.020202454313765838,0.6406580735905111,0.19311023369760805,0.3082693278705759,-1.7881447797599541,0.16727020505612858,7.073099535781846,1792.7930935748925,0
30,1.5013743465696174e-05,-7.678572241740743,1792.7785641771213,1799.867637942766,1806.9395984940845,1814.0165183021873,1821.0810468611244,1835.2357163926988,1983.7744563043652,1990.8318784521148,1997.9161419468164,2004.9858173759724,2719.3669933052224,2726.4434379522395,2733.5137550674303,2740.596213602092,2889.126182560891,2903.2608445591027,2917.417555003527,2931.561459481049,-3.9060579658574723,0.020119657316928018,0.027683808604405447,0.3192658791414533,0.32927586530002206,-1.7818582858457384,0.16832506037903908,7.073104947979163,1792.792345832874,0
31,1.2627967022513866e-05,-7.658116011128505,1792.7840746000068,1799.8693426686723,1806.9383179235617,1814.0137231124784,1821.0799066423099,1835.2406364730045,1983.7757060270153,1990.8298057654222,1997.9183845285243,2004.9966896316782,2719.3589078536775,2726.441844509392,2733.512179071875,2740.5891205856697,2889.1288804749393,2903.274109925621,2917.416199042904,2931.5628550280926,-3.9261272158375156,0.019719895759766515,0.05975954345825534,0.22871334798021747,0.21343648314537633,-1.8018080873799365,0.16500028342101072,7.073095682066627,1792.7939479241527,0
32,1.0550648455908245e-05,-7.662345242365504,1792.799443885798,1799.869340513862,1806.933662155045,1814.0119858519217,1821.0820095218787,1835.235325128975,1983.7778461330572,1990.8293599218807,1997.9138746555032,2004.994771699146,2719.3637586975874,2726.4406726529373,2733.5100059445417,2740.5944099394806,2889.1276991662417,2903.2684641214746,2917.4180744236196,2931.5626611175653,-3.8914553234350344,0.02041561308748883,0.6373930977420762,0.136900325351772,0.30500896521569953,-1.7798251389598085,0.16866763808876545,7.073092267773751,1792.794341975935,0
33,7.4666325283403455e-06,-7.667139451140407,1792.7884851135295,1799.870298845424,1806.9409182020463,1814.0151233525437,1821.0828327744925,1835.2390677837684,1983.7737143050247,1990.8306890535034,1997.9103110793853,2004.9896446912642,2719.357943975809,2726.443368219424,2733.519679320311,2740.5917339140487,2889.1333180353763,2903.2735441462705,2917.4169565643238,2931.561230488151,-3.920370508335979,0.019833744815061664,0.1359049069182683,0.3683198830007943,0.2206832295751977,-1.7873777731203924,0.1673985516290521,7.073105990053943,1792.7936622619447,0
34,1.2738889265327522e-05,-7.667800512935327,1792.7918791112984,1799.8716276805608,1806.9402695723168,1814.0093721022006,1821.0921891710955,1835.2389317460602,1983.7763848304817,1990.846578254818,1997.909946179336,2004.9939061683065,2719.361210100674,2726.443778809121,2733.5112984394304,2740.5904497589368,2889.124253308181,2903.2640890314774,2917.4160623324665,2931.5621523960817,-3.8064920401724978,0.022226010313892892,0.8478609861562377,0.14607914888750817,0.3236083448186462,-1.7705317588118414,0.17024243683569723,7.073063476080769,1792.7970204386932,0
35,1.623879362162657e-05,-7.667627422760723,1792.787092601595,1799.8718954915312,1806.9297681812172,1814.0101241732073,1821.0857116013178,1835.241369597019,1983.772417037669,1990.841503663274,1997.9074122255613,2004.9906858347408,2719.3620551759686,2726.44180332984,2733.515606418791,2740.590654118845,2889.127147116912,2903.266821309818,2917.4154182322404,2931.5597406056277,-3.851520586884819,0.021247403339109926,0.6716735681100378,0.34114584939550174,0.2750957603342763,-1.7754531332193904,0.16940666831573128,7.073092438347034,1792.7934331317108,0
36,-3.381056906121874e-08,-7.677646990860556,1792.7851519587502,1799.8737609636678,1806.9372414480647,1814.02270277244,1821.0972876287165,1835.2392232475052,1983.7789888808725,1990.8402651572783,1997.9123198457896,2004.9924075058468,2719.359661008722,2726.442734732265,2733.512888063151,2740.59148018312,2889.128504710296,2903.2692053280684,2917.418298375448,2931.559511312535,-3.8383951968273684,0.021528122036768866,0.8187715471317638,0.2196038941552616,0.13677281079231962,-1.787293386913516,0.16741267835390267,7.073065192021845,1792.797855835018,0
37,4.539349009631695e-06,-7.670700629571003,1792.7889229982864,1799.876828137881,1806.9325459762536,1814.0179221581184,1821.1013834608632,1835.2394822223716,1983.7766152068791,1990.8373128607118,1997.9098356231782,2004.9911380947162,2719.3646787319212,2726.4399666737863,2733.5150595702185,2740.5905078593555,2889.125369219139,2903.273260878498,2917.4183064233785,2931.5557436088093,-3.8071429910630052,0.02221154698065718,0.8671356593051787,0.33531236456385116,0.14254556877774416,-1.7480239076310624,0.17411767632611932,7.07306793087104,1792.7972840566106,0
38,7.78452857467883e-06,-7.657328358632889,1792.7879238876808,1799.875192081568,1806.9185517670269,1814.0108108396564,1821.0926266041838,1835.2369756390326,1983.7817004738865,1990.8425048967158,1997.9202559618734,2004.98877079224,2719.3617612776766,2726.4453900918897,2733.515877895833,2740.593722174725,2889.1320362923475,2903.2652131585473,2917.41615870604,2931.562826259565,-3.8875791676091325,0.020494900751495654,0.49361860595375073,0.3381436591934688,0.2785665825584345,-1.7914065686373437,0.16672549381124172,7.073096772080386,1792.7948482929237,0
39,1.1371776437686165e-05,-7.659392237138723,1792.7997288528284,1799.8781578402227,1806.9261340984729,1814.0004880471402,1821.0862061352504,1835.2399730349618,1983.7794122036057,1990.8374229043532,1997.9121987811586,2004.9902106568143,2719.359811686942,2726.4410373748387,2733.515673690899,2740.5898520770106,2889.1299392469627,2903.2752893255524,2917.4175135036667,2931.5630892461086,-3.8057117740776047,0.022243359283691828,0.8560362502341288,0.3232243578328511,0.24016891589613865,-1.7505491500307493,0.1736785416813956,7.0730988298976705,1792.7943583599442,0
40,9.906700549299155e-06,-7.678962061368674,1792.779934182613,1799.867487640359,1806.939871569033,1814.0142324630465,1821.0928239231516,1835.2386650528692,1983.775959051171,1990.8386503620347,1997.9036195667281,2004.98894984598,2719.35895979113,2726.4420674610524,2733.5157884876826,2740.600632325217,2889.127701365415,2903.2630986822924,2917.4148118852345,2931.5603282840193,-3.8425789848020857,0.021438241091189737,0.8491608694671322,0.18083097865051623,0.2778712258453395,-1.7718928846263713,0.17001087308963872,7.0730915483248005,1792.7938500835214,0
41,8.050706730788318e-06,-7.675879153691511,1792.7733064227457,1799.870114946202,1806.935339359308,1814.0126932667827,1821.0885129256822,1835.2375493282577,1983.7675198577954,1990.8408111710532,1997.9102587536213,2004.9899221840483,2719.3621779037067,2726.4431384124155,2733.51371114791,2740.595651592121,2889.1282361701024,2903.2632261065714,2917.4180946854867,2931.56262950312,-3.912530343255987,0.01998985581692467,0.1154539198637211,0.13516056846196656,0.3217922523140544,-1.8004445733324066,0.1652254170768727,7.073108912862422,1792.7920099065932,0
42,6.694438528997534e-06,-7.665762548351427,1792.7945467477934,1799.8698806097068,1806.9275863176167,1814.0122666145257,1821.092108474162,1835.236982941658,1983.7679706826627,1990.8430306466796,1997.9141740759578,2004.9923320554115,2719.365774265794,2726.4416566271507,2733.514803207356,2740.588629307201,2889.1277119037036,2903.2757815347877,2917.417838756746,2931.5623860448704,-3.913618828686471,0.019968108987810932,0.45421245839209196,0.2896671669962241,0.2305155398917771,-1.776599675486697,0.1692125477151457,7.073099077163112,1792.7945251732797,0
43,6.816512284413067e-06,-7.662772865282211,1792.7921334120326,1799.8689651700686,1806.9113069053417,1814.013854637995,1821.0807559021423,1835.2358474257094,1983.7721253120833,1990.8396626921938,1997.914996668084,2004.9829183546503,2719.3596436264343,2726.4427559782093,2733.515228683096,2740.5928417491054,2889.1293604966313,2903.2742522109133,2917.4165893881636,2931.5639226461226,-3.937136912453174,0.01950397647409527,0.03302782981075266,0.1867303842311192,0.2530977442473217,-1.792944571209,0.16646926666251396,7.073129498456215,1792.7902138474196,0
44,1.0483227216183505e-05,-7.6789863771087195,1792.788366976129,1799.8699531286795,1806.9452319042775,1814.015554494334,1821.083765523165,1835.2422142132748,1983.7776979276064,1990.8421868555822,1997.9147330975939,2004.999533028478,2719.360390206764,2726.4412358821523,2733.5111142685982,2740.587585556818,2889.1262863536563,2903.2621659978445,2917.4170945752057,2931.564559465583,-3.9109703793739574,0.020021063605188672,0.00099376088708604,0.301959367320487,0.28460867169042303,-1.811290093020764,0.16344314387251274,7.073058105851763,1792.7976998164033,0
45,9.925725714619431e-06,-7.659381795793166,1792.7873203163174,1799.8713135650357,1806.9290586854668,1814.0144649667882,1821.0808096792791,1835.2296240477833,1983.7746521792467,1990.8340648387589,1997.9173087171916,2004.9841042570174,2719.359262344664,2726.445146201285,2733.517562592935,2740.5892532275593,2889.128957335253,2903.2673996543413,2917.4229376543126,2931.557511708921,-3.876445902681048,0.020724350805340384,0.0004941126130967386,0.07574340768917986,0.1819264907052045,-1.8153834299364109,0.1627754834299017,7.073113299468367,1792.7915760588353,0
46,1.5239498051589561e-05,-7.655794171757424,1792.7877745413894,1799.8717796013882,1806.9293331638507,1814.0118967964845,1821.0812430505168,1835.2369523391549,1983.775344324105,1990.8404123287778,1997.9144051259996,2004.9923767955358,2719.358162274719,2726.444351466774,2733.513662137076,2740.5894502911533,2889.1267530994355,2903.2670698121096,2917.4223306687163,2931.560283687594,-3.882457585017136,0.02060013633474213,0.001656485218042244,0.32906511043896103,0.19252122800192795,-1.8095486919509476,0.16372801190086317,7.073097107641285,1792.7934510240134,0
47,2.3438578132188967e-05,-7.66277028675115,1792.788587407623,1799.8721154486789,1806.9319153326362,1814.0174664648448,1821.0837844992734,1835.2414045055582,1983.7775468970306,1990.8391756743472,1997.914649257461,2004.9898412964355,2719.361878206118,2726.443742207649,2733.517982635982,2740.5918112372465,2889.1284627034092,2903.2685245539674,2917.417537939828,2931.562665619962,-3.9163691670880167,0.019913265384660817,0.00024275959514341868,0.3017662448195977,0.28990536385427346,-1.8036248901230114,0.16470078260281928,7.073092101458885,1792.795227600176,0
48,1.3690698368507227e-07,-7.671711686839808,1792.7870174312025,1799.8721575307943,1806.9360112820113,1814.0112251943963,1821.0899194845056,1835.2372329392538,1983.7753367802218,1990.8405193038898,1997.9131610051788,2004.9906028747253,2719.3687513920654,2726.44427804972,2733.5156091109056,2740.5925480406013,2889.128607616265,2903.268375759742,2917.416698141555,2931.558729663755,-3.917300682826044,0.01989472450146243,0.008328191937886167,0.12547916649761826,0.256046630695447,-1.8032845732847969,0.16475684259094406,7.073093322686307,1792.7950115938927,0
49,3.0462577942620597e-06,-7.672797846880203,1792.7911570919716,1799.8724061312355,1806.932612619074,1814.0139739457052,1821.0917229291379,1835.2392827251285,1983.7743846265341,1990.840976218531,1997.915785599146,2004.99072120065,2719.363973938726,2726.4436625391745,2733.516979703622,2740.5919347662257,2889.1282903169235,2903.2682158493726,2917.4179973855244,2931.5626988002555,-3.8859008357002294,0.020529326878549504,0.03937650282570337,0.1326900312624173,0.2549929017581718,-1.7977018434898144,0.1656792077872334,7.073087558521599,1792.7959805987239,0
50,1.1719612008587088e-05,-7.662137479519304,1792.7983091393507,1799.8662799849135,1806.939704646105,1814.0142360458249,1821.082064636059,1835.2373697678784,1983.7769378217943,1990.8405877378086,1997.9124168057533,2004.9899428517178,2719.3658097165453,2726.440107935909,2733.5147421062466,2740.592986300588,2889.1290987971947,2903.268728700992,2917.4149735092296,2931.5622064673034,-3.927196451733351,0.01969882180787871,0.0015733003331005067,0.17331252234378125,0.29061670374152726,-1.7970622792204038,0.16578520418085832,7.073086238693026,1792.7955045877682,0
