,15th,50th,85th
MEAN,2.6658830004397126e-07,5.476427191578869e-06,1.0631991994794558e-05
LN_SIGLC,-7.120153386341564,-7.115733733042102,-7.111388536899947
T0,1816.9438984851145,1816.9446557702759,1816.9455174702528
LN_PER,0.9858362955877122,0.9858374159509202,0.9858384401744541
LN_ROR,-3.9512118097580013,-3.915305616736326,-3.8755655396469413
ROR,0.019231382872285586,0.019934455433640856,0.02074260379114335
IMPACT,0.19403237321068786,0.5600390038921699,0.7533377107936877
PERIOD,2.6800522633636517,2.680055265997285,2.6800580109743666
LD_U1,0.18546752352189033,0.2796426972658873,0.3688705084597077
LD_U2,0.12224158978204325,0.22262360615999066,0.3259230256878265
LN_DUR14,-2.539440529208563,-2.5213499837454147,-2.501409069219264
DUR14,0.07891053558978313,0.08035106087232805,0.08196941663303436
ECC,0.11380379483382878,0.3461167240230052,0.628300363119918
OMEGA,-9.140022592238884,92.03162524197617,191.34814496687247
