,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,TTS_4,TTS_5,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
13,-4.380538255983446e-06,-7.2709085092842285,1699.385670253302,1725.712203511645,1883.597518701413,1909.9095428580777,2436.259762266515,2620.5198437324857,-3.333235688518212,0.035677476897809986,0.3497618839699044,0.3037526322288011,0.28503177635754473,-1.5317518904513279,0.216156652641096,26.31775520144095,1699.3803134016002,0.07972957525768097,-35.4443959952648
14,-2.3151928073893763e-05,-7.258629107660491,1699.3849997447455,1725.7142673252445,1883.5962282015048,1909.9094617870005,2436.2605949628487,2620.518613468688,-3.34355680155098,0.03531113938348477,0.20844367209380088,0.32666865827239033,0.15519155561115672,-1.5340018590298927,0.21567085368573896,26.317734502487493,1699.38052329892,0.015029050004591154,-3.049298522177131
15,-4.3278784228250384e-06,-7.282339725000982,1699.3874577033082,1725.7086853217008,1883.5972212053225,1909.9089090643063,2436.26216175994,2620.5196173298086,-3.3484986707668587,0.03513706682695968,0.06428278438587015,0.2836446788575844,0.2893414477851388,-1.5288682864247163,0.21678086238936828,26.317806020348407,1699.3795627961438,0.04277333223982172,26.352083669095308
16,-7.114634529581134e-06,-7.274646126873489,1699.3869187048567,1725.712589894629,1883.5948773948132,1909.9079653131846,2436.2586735647765,2620.5191586104643,-3.345326117527103,0.0352487180582465,0.1539095234998111,0.379552738255968,0.1821636468569403,-1.5240162255147414,0.2178352522511346,26.317729520844637,1699.3799252226663,0.09028615762992724,4.93129055894335
17,-9.00452263667775e-06,-7.2637229432770125,1699.3879662600457,1725.7101986159848,1883.592922670737,1909.9077755103015,2436.259704200748,2620.5192144927732,-3.3529903453574006,0.034979596474246664,0.2459594965005543,0.2415531229433534,0.32942816395106456,-1.517252163671835,0.21931369788088015,26.317770934165406,1699.3789796585875,0.04333423082076775,-16.19048141174254
18,-2.0412975666652925e-05,-7.26313391360008,1699.3866812157196,1725.7102755858266,1883.597693137708,1909.9090855998625,2436.258089529836,2620.516996158704,-3.331082638452352,0.03575437504486891,0.47916287799913804,0.3392664440273858,0.12823191926682243,-1.5306963458550527,0.21638493608822412,26.31768542888221,1699.380278724327,0.23083680015195224,209.32763867892382
19,-9.665322631570497e-06,-7.257704338193062,1699.3859352108839,1725.707761942407,1883.5952597077605,1909.9086337341448,2436.2599646434255,2620.519286616584,-3.352039203095889,0.03501288287428541,0.07948575201078485,0.46776451833761135,0.18340443968347198,-1.5230334350464176,0.21804944389622527,26.31781062669484,1699.378300391052,0.09059347775048329,5.38420710290741
20,1.4760525839166944e-05,-7.261342797849932,1699.3854879049265,1725.7068019591457,1883.5982075408974,1909.9153761842417,2436.2589871600567,2620.519266513386,-3.329395128482501,0.03581476184655764,0.22901666337926477,0.3908425577897081,0.24707708561157138,-1.5309003847449165,0.21634078965002967,26.3177640976246,1699.3801272583848,0.47272329192538287,193.21288503151982
21,-1.4034529925914271e-06,-7.267863182497971,1699.3835471873683,1725.7109256360686,1883.5960986307343,1909.909408484476,2436.2613253792624,2620.5198022753875,-3.3231431553641793,0.03603937618463552,0.3002905925147046,0.20822378369820216,0.36516127084477445,-1.523235794508387,0.21800532399226627,26.317824679889036,1699.3788263136769,0.16888340643764513,187.58414116379282
22,9.95486764909231e-06,-7.273228690466808,1699.3854998514985,1725.7113009346147,1883.6012113873437,1909.9124331444273,2436.259910967583,2620.5168379028532,-3.328214150808115,0.03585708326611887,0.031153255108788185,0.3420818993728443,0.24108433815354768,-1.5397570176672235,0.21443319857619297,26.317674024331918,1699.3818243776834,0.3591670947112537,-8.642856924638954
23,-5.719468519875208e-06,-7.265993692994928,1699.3856305361487,1725.7121410135505,1883.5971147965315,1909.9086795754658,2436.263008066511,2620.5169376863996,-3.3128170047315857,0.036413452270877326,0.4295007104579814,0.27884548588935254,0.20905321702212087,-1.5299062005873578,0.21655597918702327,26.317748673877443,1699.3802277397147,0.21154095285851487,-31.671376750553566
24,-4.86426021667353e-06,-7.2603432457757915,1699.386006788518,1725.7103006786276,1883.595098253305,1909.9106470405354,2436.2587058412105,2620.5185452929845,-3.321002344931233,0.036116612301612776,0.19341238192754304,0.4343656320693394,0.0298597762079289,-1.5341171544481031,0.21564598925787232,26.317740353053274,1699.379636000662,0.03819550128057229,12.394518154739057
25,-7.522990449452136e-06,-7.276420691822003,1699.3833693404576,1725.712150974585,1883.598000986356,1909.9053371053908,2436.2625615664315,2620.518884557313,-3.3100084718423823,0.036515864395782374,0.43926051054254883,0.23044788327872845,0.2698188431779984,-1.5413322115161674,0.21409569061080833,26.31782009706285,1699.3787528104274,0.2864999935485494,197.26629936430135
26,-1.3149021353948433e-05,-7.264576186974082,1699.3853699214894,1725.7125081229458,1883.5964772862799,1909.911917850768,2436.260655088254,2620.519279094329,-3.335231488839133,0.03560634278632085,0.2223376519358876,0.17726314574822966,0.3674190748781747,-1.5329424255924065,0.21589946367677654,26.3177508749381,1699.3806480406595,0.05968830180350523,7.214700061149033
27,-6.455671497317386e-06,-7.262915305936329,1699.3849416993728,1725.7109598570273,1883.5966087271481,1909.9099372588564,2436.2595156102834,2620.517042560349,-3.319566236962282,0.03616851691774636,0.35155753470865647,0.27876411222418795,0.38620346570705477,-1.5337087804946277,0.2157340714470685,26.317721474985106,1699.379834864869,0.04502367088163125,-22.55663923867548
28,-1.4822883888229123e-05,-7.254967419034163,1699.3876452052286,1725.7107121036668,1883.5992264945667,1909.9141315709908,2436.2597550671876,2620.520309294879,-3.3204705407872677,0.03613582437377776,0.3286627623425151,0.17523674508432086,0.28459069347724086,-1.5519529813169377,0.21183386200724807,26.317725612564,1699.3819093906602,0.052939805465214144,206.61533706262267
29,-3.943690039518833e-06,-7.25559320757452,1699.383595371655,1725.7116057859732,1883.6003740636343,1909.9063884163177,2436.2595247674717,2620.5190152901987,-3.2764441960109596,0.03776229367602099,0.7299203001898409,0.28211416207797635,0.1760054472151822,-1.4903212631532399,0.22530026323857813,26.317765979578887,1699.37949855142,0.365809325147649,251.84687378387005
30,-3.0849407137033135e-05,-7.261683924522788,1699.3844757287757,1725.7093751295183,1883.5943593229579,1909.9096050643793,2436.260173661134,2620.517461916726,-3.363472759514194,0.03461484095613866,0.1605440021378643,0.42279471702604,0.24914987537325795,-1.5412662470406502,0.21410981378655877,26.317776812060742,1699.3785137784491,0.5470407427851098,195.9771164223741
31,-4.018543111729562e-06,-7.268795324858197,1699.3869993937958,1725.7069591235745,1883.5979581925624,1909.9086481456154,2436.2608421023715,2620.519506434189,-3.317039647694417,0.036260015445349694,0.3518215117430795,0.1250522112337935,0.41010971300349386,-1.5278209739190214,0.21700801862856572,26.31780772298291,1699.379017212743,0.6943100369947175,207.79486482880472
32,-2.2652893722184254e-06,-7.28216777023052,1699.387851831331,1725.7120616947293,1883.5960688650905,1909.9078658886294,2436.2607751981595,2620.518748532358,-3.3475375786868025,0.03517085301682254,0.03571359777214805,0.36535362456063303,0.275857022814223,-1.529036047883372,0.21674449796604484,26.317738319444167,1699.380340795702,0.022875895429498177,102.75779882615349
33,7.125687765592074e-06,-7.270167131504782,1699.3829985078014,1725.7096586568618,1883.5981318065524,1909.9078479146347,2436.261655842654,2620.5171770088814,-3.363543726402868,0.034612384535737346,0.04636281314555376,0.3750437921159555,0.3713177042806286,-1.5212929608082537,0.21842928379086238,26.317793047852287,1699.3786364928426,0.019852495332999664,93.31136630954751
34,-8.184967853240659e-06,-7.262422826106452,1699.3860657851933,1725.7103106577808,1883.5971364366849,1909.9083937435141,2436.2606359318565,2620.5202014422503,-3.3354566611878718,0.03559832612508475,0.2864231922249903,0.3593791719230268,0.2452901905125897,-1.5271686567062837,0.21714962287484163,26.317798500479515,1699.3794437432334,0.11784404899436231,-0.5442716703164885
35,-2.4151730244651877e-06,-7.259643289065269,1699.3879064878643,1725.7085723938324,1883.598245782741,1909.9074821965744,2436.2621901877515,2620.519170128835,-3.3348957095917244,0.035618300664795974,0.18269885965570426,0.2426653997638244,0.4359349496127314,-1.5299121421439068,0.21655469251124934,26.317794177965375,1699.3796378530553,0.26097142359039843,1.2259392403407372
36,3.917582157730261e-06,-7.273626845242182,1699.3839452119523,1725.7079064715613,1883.5997483321635,1909.9110050684922,2436.260169464649,2620.5188455158823,-3.357937551974118,0.034806972538336776,0.03995436162563631,0.30681076188120504,0.3484040546781817,-1.524237460544425,0.21778706479321003,26.31779023477801,1699.379365252873,0.06632823880237827,-2.347249328895759
37,-1.3164150838813673e-05,-7.264221913401165,1699.3878443781207,1725.7125510047508,1883.5961427672594,1909.9070024625753,2436.2600439584176,2620.51802294802,-3.3290597882374424,0.035826773991537234,0.19369317225572158,0.191897122846715,0.40650970857919133,-1.5343253661580352,0.21560109391173954,26.31771196406697,1699.3803937263085,0.030765524807026295,-2.035312764308193
38,2.002132735446862e-05,-7.269866059780737,1699.386246206384,1725.7074847056508,1883.5978216778215,1909.9096055575958,2436.259381745271,2620.5185093393393,-3.312978943840152,0.036407555986309174,0.282672546606732,0.22684458665873364,0.24472706707515868,-1.5458370827469363,0.21313338624956585,26.317767075665802,1699.3792417090772,0.006498612051051814,65.45977002716721
39,9.79270153176203e-06,-7.255179438735679,1699.3854316962133,1725.7097763341767,1883.5971424741058,1909.907645707121,2436.262002901923,2620.518629263971,-3.3353651587261335,0.03560158360859056,0.08483171327136146,0.22005546453321223,0.42685482955191056,-1.5331007165379331,0.21586529145118075,26.31780277466413,1699.3790348631746,0.038508625713901345,-2.4500879799314426
40,7.221406365262042e-06,-7.260223561564205,1699.3872971739677,1725.7112003121338,1883.5981656885008,1909.910436460823,2436.261867170839,2620.5192376109767,-3.291939326194609,0.03718167204057145,0.5583886307376092,0.2121185394117766,0.2185533669576385,-1.524334741096035,0.21776587937789457,26.31775535554156,1699.380921888243,0.3544227328184525,-34.98135165596478
41,-1.1699050012830694e-05,-7.2582973892696945,1699.3831142053275,1725.7084165955605,1883.5975671934896,1909.9127489789016,2436.2602064141015,2620.520440616133,-3.3275693399198403,0.03588021175978154,0.024945412272990092,0.28379180239025237,0.284182890714038,-1.5533123233434611,0.21154610296177323,26.31783137653788,1699.378969209503,0.3231377379880568,180.48416549979711
42,1.3142517208052489e-06,-7.266137911018826,1699.3831265348626,1725.7087203921783,1883.5953030054895,1909.912246994344,2436.2598171176755,2620.521609351435,-3.326654831825584,0.035913039512194246,0.3174774273181601,0.22005729059675105,0.29450603405213305,-1.5303223071497003,0.21646588756812588,26.317861335324057,1699.3782963175647,0.23425569254648504,-10.3081052389025
43,-1.669920019369498e-06,-7.268745737596522,1699.3859208112822,1725.7105127932045,1883.59799663962,1909.9096365882722,2436.261267314667,2620.5200302394787,-3.3306659660101565,0.0357692760118336,0.20665327597062036,0.2557191575355946,0.1865986857672739,-1.537397748987641,0.2149397013585927,26.317792360240038,1699.37996132126,0.02883205744712853,142.49192249702202
44,-9.443511455149472e-06,-7.263083379783463,1699.3877437848862,1725.711457599283,1883.5982678037199,1909.9071626086031,2436.2626720325065,2620.5184372641584,-3.3222715030287713,0.03607080368599115,0.11783297895795831,0.2650317667193589,0.26592237222417014,-1.5266783738460303,0.2172561137162316,26.317756961542205,1699.3804901885537,0.045439350246442925,148.17138826560048
45,-1.1621142973280736e-05,-7.2669608696543335,1699.3867665214411,1725.7092091080099,1883.5972205369283,1909.909651981623,2436.2617324335356,2620.518382176813,-3.3462703999398014,0.03521544902386805,0.2074453511075444,0.3586120021241985,0.1862331309918912,-1.5391559295013526,0.21456213058009585,26.317774212770793,1699.3797999915764,0.01317856939608678,16.253357071858243
46,-6.347179196158063e-06,-7.267485109424412,1699.3845714091194,1725.7114158639783,1883.5987029809912,1909.9092417731918,2436.260990133547,2620.517889231583,-3.2928306062215995,0.03714854752271494,0.5849576769392617,0.27473493247756275,0.31316433759807194,-1.53003445850066,0.21652820595012642,26.31774951617156,1699.3800999358098,0.19674319911744437,243.06628064778187
47,-2.5898373027875494e-05,-7.265729434295682,1699.3846400058653,1725.7098179746927,1883.5947244271622,1909.908930977479,2436.259352845583,2620.517579764799,-3.3355457385472973,0.035595155261421735,0.24487552077303562,0.3975792604179962,0.25511735807270197,-1.5278286312011613,0.21700635694330248,26.31776210800719,1699.378639910502,0.04908169604074709,-40.795408097590986
48,-1.1991873808936533e-05,-7.273591850442356,1699.3861879281865,1725.7095317488947,1883.5953570650872,1909.9136994784485,2436.2582544807433,2620.5184939746964,-3.334448783638834,0.03563422296554062,0.34595708796145924,0.2806089823423712,0.2673448920659711,-1.5438825211727663,0.21355037595978169,26.317723533974952,1699.380227582006,0.2316665382752177,-15.876614467541094
49,-7.237289500788282e-06,-7.262385858489225,1699.3893251158224,1725.7086872469947,1883.5960790666122,1909.9121278912166,2436.2576068497942,2620.5175538764356,-3.333090366401727,0.03568266200100958,0.16899312318040582,0.22833671460778815,0.2911378220827445,-1.54283193861067,0.21377484615248313,26.317670436227765,1699.38090259748,0.0022493772698726376,60.824802946927015
50,-4.493533021535568e-06,-7.257809845132939,1699.3877546424596,1725.7093812600792,1883.5968332938987,1909.905282121414,2436.261353845295,2620.517608505789,-3.338775968056476,0.03548036024745122,0.08175996183096058,0.4204387991242158,0.1214258711965499,-1.5341892701438002,0.2156304383580714,26.31776253349412,1699.3791622538165,0.1492537830544935,174.9584821888038
51,-9.887701344511522e-07,-7.25891368971681,1699.3863724625649,1725.70988213362,1883.5974251211844,1909.9086522210937,2436.2604292980786,2620.5176615036025,-3.3306436606959418,0.035770073865672436,0.17404310456579763,0.27928813252928686,0.3754563252633938,-1.5114453705812907,0.2205909118160773,26.317742665209533,1699.3797920314319,0.36250980051669657,-14.280461661182875
52,-7.307670959630649e-06,-7.279836316995248,1699.3826630984338,1725.7152629951615,1883.5952665668613,1909.9107539199447,2436.262101609495,2620.5176442489424,-3.358647776764941,0.034782260540122206,0.18189652048521673,0.40312866300755523,0.18898833385722202,-1.5339865257011873,0.21567416066318412,26.31775213513023,1699.3802122939253,0.9555837410293314,227.3852866889072
53,8.952162008046725e-07,-7.266414121320884,1699.3857563526926,1725.710976056195,1883.5944800081618,1909.9143172219588,2436.261190386817,2620.5180505945873,-3.3550265022681316,0.03490844498952716,0.050073738665417825,0.24322904638195086,0.31276992705143747,-1.5378198964913212,0.21484898424957014,26.317745878739423,1699.380474366666,0.3440927399639748,-5.78504965060583
54,-1.6883464886833274e-05,-7.251868147577319,1699.3836048262751,1725.7070146439808,1883.5975091261876,1909.907148612394,2436.2597520929867,2620.5166581071035,-3.328864267365554,0.03583377955846997,0.549259179737726,0.20317706881667763,0.3849298988475629,-1.5302215665483516,0.21648769557026815,26.31778572469864,1699.3777691929556,0.430207903544031,-33.412435050538974
55,7.463210530784948e-06,-7.268861055845712,1699.3875858596982,1725.70760696567,1883.5951736730663,1909.9090482269885,2436.261133143842,2620.516408741724,-3.3492840437644924,0.0351094819570816,0.019094087042480813,0.49743097147544146,0.10228922861669387,-1.5322870125507702,0.21604101338264714,26.317748789074606,1699.3791337123496,0.02226816291969744,149.3349963577842
56,-9.003149312575879e-06,-7.268251757595373,1699.3847526543302,1725.7096669825671,1883.5965525289228,1909.915707304766,2436.2629742157123,2620.518494596301,-3.337675732153512,0.03551941849634937,0.27899977364194917,0.24951944089904665,0.37129521605205773,-1.5469124594671855,0.2129043107609849,26.317787744786276,1699.380486074081,0.003759555263575005,-60.038869784800454
57,-4.042179132640288e-06,-7.2643541288921565,1699.385438484636,1725.7097609008879,1883.5991468351895,1909.9083829987483,2436.260901391375,2620.519262247672,-3.2993227644978176,0.036908154451740886,0.59877898825288,0.2856227243886764,0.15794475752185955,-1.528028885226098,0.21696290489775646,26.317785606643508,1699.379638322278,0.31041142141670264,224.11963249864846
58,8.426109980767673e-06,-7.269034367767695,1699.3838057663788,1725.7082987586002,1883.5976710340124,1909.9109117466182,2436.2605120601224,2620.518128328354,-3.3279725326478955,0.03586574803534911,0.1436215605871429,0.3054696220204902,0.192483227641554,-1.5428354837821658,0.2137740882853354,26.317790030327814,1699.378985883031,0.036382142577837916,32.04636948190183
59,-2.4649910548261007e-06,-7.268818163929387,1699.3887062713713,1725.711236784425,1883.5944422939317,1909.907124616916,2436.2647862431236,2620.5207851144705,-3.3544868564222208,0.034927288270744886,0.33598779843883186,0.26300652890282383,0.40381882685640336,-1.502205851399736,0.2226385106245931,26.317846008455057,1699.3795411093822,0.06016428887731986,264.99297642293186
60,-3.052631129684627e-06,-7.251691909536467,1699.3867069052012,1725.7088004663365,1883.5967603163415,1909.908959551365,2436.2622355637573,2620.5201117994898,-3.327646128211518,0.03587745668539555,0.19904372459132252,0.3498881037366157,0.2265979560126441,-1.534975194417253,0.215461035740005,26.317827220803014,1699.379204026509,0.050448275132934484,-3.4460301456550826
61,1.0290803838078846e-05,-7.259663348256745,1699.3846276664717,1725.7113861357925,1883.596865115252,1909.910276080855,2436.2609944221017,2620.518758835153,-3.3375747605279225,0.03552300513084605,0.01138477835792878,0.21548951170295227,0.43299493678189926,-1.5328466070023998,0.2159201518501092,26.317772290231996,1699.379816221216,0.2812978823325957,185.87606124425164
62,-1.1787875331416206e-05,-7.263231416989624,1699.384070680055,1725.707227475745,1883.597413443613,1909.908254269773,2436.259675806082,2620.517684941055,-3.3584360205739223,0.03478962667901444,0.05964281754031579,0.37005964497720956,0.44631234486900806,-1.5232018538489245,0.21801272336229796,26.31779259732017,1699.3781185713387,0.7114125499554941,-23.996342045159132
63,1.2787250548891443e-05,-7.270324361751455,1699.3910414886782,1725.7100818374115,1883.5963241204495,1909.9100840750966,2436.2563527028233,2620.5188160794387,-3.342825264511287,0.03533698024047717,0.05956691519413603,0.19951335117032776,0.5304186024707598,-1.5306189376375836,0.21640168670872334,26.317650522769988,1699.381384834178,0.03679958868654713,122.85149418425861
64,5.341101099187458e-06,-7.276812983338209,1699.3845290917002,1725.7132016266066,1883.5958944796919,1909.9072255155004,2436.259437804122,2620.520367181374,-3.3170052494671696,0.03626126274705334,0.3743638284172603,0.2677156591615639,0.3027476090085657,-1.533658350773755,0.2157449511304017,26.317784279145922,1699.379282941078,0.10587878770624028,200.67295587537114
65,-1.342632520594328e-06,-7.257559788802515,1699.3852682488791,1725.7092362813098,1883.5969243966474,1909.9110745984497,2436.2621941037305,2620.5186806753936,-3.327096825768296,0.03589716967371008,0.12444432365933332,0.2181965182739194,0.24565987637767317,-1.540629392689708,0.21424621398196697,26.317799367136146,1699.379538050109,0.12243548428450111,162.16226574148521
66,-1.6623426699450045e-05,-7.265756374828999,1699.3880901514208,1725.7095384234672,1883.5979785435527,1909.9062743624063,2436.260158348687,2620.516871219769,-3.349499310630222,0.03510192486236853,0.1700520837498856,0.30875811931271535,0.3722671169275942,-1.5342747331768891,0.21561201071423544,26.317714188795126,1699.379915022415,0.2039844595397699,-0.05852797155673479
67,9.057577510998157e-07,-7.259977919479524,1699.3849729593505,1725.7111313527716,1883.597573735605,1909.9112042208196,2436.2637153469054,2620.5181492564966,-3.3295644495442644,0.03580869816642384,0.20320674267667427,0.33622298412392415,0.3755072014872227,-1.537399640703135,0.21493929475421394,26.317787472198216,1699.3802560947154,0.021135330997980175,110.15916674803029
68,-8.70342433393878e-06,-7.271367584600265,1699.385653765471,1725.7082608111566,1883.5982503381574,1909.9094317621807,2436.2608415214822,2620.519221067938,-3.3439522134265767,0.035297179699725935,0.20172694228043817,0.3229288413323712,0.16829350999562065,-1.5334825316843128,0.21578288654604857,26.31779829482616,1699.3792656625199,0.09870497911591247,0.06382948577735965
69,-6.71715570953255e-06,-7.271576299484746,1699.3852005144288,1725.7075723269218,1883.5982993824127,1909.9079980010724,2436.2628382584044,2620.517672960229,-3.325858246001335,0.03594165872769268,0.24871133652233918,0.26489443121918277,0.2629752396278364,-1.535936668182356,0.2152539751643458,26.317814241511478,1699.3787093940105,0.20490253471721762,188.12176478929342
70,-8.77410942629882e-06,-7.2670874583979685,1699.384794439673,1725.7092289028922,1883.5986143942907,1909.9108686582094,2436.261368302753,2620.5164134939314,-3.310663337498849,0.03649195923846097,0.4814209555135685,0.34209360555433665,0.20004453652839715,-1.517675251281727,0.2192209285987779,26.317739543637323,1699.3799773740666,0.8478091226275245,-38.595845044302095
71,2.8265805078521586e-06,-7.261312032215414,1699.3859047748451,1725.7106491744678,1883.6000460185057,1909.9132200153188,2436.2608825625466,2620.5173857944196,-3.3347679593856214,0.035622851200706705,0.27857090734698664,0.28735034719293107,0.2388849513390563,-1.5357681131531373,0.2152902603623595,26.317703662771617,1699.3815831635247,0.26246280318558485,-12.815623306536528
72,8.547567130263971e-06,-7.273113756949423,1699.387108360784,1725.7082601841357,1883.5963967983948,1909.9101335790945,2436.2612724210976,2620.51905494155,-3.313066455426402,0.03640437004273885,0.3345529865781831,0.2082205461105111,0.23405788781059944,-1.5452530361576327,0.21325790243495887,26.317790375001437,1699.3794644433233,0.2570289270030189,191.41349824844227
73,-1.8313558459551446e-05,-7.2595135233895425,1699.384766749147,1725.709568395744,1883.5966362100478,1909.9099466142768,2436.262111490739,2620.5180094667144,-3.340887107297643,0.035405535277397995,0.3654547914713586,0.3424225363326041,0.3300410022483178,-1.5345462052471268,0.21555348601958818,26.317794091415895,1699.379217617469,0.3898974333447708,-18.84850154464568
74,-3.7340419408786114e-06,-7.26348104732545,1699.3874146767234,1725.7109623938231,1883.5973087427349,1909.9115148172016,2436.260886987826,2620.5210131570666,-3.356087611918077,0.03487142294738103,0.17126487029837276,0.4160041138613706,0.40924445468567705,-1.528273610335303,0.21690981512362725,26.317778708398855,1699.3807638019778,0.7102571521598203,204.5058644543151
75,-1.5788713464763504e-05,-7.259611395992052,1699.3868163054153,1725.709681529376,1883.5981148245571,1909.9077658906435,2436.26306546147,2620.5194103792096,-3.2952867949343947,0.037057415643954414,0.6287999971981479,0.28475623960434704,0.17627826328724705,-1.516501089616192,0.21947848058366576,26.317811198223275,1699.3796282885055,0.40907508648526586,-42.75828395490865
76,1.174647896236838e-05,-7.2694990880716,1699.3874974864004,1725.708669023664,1883.5960876500762,1909.9074061552765,2436.2599011121624,2620.5190592806825,-3.33527394683013,0.035604831044632385,0.3527255732940219,0.27922441701165845,0.31687197728065764,-1.5263521008011065,0.2173270100951419,26.317777126478763,1699.3790379527406,0.051671059756460885,-61.479535562418654
77,-1.22343990386225e-06,-7.268177624728939,1699.3851908695515,1725.712913602081,1883.5985470913179,1909.9090299713566,2436.2614844033246,2620.5179587994317,-3.3222743050209393,0.036070702616023326,0.2667230767046772,0.2696509612739606,0.2237016470185551,-1.5323856246156105,0.2160197101826208,26.317735227256318,1699.380673630636,0.012447779779695873,-85.63230604610695
78,-1.416847838013491e-05,-7.258769857240493,1699.3868114476684,1725.7122445627717,1883.599781739216,1909.9115417614335,2436.261566604855,2620.5178427006776,-3.3365315500906325,0.035560082436916225,0.15467306886787935,0.19647554877927997,0.17153035796660698,-1.5428388666935915,0.21377336510775286,26.31770280825262,1699.3818778274444,0.059308905424021854,11.754218047686813
