,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
1670,-3.805207304881811e-06,-7.257874320151648,1686.0691533171798,1698.588686970712,1723.62100676978,1736.1410612697287,1873.8427144784077,1886.36059375805,1911.3945108010314,1923.909785463414,2424.6432900571485,2437.1649316381204,2612.4683415348914,-3.1288705973440334,0.04376720014170688,0.17472670784191593,0.27605587771031326,0.22866212779224782,-1.7671843560985139,0.17081326168800165,12.518593648985563,1686.0638531346683,0
1671,6.299485884061496e-07,-7.256678878050439,1686.06630690949,1698.585591167805,1723.622093699063,1736.1417644964865,1873.843087205323,1886.360019040824,1911.3932921608432,1923.9079218101797,2424.6434874781353,2437.1632386455,2612.4663239243164,-3.105063838026042,0.04482165714181836,0.5045684455993694,0.3127758159517635,0.12343368391015419,-1.7650263512488213,0.17118227555876986,12.518589543269593,1686.0629581271312,0
1672,-4.024175259580373e-06,-7.245467864961275,1686.0683975204865,1698.5878756669224,1723.620851697923,1736.139136421406,1873.8429515613661,1886.3613971888005,1911.3933277889766,1923.9122693290217,2424.6431464666452,2437.164409408191,2612.4673064996136,-3.117128917097934,0.04428412948160043,0.4389018046955711,0.27492506876036127,0.334624047640387,-1.7536925646340662,0.17313345518245768,12.518592318440039,1686.0636123535437,0
1673,-6.442829074652084e-06,-7.243260454565468,1686.0682819428903,1698.5870086581479,1723.621450870393,1736.140685605674,1873.844546561171,1886.3600611620604,1911.3939942095344,1923.9093122404101,2424.6416452638973,2437.166686737972,2612.4671063246346,-3.109009171070935,0.04464516915763705,0.5031374646315742,0.2401624550952437,0.29993534097950647,-1.7581122673342962,0.1723699452693519,12.518593131987252,1686.0635660974738,0
1674,1.4072258688045015e-05,-7.25381840932761,1686.0679780706491,1698.5865515368378,1723.6208570086426,1736.1400433187061,1873.8421074402208,1886.359853125755,1911.3951534060525,1923.90914015381,2424.6432776124498,2437.164488526831,2612.4685848793456,-3.093191368437851,0.045356972372066956,0.6004664031160415,0.22670012943121143,0.27026998296760985,-1.7459436572143168,0.1744802616982897,12.518609004439398,1686.0629284441004,0
1675,-4.818257117614055e-06,-7.26298515852416,1686.0694714725298,1698.5862962574151,1723.6233764368455,1736.1415111699412,1873.8429676688652,1886.360044624556,1911.3941008572679,1923.9092530947155,2424.644214168799,2437.1625357291305,2612.4700196214953,-3.0813967661806156,0.04589510712504281,0.6941969456455009,0.2551100953662693,0.31033650620555986,-1.7209811195236884,0.17889054877370272,12.518597267944145,1686.0637387295073,0
1676,1.09679029233437e-05,-7.248495724875715,1686.0675865426417,1698.587608669408,1723.6202217706461,1736.142599492035,1873.8437792328584,1886.361055889976,1911.3943312129318,1923.9092434907172,2424.6442236727803,2437.161929795747,2612.467427558886,-3.0688815852141267,0.04647310200721649,0.7112993431946608,0.21241416897549326,0.17841264638266807,-1.7321878798928372,0.17689695697885102,12.518582407788998,1686.0637581484903,0
1677,-1.7122598583861686e-05,-7.260386224179753,1686.0667466171326,1698.5878783637877,1723.6225769486393,1736.139481714982,1873.8420740151405,1886.3592739299777,1911.3932915052947,1923.9089879142118,2424.642806896143,2437.166768679836,2612.4670376856384,-3.1310052733128844,0.043673871000518436,0.28130692105413285,0.28408620605539414,0.3223770675159192,-1.7637915967928288,0.17139377418386664,12.5186061837853,1686.0628964393215,0
1678,1.2318414495145587e-06,-7.253880347784501,1686.066946327045,1698.5882690011867,1723.6200432744326,1736.1427209505105,1873.8435220164165,1886.3615484853165,1911.392165904829,1923.909724305679,2424.644350281553,2437.164204886458,2612.468163804659,-3.0989094141993414,0.04509835921401224,0.6125657975365479,0.24237072047868513,0.20868026775561255,-1.748569252233967,0.17402274807772117,12.518600935163107,1686.063455243565,0
1679,-5.645658283837862e-06,-7.258539640995833,1686.0654773516023,1698.5887798593449,1723.6231990284618,1736.1416073620917,1873.843211091451,1886.3601295902984,1911.3921117814252,1923.909992757193,2424.642708668106,2437.163857349908,2612.4677240918577,-3.098142876152055,0.04513294207506601,0.5867549138517466,0.30269862529208535,0.17895831729338818,-1.7557231057443285,0.17278225726572038,12.518587266436231,1686.0635294782176,0
1680,-7.035595180714513e-06,-7.261909698624455,1686.0665433399781,1698.5883654958163,1723.6212432018488,1736.1408498219923,1873.8438762549965,1886.362094920717,1911.3931873585548,1923.9076196395704,2424.645105098754,2437.1662916105483,2612.469332051627,-3.0834456698115296,0.045801168741623384,0.688768655841131,0.19987375675409447,0.23800927823286622,-1.7501256003749885,0.17375211874860857,12.518625363529125,1686.0631169095518,0
1681,-8.981668347222954e-06,-7.257006621243616,1686.0679665741577,1698.5887934509244,1723.623203571499,1736.1429816570121,1873.842576335689,1886.3596651282105,1911.3930012644641,1923.9086054186319,2424.6427488964378,2437.166229784192,2612.4682764021827,-3.093151854042599,0.04535876466081106,0.5722696128801259,0.1943610560225344,0.24981825962305626,-1.7544959084965195,0.1729944253357156,12.518592208476864,1686.0638858548289,0
