,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
42,-1.4007693036196775e-05,-7.268822733502875,1699.386351818282,1725.708932883162,1883.5952756998133,1909.9114207712137,2436.2576180592173,2620.51876320166,-3.3094436865337094,0.03653649384458304,0.5677121482518079,0.3505666082039136,0.19318126453815232,-1.5092996344229377,0.22106474989571234,26.317736316418607,1699.3795322393796,0
43,-1.231946411022364e-05,-7.263958104925984,1699.386550629829,1725.7095513834724,1883.59520851107,1909.9111692596284,2436.257284261137,2620.5186930835775,-3.3137723926117664,0.03637867991309171,0.6222249774544715,0.3569865378186645,0.19141389287025956,-1.5116713245678695,0.2205410740508823,26.317722545864513,1699.3797293342363,0
44,-6.444765292506983e-06,-7.265612063820869,1699.385641762843,1725.7126409846978,1883.5960577156495,1909.9107350695751,2436.259929989977,2620.518683756466,-3.3136441434971724,0.03638334574576872,0.47831168016504605,0.2677163823330977,0.18475786384457993,-1.5293147455722653,0.21668410019213227,26.317732172913892,1699.3804746031688,0
45,1.4996228679358907e-05,-7.2653870622425245,1699.385785255438,1725.7102954688103,1883.5964423951652,1909.9084165201218,2436.261857816409,2620.5192046355855,-3.3346284427667565,0.035627821527174065,0.2729078975442699,0.2716161217447186,0.32740135087402766,-1.5320486540810039,0.2160925147256506,26.317802565457036,1699.3792665700703,0
46,-2.0903876646427023e-05,-7.2725114393990635,1699.3852223891074,1725.7096454875827,1883.5968559344983,1909.910259552794,2436.2604460562447,2620.5175133149464,-3.3443828239855202,0.03528198363347441,0.010011801890943972,0.3658402167031851,0.09572918587329049,-1.5398714452503954,0.21440866290733349,26.317752122243753,1699.379587512986,0
47,1.0290803838078846e-05,-7.259663348256745,1699.3846276664717,1725.7113861357925,1883.596865115252,1909.910276080855,2436.2609944221017,2620.518758835153,-3.3375747605279225,0.03552300513084605,0.01138477835792878,0.21548951170295227,0.43299493678189926,-1.5328466070023998,0.2159201518501092,26.317772290231996,1699.379816221216,0
48,-1.7449828243985933e-05,-7.276165408620802,1699.385680801676,1725.7100322981667,1883.5967277560378,1909.9103805183338,2436.261429787307,2620.5183539108266,-3.3372785393530497,0.03553352935583311,0.0043031832356273565,0.3191810753111315,0.18094355365387682,-1.5418278536191399,0.21398960206562326,26.31777277962882,1699.3797592469457,0
49,1.0287674985102804e-05,-7.255333398386975,1699.3844124649515,1725.7110363296676,1883.5966397946859,1909.9084837872738,2436.2601944895723,2620.5186156216005,-3.3458084451197316,0.03523172072839234,0.03559136186569875,0.37323535081741843,0.28582088323384625,-1.5267945808258079,0.21723086850628165,26.317774826750128,1699.3791951957483,0
50,-1.4842040894923244e-06,-7.266871292465436,1699.386865485816,1725.710613283091,1883.5989247931684,1909.912802807244,2436.2571904483966,2620.518500216521,-3.323606265239342,0.03602268985772933,0.21729657755870888,0.3661037435491028,0.13626145081066765,-1.5421107914137917,0.21392906488406857,26.317672653663955,1699.3814595657973,0
51,-1.074671681626708e-05,-7.254116802199902,1699.3876887487015,1725.7107132198485,1883.596038467368,1909.9078667341053,2436.261348516779,2620.517665558641,-3.3439578814015074,0.035296979636763245,0.20832450528069124,0.3321947666757661,0.2892740589007363,-1.5311873236522258,0.21627872196548373,26.3177416404385,1699.3799552751336,0
