,idx,calculated,observed,ttv,ttverr1,ttverr2,significant
0,0,1686.0633711746764,1686.0671760968394,5.479087914718548,1.8646702026195365,-1.9493934138074094,True
1,1,1698.5819660273683,1698.587322699304,7.713607587429578,2.011021795802348,-1.8500842943590976,True
2,3,1723.619155732752,1723.621678643202,3.632991047852556,2.12419752105321,-2.2274623234904065,True
3,4,1736.137750585444,1736.141046052135,4.745472034774139,2.023856325854393,-1.9048652555823309,True
4,15,1873.842293965055,1873.8428922698163,0.8615588562679477,1.9527336323617108,-1.895018093279921,False
5,16,1886.360888817747,1886.3604324258702,-0.6572043027699692,1.7870732554616178,-1.9125963146565987,False
6,18,1911.3980785231308,1911.3940678275756,-5.775401599603356,1.9649707858612577,-2.0824644709559563,True
7,19,1923.9166733758227,1923.9092883926296,-10.634375798072142,1.9615585172718677,-2.2187373439603713,True
8,59,2424.6604674834994,2424.643342324058,-24.66022959582915,1.7115536311334767,-1.7861199078934584,True
9,60,2437.1790623361912,2437.1645737034155,-20.863631197062205,1.8657040926843762,-1.9099918602217048,True
10,74,2612.439390273878,2612.467373458633,40.2957860474271,1.8126074053121777,-1.9690527102950288,True
