,15th,50th,85th
MEAN,-1.4481182688459591e-05,-4.8768639719227184e-06,4.6287856435941845e-06
LN_SIGLC,-7.275623867150308,-7.26663319115375,-7.2573757382912305
TTS,1699.3838488918823,1699.3855599161498,1699.3871853324658
TTS_1,1725.7085554656235,1725.7103542406767,1725.7120960138668
TTS_2,1883.595304812558,1883.5970308761287,1883.598799566359
TTS_3,1909.9071840703705,1909.9097792112066,1909.9125673295334
TTS_4,2436.2591918657654,2436.2608272097045,2436.26236779623
TTS_5,2620.517235552124,2620.5184964062846,2620.5198421320306
LN_ROR,-3.3462703999398014,-3.3304459866018767,-3.3128170047315857
ROR,0.03521544902386805,0.03577714538585365,0.036413452270877326
IMPACT,0.07352278831772895,0.23558337246537014,0.45716260411936566
LD_U1,0.2097104605261043,0.2854307953641517,0.3594882824050569
LD_U2,0.17006587627672842,0.26112978509784823,0.3572392050251495
LN_DUR14,-1.5428275716739388,-1.5336497896052643,-1.524072720650347
DUR14,0.21377577969574935,0.21574679816847747,0.21782294597373084
PERIOD,26.317719933822293,26.317766593617,26.31781397771847
T0,1699.3786662916057,1699.3797567715108,1699.3808356620525
ECC,0.023089897239541784,0.12257936567971175,0.4677808200841111
OMEGA,-29.09244094990057,80.4028515132506,207.49506187861013
