,15th,50th,85th
MEAN,-1.1721853412287453e-06,9.058771336479e-06,1.9526150073628728e-05
LN_SIGLC,-7.690262095046243,-7.676071625812516,-7.660848575327304
T0,1894.2513150989946,1894.2519986915343,1894.2527348086521
LN_PER,3.8182006917838973,3.818202060852656,3.818203406142319
LN_ROR,-2.9569416045513575,-2.9299689510253306,-2.912957481826918
ROR,0.051977642511864375,0.05339869609422056,0.05431485689480168
IMPACT,0.5879024396864657,0.6998255835389924,0.7542609511184445
PERIOD,45.522226071913416,45.52228839501362,45.52234963571881
LD_U1,0.20444362935855498,0.28205354643578007,0.35741899636251884
LD_U2,0.22608654521964264,0.31711643206491,0.4127611244681388
LN_DUR14,-1.7410436286431819,-1.7263407842729428,-1.7118441219516394
DUR14,0.17533731805669794,0.1779343202267344,0.18053256139260157
ECC,0.5220671997108185,0.6362131919965173,0.8125609292471165
OMEGA,23.68941947644599,89.15519158769384,156.39924213113807
