,value,err_upper,err_lower,units
PERIOD,5.384631228050898,1.1458472508607542e-05,-1.2788442099065378e-05,days
T0,1684.5032283776743,0.0015213429467166861,-0.0013692983900455147,days
ROR,0.02385797450133747,0.0007532905723636393,-0.0006590466976503853,
IMPACT,0.2757141461530527,0.24712849173134188,-0.18373046806222176,
DUR14,0.1323335457914635,0.0022485820908682563,-0.0022244517004043063,days
ECC,0.15523831763498852,0.3434511104814826,-0.12346772168604125,
OMEGA,94.33913247082324,131.45706093816503,-139.66042401172348,deg
R_PL,2.5283511226501476,0.09767022931380476,-0.08767175137866667,R_earth
