,idx,calculated,observed,ttv,ttverr1,ttverr2,significant
0,0,1725.3519936675098,1725.3371324508748,-21.400151954294415,5.667017816148928,-5.69391649726437,True
1,1,1746.621077647404,1746.6044011074987,-24.014217463700334,10.34019013219319,-20.85536861341914,True
2,2,1767.8901616272985,1767.8766135625451,-19.509213244928105,10.162417536812882,-6.421305451692366,True
3,4,1810.428329587087,1810.4291758583122,1.218630564144405,5.807801649166712,-6.463386078742514,False
4,5,1831.6974135669814,1831.6945434990462,-4.132897826675617,7.140909278153368,-5.979216464001336,False
5,6,1852.9664975468759,1852.9646180661814,-2.7064522000364377,4.655433289959317,-5.061405005389395,False
6,7,1874.2355815267701,1874.240682590449,7.345531697646948,5.237251407739005,-7.057331982834034,True
7,8,1895.5046655066644,1895.5136437909866,12.928729423983896,5.19492496780155,-8.403619472324051,True
8,9,1916.7737494865587,1916.7765024194587,3.9642233759514056,4.905421106885175,-7.129588870511299,False
9,10,1938.0428334664532,1938.0524783772344,13.888671524873644,5.768010098322927,-6.901880120173185,True
10,11,1959.3119174463475,1959.3183938745206,9.32605656922533,11.435511493393248,-6.400255415059613,True
11,12,1980.5810014262418,1980.5870605958899,8.725204293259594,4.899338075404072,-18.0486999839785,False
12,13,2001.8500854061363,2001.8562996586334,8.948523595827282,4.558527340118181,-5.560746451222196,True
13,14,2023.1191693860305,2023.143857896638,35.55145527490822,11.13226966507633,-17.825878819634486,True
14,32,2405.9626810241284,2405.941893598523,-29.933892871558783,5.866313615228328,-5.725156925634031,True
15,41,2597.3844368431774,2597.381729017864,-3.899268451204989,4.493983269086444,-6.196204895724039,False
16,42,2618.6535208230716,2618.6481932801325,-7.6716618322825525,7.769249890255941,-8.539361484067843,False
17,44,2661.1916887828606,2661.194730227558,4.379680364218075,7.655352026581693,-6.332493306114855,False
18,45,2682.460772762755,2682.452536122775,-11.860761570787872,6.3549788366428075,-7.31412181914531,True
19,46,2703.729856742649,2703.7690605627045,56.453500879579224,15.41254818974438,-8.391087206358863,True
20,47,2724.9989407225435,2724.996641150825,-3.3113832747767447,5.690250126286661,-4.9613732684496,False
21,48,2746.268024702438,2746.273859022972,8.401421568560181,7.098490173421516,-9.130680704867352,False
22,49,2767.5371086823325,2767.544484558331,10.621261437991052,6.622715663008368,-9.226268069161295,True
23,50,2788.8061926622267,2788.809659932074,4.992868579793139,5.320317063324085,-6.357328880972832,False
24,52,2831.3443606220153,2831.343937017688,-0.6099902313872008,5.117820581783175,-7.657357873103997,False
25,53,2852.6134446019096,2852.600970555612,-17.962626668377197,5.254611913602209,-5.354699767963973,True
26,55,2895.151612561698,2895.14382979637,-11.207182072466821,5.600701529995197,-8.234194865502761,True
27,56,2916.4206965415924,2916.421395890661,1.0070626590459142,5.185922711383081,-5.950219310782538,False
28,58,2958.958864501381,2958.9440418048025,-21.34468307296629,9.302710244805109,-11.772349974988256,True
