,value,err_upper,err_lower,units
PERIOD,124.72995614901706,0.0006512258013913197,-0.0006162957248960765,days
T0,1769.6066235849084,0.0027181478290003724,-0.002811425504660292,days
ROR,0.0396260185353098,0.001199008380839757,-0.0010130521327055414,
IMPACT,0.38290545880951393,0.18429095738434925,-0.24497750412167144,
DUR14,0.30793698886650006,0.005788189179016301,-0.004927795545751568,days
ECC,0.18583565784716327,0.3066276414640221,-0.12240768214091846,
OMEGA,90.07566373995668,118.55904399302119,-118.27352869696587,deg
R_PL,3.6687482944638043,0.1685957844491992,-0.15729415042774653,R_earth
