,value,err_upper,err_lower,units
PERIOD,9.686753597439578,1.2238581792445302e-05,-1.2363699781303694e-05,days
T0,1691.0488026582004,0.0008615563483544975,-0.0007997007962785574,days
ROR,0.0376310215039827,0.0013515573358454658,-0.001206176212381685,
IMPACT,0.5115928557915241,0.15381154558776589,-0.3048402972181068,
DUR14,0.1134321218521572,0.0017526170977147648,-0.0017248183607920936,days
ECC,0.21370242434234088,0.3012251980272517,-0.13921880683124765,
OMEGA,91.79652606814622,121.94835823688328,-125.3245065345628,deg
R_PL,3.0493719655916607,0.14204129527052034,-0.13098030763704127,R_earth
