,value,err_upper,err_lower,units
PERIOD,8.765528084120302,3.405575755088819e-05,-4.156396567012166e-05,days
T0,1715.3120191213438,0.002014802206076638,-0.0019323888072904083,days
ROR,0.02354491242775096,0.0009578823050379187,-0.0008407951911169192,
IMPACT,0.4728479091884964,0.21050211432382715,-0.3062972070272804,
DUR14,0.16548273685281273,0.003639968617988182,-0.003668106379486641,days
ECC,0.2714501598142972,0.2934225743834765,-0.15694446551475116,
OMEGA,88.18513839516402,112.53747858139619,-110.59298874630284,deg
R_PL,3.379961747901435,0.14871672134759883,-0.13297862206751043,R_earth
