,15th,50th,85th
MEAN,4.085262023981731e-05,5.321781238100703e-05,6.612428128411321e-05
LN_SIGLC,-6.728032475657686,-6.721304877016101,-6.714556464754819
T0,1688.7151499211866,1688.7153680686813,1688.7155844844083
LN_PER,1.9550673150337612,1.9550676882837086,1.9550680591675058
LN_ROR,-2.433301463067287,-2.42661014309108,-2.4202541176883328
ROR,0.0877466614891784,0.088335771240918,0.08889902377436383
IMPACT,0.7367174327890974,0.7531191709244547,0.766675322398837
PERIOD,7.064394547653553,7.064397184438938,7.064399804509877
LD_U1,0.25467344625597976,0.32793996246690593,0.39850665029912696
LD_U2,0.18097280164215213,0.2645865070677176,0.35222371830895993
LN_DUR14,-2.24470481859504,-2.237671723018076,-2.2308769839876157
DUR14,0.10595881282903342,0.10670665803765374,0.10743417076237424
ECC,0.024659249914624735,0.10462336041796651,0.43637907859033226
OMEGA,-8.18731269385396,86.0399619741069,188.42754496296786
