,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,TTS_4,TTS_5,TTS_6,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
0,-3.9160955593928095e-05,-7.120267008239485,1527.061414264726,1537.8432967859937,2260.022184521226,2529.5022967405084,2540.2755806170694,2561.8275809294214,2572.601416329444,-3.4766021002889373,0.030912269574312937,0.4725935015217586,0.41994507151817295,0.35994082986832,-1.880469846020246,0.15251842874286356,10.778825809051336,1527.062997417763,0.0811449145356352,-37.89236567959852
1,-9.250591317846968e-06,-7.120592569439626,1527.0591492012175,1537.8377544699954,2260.0317992314663,2529.4875232565278,2540.275333324742,2561.8248056021,2572.600970465124,-3.3162175044299533,0.03628983863060304,0.9020802403385143,0.3752479531699049,0.23981399373680068,-1.6650284627247338,0.18918527317699516,10.778825437267786,1527.0606734597045,0.7103455294432431,-88.84742948257498
2,-4.741480210443017e-06,-7.1380447510057214,1527.0616514078688,1537.838405738276,2260.0190392800773,2529.4939657306204,2540.2682416114562,2561.831039835626,2572.6057980165456,-3.456079515803645,0.03155322376042432,0.46566102101763196,0.40836272461662304,0.25598045254632296,-1.8377758106112594,0.15917105926859185,10.77883218715455,1527.0603556554388,0.5217185179376282,207.43522421846401
3,5.5857687291287815e-06,-7.118084239117042,1527.0637181354173,1537.8335600622627,2260.0242638000977,2529.4871460415766,2540.2775932671343,2561.832761639798,2572.608674260989,-3.4774651548134545,0.030885602109587077,0.01936275679859194,0.38050535042474576,0.07915290721305102,-1.8635704294253497,0.15511780330265945,10.778867824753585,1527.0594376989889,0.6361212169837878,196.479901849112
4,-5.8831225390129056e-06,-7.136999183249786,1527.0588704745062,1537.8411522013243,2260.0202114625354,2529.488512679057,2540.2759752930097,2561.8371138633565,2572.6089930867647,-3.4301939203145153,0.0323806608960837,0.6209818184365454,0.31184755318950486,0.19108764213463392,-1.8258843642629556,0.16107513203234172,10.778864152929511,1527.0601177707438,0.2822415347164559,229.8503033552133
5,2.9319001056443068e-05,-7.117992567391138,1527.0665040549065,1537.836023326658,2260.0229581643985,2529.5002480027624,2540.2763775649246,2561.8324647654754,2572.6077123135747,-3.424500110044922,0.03256555611526201,0.5976988893740367,0.468887755047233,0.2596646053330385,-1.8126135103925858,0.1632269834433894,10.77886459496617,1527.0617264361267,0.8189247851615661,-40.30399455717657
6,-8.018597804039078e-06,-7.143814611411429,1527.0619915793154,1537.8399606658293,2260.021257965231,2529.4843109030217,2540.2799923963603,2561.8276057776407,2572.6032600523895,-3.4730613014553815,0.03102191770880037,0.36256591174114117,0.5082216908236157,0.24388613556108973,-1.8290962724582225,0.1605586034609467,10.778812748316643,1527.0616364779441,0.6185435744585258,205.40051951305983
7,4.332162149941599e-06,-7.139329429399579,1527.060048083571,1537.830481997337,2260.018275491372,2529.492116597786,2540.2720085371952,2561.8329857524604,2572.6078210133346,-3.43411550194547,0.032253926153853016,0.5667514775831418,0.471379731765164,0.2694659655688867,-1.835790191232123,0.15948742639687902,10.778898194948932,1527.055492562999,0.3195669463986687,222.71627969525193
8,2.0801102219203685e-05,-7.120800431230557,1527.0672207197292,1537.839773196273,2260.0171818352906,2529.490164357371,2540.273758991553,2561.836084547293,2572.6073776283583,-3.4774847739868724,0.030884996165547254,0.02503711224633067,0.43953892526495886,0.23076476153310987,-1.8161632811264556,0.16264859225998465,10.778816846112639,1527.063256767328,0.007087334386894829,175.4193889511805
9,-1.7914282604391364e-05,-7.120561184334872,1527.0623727143845,1537.837886219244,2260.020562773546,2529.4881940978744,2540.280083553381,2561.8272917609456,2572.609269169889,-3.490487255537902,0.03048601407248064,0.1571844061820171,0.29248793854674915,0.5077301571343167,-1.8232443037949193,0.16150094195545478,10.778846772711532,1527.0604941916843,0.1505316844779824,188.01330003514963
10,2.4693115761489596e-05,-7.141205676590318,1527.0654284643433,1537.839185009139,2260.022334618366,2529.5006641206805,2540.2844501638824,2561.829923927629,2572.607077495457,-3.421040240714229,0.03267842382527426,0.47748351786923277,0.4109718968871472,0.0952133350985731,-1.8579505428477405,0.1559920019110753,10.7788661181726,1527.062596677143,0.09062088622148333,-74.85259529011537
11,-1.4531152273415006e-05,-7.150512793817206,1527.0584728329106,1537.8340048558923,2260.019352865051,2529.4862139347683,2540.281410842103,2561.8383663512373,2572.6105833782326,-3.4890327173018933,0.030530389410601898,0.12947443412946436,0.5112979307810417,0.20875550982851876,-1.8282667557672878,0.16069184475769024,10.778919587680944,1527.056215741635,0.02529811189361483,156.91306998717576
12,1.169837436270213e-05,-7.126398906723672,1527.0583493285835,1537.8334974881734,2260.024410803349,2529.4900503912136,2540.274889379283,2561.8330003630736,2572.60146261324,-3.504478293471461,0.030062453031730364,0.17741650400153827,0.3844525448768119,0.21749338025858012,-1.867223551981597,0.15455217274445684,10.778878098902243,1527.0570562799724,0.08378903275823399,22.64651190503452
13,6.014875635845616e-06,-7.132848238543821,1527.0690452822605,1537.8381372339486,2260.020555042773,2529.493624257876,2540.2782216409546,2561.8409060723675,2572.6097076407045,-3.442658004472908,0.03197957041885267,0.5754000395111923,0.4029276499444594,0.19018519503556464,-1.7960329107568176,0.1659559461048708,10.778855599822432,1527.0634332643738,0.5256523134433974,218.213602950323
14,1.560746415919091e-05,-7.106910263317879,1527.0630874315762,1537.8339649902082,2260.0265811806657,2529.4880293802457,2540.2739588023896,2561.8354373940983,2572.604981386751,-3.4024282195459943,0.03329233064288087,0.7294266084636657,0.23172200654076835,0.5399238468706582,-1.7976363285007688,0.16569006261428973,10.778859840225202,1527.0597103292591,0.4992077153261877,-50.33317739193084
15,8.873234519098847e-06,-7.145649743811735,1527.0633442605383,1537.836309710836,2260.027487270717,2529.4904225302657,2540.277589759915,2561.836758801038,2572.606104105764,-3.3561155061546235,0.03487045024922702,0.8039806019763183,0.5140984769029859,0.21119626327223884,-1.7786782570837996,0.1688611909158578,10.778867835619918,1527.0609083208192,0.4936134026221475,-76.19957703289758
16,9.939643053123472e-06,-7.133138439958264,1527.0652960863472,1537.838333529799,2260.0193277780195,2529.4847401761535,2540.274044544,2561.8315271444653,2572.605923488337,-3.4739705752855543,0.030993723111113456,0.0297531561419677,0.43251965572976125,0.2596680354881773,-1.8411464221961324,0.15863545861021744,10.77880693129224,1527.062125799558,0.5763573728859269,-16.077281410643238
17,-5.9451260959965406e-06,-7.132225016529257,1527.0596714976311,1537.83716517152,2260.023317424684,2529.488172277192,2540.275396819551,2561.8290235786053,2572.6043212916497,-3.47287873992177,0.031027581634664618,0.18478452979242352,0.19268700145437156,0.38500082168353655,-1.835933725338528,0.15946453615445286,10.77884521871836,1527.059366408041,0.004556335682868003,112.71123301679904
18,1.0810454723857938e-05,-7.129359360588075,1527.064290808567,1537.8399437640605,2260.0240162266177,2529.5013026275674,2540.2759434160366,2561.823185225257,2572.607049399089,-3.360167026755662,0.03472945771162401,0.8569943849022233,0.11961696939224242,0.38982655627316265,-1.7719469659998683,0.1700016789167316,10.778830959651208,1527.0629472262572,0.9316742408292971,-59.23984373980837
19,5.347644603420977e-06,-7.136106812630762,1527.0612528744039,1537.835317227901,2260.023134758441,2529.5017088134296,2540.263551439185,2561.8255873734674,2572.6035745542376,-3.4431148873450095,0.031964962838101955,0.3257036943616985,0.39662905725076514,0.26961131258162174,-1.877211241132404,0.15301623667944075,10.778838306114123,1527.0593896565465,0.07720892543605451,-0.5398985153108062
20,1.507438881385933e-05,-7.148353266606508,1527.0553314088766,1537.8346500322164,2260.022073202928,2529.501648695905,2540.2832504919415,2561.8344440607198,2572.6075097293424,-3.352346907977553,0.035002110896683904,0.8666365124671863,0.3360552589608907,0.20402721933793888,-1.7577417996206168,0.17243381459891463,10.778956927036445,1527.0553210546518,0.6147320773055098,255.34451165883888
21,-1.8736364495042308e-05,-7.1412849566770875,1527.057726708856,1537.8373222478494,2260.025560463508,2529.5002703764167,2540.278078008282,2561.836959837675,2572.6042845943143,-3.527929814385724,0.029365645321228623,0.022784358835572047,0.40630487164208806,0.3019840993491869,-1.8470058583531677,0.15770866217216825,10.77891260685327,1527.058348822826,0.08582163763581545,12.474534189938822
22,1.5210339337994294e-05,-7.115100139802376,1527.0615601236623,1537.839264846612,2260.024045582739,2529.486717164505,2540.2761222099516,2561.832857911146,2572.602811767291,-3.4385668269504013,0.0321106725166449,0.43057512205896636,0.4118645688737279,0.3199308651719157,-1.8650330414331584,0.15489109197669362,10.778828570606851,1527.0613359147758,0.7293596134784701,-28.351834585180004
23,1.7331927693503987e-05,-7.144592214002818,1527.0562884049104,1537.8395819735993,2260.0235166427046,2529.500421544159,2540.2704046719114,2561.8279358882364,2572.608829818524,-3.4660987945862507,0.0312386616890855,0.17846444300848913,0.38832595315202867,0.29423555272602253,-1.850750474107784,0.1571192081593345,10.778877316299234,1527.0587234179548,0.14538953128881005,174.6109513282395
24,-2.840012596960758e-06,-7.117885279362527,1527.0656020742795,1537.84303196338,2260.0274056284006,2529.4952439206054,2540.278549724447,2561.8260534265673,2572.6055083543497,-3.30387093572933,0.03674067100586193,0.8462631410054394,0.4501971403023699,0.28463939091342594,-1.7416290660685017,0.17523469906455855,10.77880395351907,1527.0654885659947,0.6104070026884316,-73.23180590859896
25,-5.343229361456991e-06,-7.133176701910912,1527.0677029333865,1537.841920323731,2260.0221023320673,2529.488777126878,2540.2866272009433,2561.8342394998563,2572.6056961166482,-3.463660747985601,0.03131491591993787,0.39583600288046045,0.41167628495505126,0.21654026106193802,-1.8453464932947785,0.1579705756605294,10.778823768824942,1527.065027618731,0.02599191978704028,226.66750116874735
26,-8.060049102216909e-06,-7.125268017191043,1527.059200551292,1537.8295819418936,2260.0225449326153,2529.4952273637014,2540.276536366897,2561.8341264153332,2572.6092282286836,-3.4444809064106123,0.031921327899298246,0.48703467596613653,0.4672208090182073,0.2514752499188897,-1.814194782682473,0.16296908109816324,10.77893465908623,1527.0549691243855,0.1460288004854419,-79.34146615864951
27,-2.9765975465185298e-05,-7.1316621055913645,1527.0653544912977,1537.8414172989458,2260.0209586388687,2529.4914530215387,2540.273696381384,2561.834742774871,2572.6071824830583,-3.4890912714134834,0.03052860178311044,0.31893728890483114,0.4310461876710092,0.3497747163658167,-1.8273812928869542,0.16083419443477234,10.77881823870635,1527.063630844402,0.08524331075221638,-52.99707865643081
28,-7.541755846783137e-06,-7.1227292345800555,1527.0587726050528,1537.8384643931024,2260.0204669498953,2529.4975887482133,2540.268284627221,2561.834373518178,2572.6030368866705,-3.4820824072399024,0.030743324207567146,0.1805053459998284,0.38180823099452543,0.47236806959509137,-1.854042355159207,0.1566028407914575,10.77885797470726,1527.0591081549676,0.6799298862665831,-22.402690153874083
