,15th,50th,85th
MEAN,-1.3573734250787082e-05,-1.1456291899315236e-06,1.115822433665374e-05
LN_SIGLC,-7.1401024668767015,-7.129874954530027,-7.1195103755348645
TTS,1527.0584513478123,1527.0619319716482,1527.0657352947005
TTS_1,1537.835720045198,1537.838427971021,1537.8412154323144
TTS_2,2260.0200138181485,2260.0228914292825,2260.0254188088797
TTS_3,2529.48851282149,2529.4929739742315,2529.500713141622
TTS_4,2540.273139983313,2540.2780792918857,2540.2831757619297
TTS_5,2561.826726011123,2561.8313332431844,2561.8350456595035
TTS_6,2572.603634193525,2572.6064748554145,2572.609366451906
LN_ROR,-3.493439088443388,-3.463199542304956,-3.3975586572800465
ROR,0.030396157139556058,0.031329361873472135,0.03345484508588754
IMPACT,0.10776591454449683,0.35281411518237904,0.728560025124449
LD_U1,0.2979386742206449,0.39089422433859533,0.4840675830408617
LD_U2,0.16603632328705342,0.26848064363181967,0.36383816555655124
LN_DUR14,-1.8655799697551756,-1.835933725338528,-1.7947694926021038
DUR14,0.15480640081377237,0.15946453615445286,0.16616575036834055
PERIOD,10.778822954020704,10.77885807125551,10.778891548478223
T0,1527.0584769290356,1527.0607738287488,1527.063224436585
ECC,0.03941296542334474,0.21624404061065278,0.6429333737596575
OMEGA,-52.01207561457055,92.16833023933964,230.08778378868
