,15th,50th,85th
MEAN,5.843516113219541e-05,7.897654480060988e-05,9.979934879787342e-05
LN_SIGLC,-6.470793121648438,-6.462044103494545,-6.453196060526806
T0,1817.2657544264305,1817.2663795257943,1817.267025821509
LN_PER,1.3270877865688226,1.3271114287136028,1.327134746453445
LN_ROR,-2.814367704347617,-2.7977374836869497,-2.775325474622793
ROR,0.059942608211228765,0.06094780214462779,0.062329186819364564
IMPACT,0.08218025719073252,0.26605539551187213,0.46405658727043625
PERIOD,3.770048200168687,3.7701373332477077,3.770225245354166
LD_U1,0.40427806061525584,0.4723191046466928,0.5428320552767489
LD_U2,0.14776687077683492,0.23926119967846704,0.33160775874369386
LN_DUR14,-2.1349882306491668,-2.1238718955709945,-2.1117460723476382
DUR14,0.11824598204689321,0.11956777715214423,0.12102646087844483
ECC,0.1559922119465214,0.28905069150315665,0.609070251283697
OMEGA,-57.720402847932114,199.42893566667675,236.87287315580602
