,idx,calculated,observed,ttv,ttverr1,ttverr2,significant
0,0,1694.3786123159416,1694.3795513670902,1.3522336540336255,7.560830051806974,-7.411032838932795,False
1,1,1707.4577754765214,1707.4636172501864,8.412154077595915,8.721202367288182,-7.572783429767268,True
2,2,1720.5369386371012,1720.5297842775149,-10.302277804366895,11.86698545958695,-11.8183503526769,False
3,3,1733.616101797681,1733.6247493052556,12.452410907353624,8.631175703018306,-10.265216414163808,True
4,14,1877.4868965640592,1877.4910750284482,6.016988720220979,13.770913650820805,-9.682219980295882,False
5,15,1890.566059724639,1890.554971171749,-15.967516161581443,13.360580410541433,-14.79865860924351,True
6,16,1903.6452228852188,1903.6426913582648,-3.6453988138237037,6.727113296360962,-10.18257975947156,False
7,56,2426.811749308412,2426.8085913802465,-4.547416558125406,8.144296841489085,-7.913781484977655,False
8,57,2439.8909124689917,2439.8933124728073,3.45600549451774,7.446607118419378,-9.341735303035888,False
9,73,2649.157523038269,2649.15625012952,-1.8329885990533512,8.145901179496157,-8.431489318699988,False
10,74,2662.236686198849,2662.24087843282,6.0368169182766,10.31022468705141,-12.677561443905295,False
