,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
0,4.799408611023716e-05,-6.812770260780889,1806.7020073395986,1827.39489342335,1972.3450719928717,1993.0395717000213,2738.425554763185,2883.3539225606296,2904.069731613652,-3.1208461381979262,0.04411982115548235,0.8288060999184186,0.2733340075381887,0.17772237835058058,-1.8024840027949942,0.1648887948686177,20.705044700505677,1806.6976062440506,0
1,4.5890251129198867e-05,-6.812814052611552,1806.7022304394684,1827.3945465369975,1972.3452883005955,1993.0395869787546,2738.4257877333885,2883.353704068892,2904.06972709494,-3.1154180713948816,0.04435995764088198,0.8760658486851286,0.27594953380508236,0.17972382357441963,-1.7993714446058304,0.16540282038956905,20.705044037156163,1806.6976389872573,0
2,4.305869015144153e-05,-6.812548000798152,1806.70325337145,1827.393908610996,1972.3455214574924,1993.039242897256,2738.4258714294488,2883.3532022929435,2904.069626338895,-3.109636137041995,0.04461718692867228,0.9041967586298073,0.2801141915321763,0.1900884571620456,-1.7960169167638926,0.16595860042432517,20.7050375581332,1806.6977595188716,0
3,3.844093898690695e-05,-6.813458353922308,1806.705629044279,1827.396656532659,1972.3449739986677,1993.039707402527,2738.424891494757,2883.354791053205,2904.07026366489,-3.1239750700812285,0.04398198898656783,0.8803000259310106,0.212784477310616,0.22695993938222236,-1.800157665326804,0.165272828372776,20.7050167373579,1806.6991573306934,0
4,4.217588536276e-05,-6.814490961071481,1806.6960364970087,1827.397398220682,1972.3410773334629,1993.0428833284625,2738.4286535041697,2883.358544938422,2904.0678594902533,-3.1243103054493244,0.04396724713943266,0.8332658001643276,0.24269372235426978,0.2684550418428515,-1.8376511230168195,0.15919090716244386,20.705110455863778,1806.6962709610498,0
5,3.0069792452179655e-05,-6.811427658857407,1806.698007723823,1827.3990292293615,1972.3398265611065,1993.0409602659959,2738.429769610084,2883.353715183496,2904.0686526769073,-3.166514904161945,0.042150239849876016,0.826785112978188,0.32897553320738737,0.2723230832057708,-1.8094735069998786,0.1637403222461971,20.705076294623552,1806.696734822003,0
6,2.363690209125042e-05,-6.810571636556611,1806.6998378242881,1827.3992683488939,1972.3365795130258,1993.0401902006192,2738.4308319948336,2883.353561736804,2904.0669580542553,-3.1319058279056784,0.0436345579998124,0.8587536585370746,0.3014055496215038,0.16540507589125708,-1.7947929362200419,0.16616185488670784,20.705071626251456,1806.6964563517822,0
7,2.3279774685786642e-05,-6.812721228322706,1806.7005430982558,1827.3980701242178,1972.3360069522837,1993.0413771963406,2738.4315431611535,2883.352588218313,2904.064657406105,-3.14005722247409,0.04328032122404591,0.8483737179231318,0.30578463265325495,0.12307828759550166,-1.8012366599014045,0.1650945960607737,20.705050527074828,1806.6966139440137,0
8,1.9031476480554053e-05,-6.827409912738505,1806.698537131125,1827.4010854347969,1972.341863586342,1993.0419942971957,2738.4223653603317,2883.356668063473,2904.073610947044,-3.132660656893324,0.04360163379820517,0.8172218443282159,0.28225998939801045,0.4022694616791891,-1.8464975869145928,0.1577888413554345,20.705066130290728,1806.697859275924,0
9,3.908701333509364e-05,-6.793530503075839,1806.700196398428,1827.395891104938,1972.341948549454,1993.0416053803488,2738.432086392377,2883.3594562739668,2904.0641702310163,-3.198522154429943,0.04082248875576504,0.526084536471375,0.5237249140992923,0.11553340469591866,-1.878369364348161,0.15283912760021834,20.705091473203204,1806.6971409760556,0
10,2.2548460011515335e-05,-6.834179716119021,1806.7002476451512,1827.4030001623844,1972.3422816730247,1993.0409576142802,2738.424270164008,2883.3598226641684,2904.069158072159,-3.25642336092833,0.03852594529365206,0.3874441303152024,0.44260485307109065,0.44980110061220335,-1.861131568374868,0.15549657577033357,20.705045036673727,1806.6988816905696,0
11,2.8879280616874494e-05,-6.788327130800159,1806.6984363050874,1827.394946629126,1972.338787679302,1993.040816551666,2738.4324308920527,2883.3566801906604,2904.067276608022,-3.152191605284374,0.0427583147564597,0.8412826538354409,0.21673536190677867,0.056167042665025146,-1.8825500299100473,0.15220149212200768,20.705131440517075,1806.6953275498638,0
12,5.700507116634039e-05,-6.79816389244914,1806.7028739230268,1827.3936375252524,1972.3395557921729,1993.0392615818569,2738.427833164322,2883.354112077224,2904.0684429496346,-3.14323947642905,0.043142811162671116,0.8622782358904384,0.2733086575625576,0.06972007291729865,-1.8510776241224942,0.15706781501516623,20.705076677578393,1806.6961193114741,0
13,6.585105723529837e-05,-6.801729224457629,1806.701088259196,1827.3946198796052,1972.340030008281,1993.0391931738322,2738.4277993032606,2883.3544139330693,2904.0694020487294,-3.1465848623429724,0.04299872295962443,0.817149724872305,0.25909207396661404,0.08234609262578108,-1.8487742791714923,0.15743001334756254,20.70509016476337,1806.6959141322468,0
14,6.996653543439974e-05,-6.804631671383394,1806.702110191392,1827.3979269791841,1972.3344110778323,1993.0393665894164,2738.4222193078735,2883.354419140663,2904.0696830392335,-3.1218146398651716,0.044077111720552606,0.8195720408704906,0.3581559644909966,0.11963687541156731,-1.8259692733379005,0.1610614558725075,20.705056710936613,1806.6958012697498,0
15,6.0473859967557265e-06,-6.823705221758572,1806.6957511198946,1827.4021253116566,1972.346850872075,1993.0436500237277,2738.429567873422,2883.3584915874308,2904.0668911148205,-3.1783212803990795,0.04165552440460179,0.6840014850337166,0.29215010569854516,0.3036650528346003,-1.872207238501864,0.15378384929632335,20.705051275674986,1806.6992447985185,0
16,5.2453696169289887e-05,-6.806777232813861,1806.700529332671,1827.397584449785,1972.3410422323843,1993.0389423566053,2738.4319244422645,2883.3593315333665,2904.0727413322174,-3.2226135136664276,0.039850771506635685,0.4838016365767467,0.6107104634162317,0.1548708172170674,-1.8736677105047495,0.1535594162189357,20.705159703576058,1806.696466496931,0
17,1.275491144067752e-05,-6.822175403539545,1806.6992767780446,1827.4005018356838,1972.3443261804637,1993.0419119694345,2738.421044515162,2883.356518090126,2904.06258337088,-3.098507002559783,0.04511651097067907,0.8531562607951633,0.1658099011803753,0.40067598192322507,-1.8101416643107087,0.16363095449431092,20.70495818066121,1806.6990269126734,0
18,1.2096647395167794e-05,-6.823763937572576,1806.7002795900596,1827.4005271658734,1972.3446340294106,1993.04160221011,2738.4209342911677,2883.356887825611,2904.062800416552,-3.0939108796954256,0.04532434925759222,0.8747630858051408,0.17708747177999928,0.39573557164384066,-1.8067824628296278,0.16418154809867233,20.704955278946564,1806.699311237966,0
19,3.4775828420862364e-05,-6.808116817021651,1806.6992192178452,1827.3948254603126,1972.340087422151,1993.038217097017,2738.433066681024,2883.360332269836,2904.070713920553,-3.2666865409264645,0.03813256868293746,0.2358788060267987,0.5463618468956937,0.21423415257500134,-1.8926280415881047,0.15067530707971843,20.705190992751294,1806.6949107552168,0
20,4.3248292873421624e-05,-6.80542599737436,1806.6988582643464,1827.3947665650946,1972.338453686917,1993.0393505445838,2738.434121405507,2883.3595501890163,2904.068889054571,-3.28126334050067,0.03758074952163963,0.2294122658270566,0.5959216015456272,0.19819788738039135,-1.898143680531524,0.14984652422279895,20.70518181568721,1806.6947778106548,0
21,4.3822790352360416e-05,-6.7966388789473875,1806.6983784383267,1827.394103023213,1972.3433549748222,1993.036699856892,2738.43384486425,2883.3588651401897,2904.0681879602867,-3.232557139597242,0.039456473964217954,0.4604223486676643,0.5756558044471802,0.30726692861317795,-1.8733683061886337,0.15360539945437796,20.705166152086154,1806.6950743867862,0
22,4.35030793197526e-06,-6.837589824854323,1806.6999605823198,1827.4006027388186,1972.3426798011476,1993.0439324739752,2738.4259717882283,2883.36089882376,2904.070998698642,-3.277244252113147,0.037732093804939366,0.13099275546718145,0.3648558656740044,0.31381724262152577,-1.8875127007124926,0.15144803734133178,20.705080710838477,1806.6987836408612,0
23,4.308575534016693e-05,-6.809231160718686,1806.7006282060368,1827.4024957187362,1972.3413763174558,1993.0367177911048,2738.429957802349,2883.3559046818173,2904.0676277542616,-3.270693556872073,0.03798007659532784,0.16600207194363284,0.415423417079551,0.3535870809234918,-1.87064533863845,0.15402423194748113,20.70505760771963,1806.6978614535524,0
24,1.978472943754748e-05,-6.826294439473612,1806.6994906095638,1827.3959933702815,1972.3435063773563,1993.0420128013236,2738.428897973074,2883.360047001841,2904.0687329788634,-3.2608197012424296,0.03835694389325577,0.43581782626647636,0.4869711871653275,0.23355041944114507,-1.8669026768074883,0.15460177265705982,20.705109395856955,1806.697186086905,0
