,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,TTS_4,TTS_5,TTS_6,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
0,4.280586670027506e-05,-6.812298185724537,1806.6970134786407,1827.401471877213,1972.3433530609957,1993.0432274532357,2738.4292735608383,2883.3602846435692,2904.0621041372474,-3.2100451260710523,0.04035479217772293,0.4952948844287962,0.3345857792158151,0.21721463344083425,-1.8804133114222332,0.15252705155466337,20.70503819751917,1806.6986158612176,0.35051209124706545,174.96864127707988
1,5.124153023888123e-05,-6.819722701714863,1806.6962850367456,1827.4018315711323,1972.3429888359597,1993.0456272888832,2738.4291513945345,2883.360622399862,2904.066553374204,-3.2344136666224976,0.039383289909090416,0.37995629144684745,0.33996177167949804,0.3784643316129712,-1.8889092256017481,0.15123668400220483,20.705069675960235,1806.6987649057141,0.24181391699837199,151.56029102034313
2,2.4533141758244815e-05,-6.791509915151504,1806.6975722241987,1827.401961228378,1972.3392272152041,1993.042245345676,2738.4313906443645,2883.363730339731,2904.0704676005444,-3.158865830941859,0.04247388634058481,0.6424977036146269,0.4923700980097516,0.18875020307471835,-1.8751164352988314,0.1533371119530266,20.705158558652244,1806.6971366777889,0.046598895247245795,-63.816747260090494
3,-3.229599796334884e-06,-6.813352272626961,1806.7078403792882,1827.3965503494392,1972.3466547065664,1993.0406365988958,2738.431133032229,2883.355617013891,2904.0706136627996,-3.1418702091257074,0.04320192566591255,0.7933463635460624,0.36285823100980363,0.01407360145607095,-1.8978895141428807,0.14988461501320569,20.70503669629201,1806.7004115380075,0.2846401520606586,229.56889820032328
4,-1.0172910489377146e-05,-6.811272499776226,1806.6997755923821,1827.4043093023652,1972.338877068285,1993.0422673726405,2738.42942938963,2883.352516932194,2904.066142402523,-3.2771885290955307,0.03773419640964835,0.16450161003267805,0.44692169764512335,0.24538424197885766,-1.8935528003366393,0.1505360331786129,20.70499913721332,1806.6990661440261,0.23299674789840139,58.37501032926814
5,3.6618374506798024e-05,-6.815188449740683,1806.6973266055334,1827.3982797110475,1972.3436140048404,1993.041038637578,2738.430800068548,2883.3618694093047,2904.0683174549695,-3.205680243946234,0.040531321072386814,0.5318522961740159,0.3432426784222107,0.2366703270242494,-1.8678626397314357,0.15445343189953786,20.70513435804113,1806.6969533915587,0.0982683836938367,55.96373706019431
6,5.2453696169289887e-05,-6.806777232813861,1806.700529332671,1827.397584449785,1972.3410422323843,1993.0389423566053,2738.4319244422645,2883.3593315333665,2904.0727413322174,-3.2226135136664276,0.039850771506635685,0.4838016365767467,0.6107104634162317,0.1548708172170674,-1.8736677105047495,0.1535594162189357,20.705159703576058,1806.696466496931,0.20333999923275847,19.884225404126774
7,5.427075673897089e-05,-6.8066949871059474,1806.7000164117455,1827.4022951567772,1972.3436790522235,1993.0447020567353,2738.428375715156,2883.3531402963868,2904.063044820585,-3.245264466580911,0.03895825983696738,0.28077072505863226,0.29112260828481795,0.34809576166668066,-1.8984989044774312,0.14979330460218548,20.704953324189407,1806.7004421493994,0.4364867307885454,167.58473680639835
8,2.3622424704580984e-05,-6.815932923201307,1806.698096619797,1827.3978281479745,1972.3434386476185,1993.0434431756578,2738.4279485078023,2883.3535065658625,2904.0716431134642,-3.2445176464997103,0.038987365514741794,0.07701015825195431,0.18168981971874998,0.2925311823085679,-1.9192822969635204,0.1467122201597256,20.705068926758784,1806.6977607261006,0.2789088934868115,121.09185476248099
9,2.9068958409629515e-05,-6.813307054701611,1806.6995882629153,1827.4008866672227,1972.3470958489722,1993.034797365583,2738.425868623276,2883.3540036232175,2904.067441225278,-3.2327843815673787,0.03944750881600723,0.35347562546953626,0.3850894533079394,0.22397393346627426,-1.9251065301178372,0.14586021752237813,20.705017834706613,1806.6980979122504,0.243004122686258,143.2669832022813
