,X,Y,YERR,TREND,MASK,OUTLIERS
0,1385.954160560331,0.0006060601003241,0.0004619437645923,0.00015863203544681055,False,True
1,1385.9555494426054,0.0004159212608243,0.0004620204531947,0.00015568682407691254,False,True
2,1385.9569383244143,-3.135204688931026e-05,0.0004619079959804,0.0001526038974380714,False,True
3,1385.958327206688,0.0005186796806668,0.0004619228680395,0.00014938171024650568,False,True
4,1385.9597160884962,0.0013374091789017,0.0004622043312174,0.00014601865618260297,False,True
5,1385.9611049707703,0.0004978180525085,0.0004620110235525,0.00014251383632593275,False,True
6,1385.9624938525794,0.0013517142953531,0.000462190565104,0.00013886796954838167,False,True
7,1385.963882734853,-1.5199186229608586e-05,0.0004618598000314,0.00013508288458659187,False,True
8,1385.9652716166618,6.973744270055704e-05,0.0004619191427488,0.0001311618992751886,False,True
9,1385.966660498936,0.0005054474479493,0.000461935935661,0.000127108460195352,False,True
10,1385.9680493807443,0.0008122921958317,0.000462144464631,0.00012292598346230884,False,True
11,1385.969438263019,0.0001116991176246,0.0004620034856595,0.00011861849155143838,False,True
12,1385.9708271448276,0.0003802776789996,0.0004619815122649,0.00011419092111467294,False,True
13,1385.9722160266356,0.0001475811180569,0.0004619890792617,0.00010964845375324473,False,True
14,1385.9736049089092,-0.0005810261465342,0.0004618133212086,0.00010499657100357677,False,True
15,1385.9749937907177,9.918214072968112e-05,0.0004619439392153,0.00010024065106703137,False,True
16,1385.9763826729911,0.0008369685217104,0.000462058433698,9.538522732968993e-05,False,True
17,1385.9777715547998,-0.0003267527016106,0.0004619082288111,9.043482861914408e-05,False,True
18,1385.9791604366087,0.0003012419106056,0.0004621360827269,8.53947169769718e-05,False,True
19,1385.9805493188824,0.0003839731674162,0.0004620444929615,8.026991604346575e-05,False,True
20,1385.9819382006913,-1.4722349014562042e-05,0.0004620189688992,7.506565501832115e-05,False,True
21,1385.9833270829656,0.0004733801452374,0.0004622039237638,6.978753442359449e-05,False,True
22,1385.9847159647738,0.0004144907491792,0.0004621608209857,6.444124315841527e-05,False,True
23,1385.9861048465823,0.0002574920961251,0.0004620658842794,5.9033004457692925e-05,False,True
24,1385.9874937288569,-0.0003538728182164,0.0004619374490603,5.356962007955883e-05,False,True
25,1385.9888826106649,-0.0002643466310914,0.0004620226650861,4.8058097196022626e-05,False,True
26,1385.9902714924738,0.0008034707073534,0.0004622756065067,4.2504894671101484e-05,False,True
27,1385.9916603747483,-0.0001097321641125,0.0004620655350334,3.6916183336192714e-05,False,True
28,1385.9930492565563,0.0002822876313075,0.0004621345402237,3.129889582169693e-05,False,True
29,1385.994438138365,0.0002577305147326,0.0004620797668082,2.566006874834932e-05,False,True
30,1385.995827020639,-0.0001236796526526,0.0004621006342571,2.000704812981456e-05,False,True
31,1385.9972159024462,0.0002321005144239,0.000462275722922,1.4347479711459144e-05,False,True
32,1385.9986047842542,-0.0001201033735398,0.0004619596261818,8.68895047763019e-06,False,True
33,1385.999993666063,6.294251238614379e-05,0.000461993415733,3.0392138640215874e-06,False,True
34,1386.0013825483377,0.0002890825616219,0.0004621283120032,-2.5940638768245884e-06,False,True
35,1386.0027714301457,-0.0003212690736376,0.0004620740624568,-8.20310351526708e-06,False,True
36,1386.0041603119544,-0.0008228422192146,0.0004620111399678,-1.37798702585421e-05,False,True
37,1386.005549193763,-0.0007286072645911,0.0004619594806626,-1.9316869711582282e-05,False,True
38,1386.006938076037,6.639958219523123e-05,0.0004620256918848,-2.4807896936536987e-05,False,True
39,1386.0083269578456,-0.0007357598228168,0.0004619593933511,-3.024781746817926e-05,False,True
40,1386.0097158396543,-0.0001357793969845,0.0004621276717189,-3.563182671124586e-05,False,True
41,1386.0111047214623,8.463860567076154e-05,0.0004621392259409,-4.095597570620812e-05,False,True
42,1386.0124936037369,8.058548934286591e-05,0.0004621555822956,-4.6216619326329986e-05,False,True
43,1386.0138824855455,-0.0002720952358359,0.0004619780198048,-5.140995602022857e-05,False,True
44,1386.0152713673538,0.0003271103295219,0.000462102409591,-5.653207274947e-05,False,True
45,1386.0166602491624,-0.0007963181491277,0.0004619550859837,-6.157917234956569e-05,False,True
46,1386.0180491309704,8.213521029176718e-05,0.0004620900695654,-6.654728940356415e-05,False,True
47,1386.0194380127778,-0.0007817746140688,0.0004619541837648,-7.143318457994679e-05,False,True
48,1386.0208268950523,1.120567455359378e-05,0.0004621270314345,-7.623387906127397e-05,False,True
49,1386.0222157768612,0.0002409220029022,0.0004621456578882,-8.094717349589413e-05,False,True
50,1386.0236046586692,-0.0002508163751144,0.0004620713266964,-8.557088769978392e-05,False,True
51,1386.024993540478,-0.0005193353318375,0.000461862332065,-9.010247935363534e-05,False,True
52,1386.0263824222866,0.0002846718173827,0.0004622195816264,-9.453963791044868e-05,False,True
53,1386.0277713040948,-0.0004139543073122,0.0004620923105606,-9.888050420160465e-05,False,True
54,1386.0291601859035,-0.000675618729069,0.0004619099750411,-0.00010312298775321839,False,True
55,1386.030549068178,0.0001983642814593,0.0004622157690242,-0.00010726543485652307,False,True
