,15th,50th,85th
MEAN,-3.7892371032539393e-06,1.220951916267976e-05,2.7166469860399707e-05
LN_SIGLC,-7.670872983009952,-7.649876530450428,-7.628838954111658
T0,1392.2921322101422,1392.2944181054618,1392.2965608061695
LN_PER,2.6008937521021362,2.6008978716470272,2.600901235565362
LN_ROR,-3.7580479969319023,-3.7010442915082415,-3.6248316973762136
ROR,0.023329234695626772,0.024697721377957185,0.026653582848986
IMPACT,0.16696323170825383,0.5789427707832862,0.8058708653893971
PERIOD,13.475776658144092,13.475832172325322,13.475877504000486
LD_U1,0.21602886623141804,0.31720145087543883,0.4206622638583838
LD_U2,0.25328483186128414,0.35641477009507927,0.46125946867229395
LN_DUR14,-2.5499865072842134,-2.4853974932244447,-2.4191445974683043
DUR14,0.0780827195419882,0.083292439750624,0.08899771377793528
ECC,0.15784352144787978,0.41119002234040397,0.6897671463894429
OMEGA,-12.662746103240991,89.80602463502835,194.64186473466484
