,MEAN,LN_SIGLC,T0_0,LN_PER_0,LN_ROR_0,ROR_0,IMPACT_0,PERIOD_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,QUALITY
0,4.709225299091995e-05,-6.296073284250579,1711.896282911043,-0.14200563499244007,-4.026829355244501,0.017830775476773274,0.008895683450260766,0.8676163674604677,0.45800554154139994,0.21314839949333386,-2.9320367658069886,0.053288391565087447,0
1,5.908064505910434e-05,-6.304450649741918,1711.8959765573125,-0.1420052223556494,-3.903670624537616,0.020167747186808513,0.7463553760118506,0.867616725470975,0.2786475557784902,0.245315323137812,-2.898880141774147,0.05508487277671016,0
2,4.60349189663335e-05,-6.296714233966713,1711.8955309815897,-0.14200327130392779,-3.9964478639197005,0.01838081421775341,0.09661439170476636,0.8676184182377322,0.5382552330884118,0.17713729852001747,-2.8753546954370552,0.056396132504924444,0
3,4.662440354465576e-05,-6.299773078993869,1711.8957217774177,-0.14200608531935097,-3.988508725715208,0.01852732284873929,0.058301171970699985,0.867615976749557,0.489795004540166,0.1758511948721162,-2.9446094921106987,0.0526226053469604,0
4,4.775577368227509e-05,-6.300070120522913,1711.8949517014396,-0.14200595938199623,-3.982472214125736,0.018639501491030733,0.03016363119636291,0.867616086014825,0.5394612823269234,0.15724978946012613,-2.9380706007374164,0.05296782629820022,0
5,7.945578901823934e-05,-6.301064078322609,1711.8960420846952,-0.14200207776107915,-3.9787916167593833,0.018708232398937773,0.06451733383879461,0.8676194537781087,0.2682090350945978,0.2529622610145821,-2.8947654994358736,0.05531199426785151,0
6,4.3545927801794686e-05,-6.296207872146994,1711.895533759703,-0.1420049022721304,-3.9947482869349717,0.018412080388664532,0.39117060076851484,0.867617003180834,0.3155703136579666,0.14923074996747232,-2.901597177256951,0.05493540836481439,0
7,4.147490807432555e-05,-6.29283649792389,1711.8949742246868,-0.1420025620618886,-3.889730842308864,0.02045084980072852,0.4204749801976258,0.8676190335894066,0.2911754834393483,0.19965926860595973,-2.927508059284637,0.05353026632805453,0
8,5.318947727953507e-05,-6.312108337893028,1711.8964294836717,-0.14200503191683275,-4.020957051830937,0.017935791240907453,0.13862664763123025,0.8676168906988933,0.4214063683459728,0.24703381368727007,-2.8466441573392163,0.0580387633912811,0
9,2.879456483246183e-05,-6.297911854436332,1711.8963488074219,-0.1420049369932599,-4.007684027110007,0.01817544035745961,0.7423377283654281,0.8676169730561922,0.3610185363654663,0.17797987757979894,-2.955092119763879,0.052073863323014606,0
10,6.240378626862568e-05,-6.297506646932718,1711.8966061933206,-0.1420057621115539,-3.938592890926966,0.0194755997671458,0.14031409604942013,0.8676162571698509,0.4026613926588276,0.013812498325539657,-2.90783180808761,0.05459397184544025,0
