,15th,50th,85th
MEAN,4.037740130390419e-05,5.159547847666375e-05,6.353399031737634e-05
LN_SIGLC,-6.30429102068544,-6.300300208018269,-6.296380163793663
T0,1711.8949904214196,1711.8960632288997,1711.897285358877
LN_PER,-0.14200903047785904,-0.14200510060050509,-0.1420027637309149
LN_ROR,-4.032879842137733,-3.9818523895587226,-3.928360435576914
ROR,0.01772321632420674,0.01865105829319671,0.01967590603693798
IMPACT,0.1252211787098116,0.38522647072171157,0.628418163340352
PERIOD,0.8676134214867443,0.867616831107781,0.8676188586175386
LD_U1,0.2870062681816141,0.3891981276539127,0.4921113478563807
LD_U2,0.14982575986307367,0.2462639776873493,0.34574289646093814
LN_DUR14,-2.9380401859164595,-2.9027771039104673,-2.866162522573442
DUR14,0.05296943732965304,0.05487062683850361,0.05691692544604607
ECC,0.05321765117203799,0.1955598016512996,0.5450679836930398
OMEGA,-27.338480081068397,88.86508072739156,207.9021980569127
