,15th,50th,85th
MEAN,-8.655354084352205e-07,3.0452686823380632e-05,6.374571428074877e-05
LN_SIGLC,-8.085277779553978,-8.018719250095764,-7.951259095934768
T0,1752.3191536945335,1752.3213390659184,1752.3235404159093
LN_PER,3.251825418857987,3.251948959361725,3.2520696522667216
LN_ROR,-2.910181384888726,-2.8880514254845737,-2.8602899228875818
ROR,0.05446584969142164,0.05568461258145216,0.05725215914776124
IMPACT,0.09390061076642232,0.2937894067226217,0.5677125299935041
PERIOD,25.837461084881276,25.8406532550161,25.843772226739553
LD_U1,0.17263656798551263,0.26560888761742163,0.355571626985117
LD_U2,0.16518530862204867,0.26872712308731594,0.3787989461179424
LN_DUR14,-1.464931789294525,-1.4427982091242084,-1.4162083443897047
DUR14,0.23109375400772916,0.23626571197150942,0.24263225292258364
ECC,0.03163889017065013,0.168465225079653,0.5297530367936535
OMEGA,-40.0018439015513,93.32730893164842,219.5893573881462
