,15th,50th,85th
MEAN,8.111932673893761e-07,3.4941406812962274e-05,6.843122844292997e-05
LN_SIGLC,-6.420659307329128,-6.4075045417698915,-6.393482607946674
T0,1877.5640274152288,1877.564523475053,1877.5650490697135
LN_PER,2.326354766782107,2.32635576462684,2.326356778767234
LN_ROR,-2.4294155132608597,-2.418891507093898,-2.40780134941783
ROR,0.08808830398428348,0.08902024109347997,0.09001298426977247
IMPACT,0.053633583885050136,0.17510745322721546,0.3195824502930626
PERIOD,10.240544241490753,10.240554459968983,10.240564845334184
LD_U1,0.2943924034018108,0.354112187735667,0.4149554296274225
LD_U2,0.12706335384063916,0.21654342980205254,0.3072928401254187
LN_DUR14,-1.888021034661195,-1.8795332734145933,-1.8697113769592453
DUR14,0.15137107072651582,0.1526613402381306,0.15416815187517613
ECC,0.0157441359213387,0.09124579748713885,0.4131547494447999
OMEGA,-28.369342851493208,81.07467699332909,208.21532814785442
