,15th,50th,85th
MEAN,1.7089008892479454e-05,2.7480911129255876e-05,3.7699931677822225e-05
LN_SIGLC,-7.510855019119971,-7.498750843453143,-7.487025242902626
T0,1474.5680352905279,1474.5691152050822,1474.5701787109472
LN_PER,2.6123321851992705,2.612334100159357,2.6123360044277497
LN_ROR,-3.4638789707243953,-3.444286339165127,-3.4231729588009654
ROR,0.03130808303879284,0.03192753934850065,0.0326088042256144
IMPACT,0.07187386946668917,0.24796575367155577,0.4519136698822864
PERIOD,13.630803368934847,13.630829471404237,13.630855428186683
LD_U1,0.26944167933282803,0.353456630170224,0.43359236016107394
LD_U2,0.1507837765296347,0.2464804211395789,0.3421256754429296
LN_DUR14,-1.7215700961059406,-1.7118898865472056,-1.7005728508049116
DUR14,0.17878521745157608,0.1805242995831049,0.18257890361774815
ECC,0.028822329636253065,0.13532418172066318,0.4713554526641299
OMEGA,-24.352034792916797,92.9587192989443,204.80791133436435
