,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
0,1.1348454491492291e-05,-6.836995630099066,1745.4681736167213,1783.165124421865,1971.6673961653291,2838.7704377031514,2857.6167720979483,2876.4689666678883,2895.3134531994,-3.0022355157503937,0.04967589290591001,0.07082056119919253,0.3656575228079293,0.09631342468822623,-1.9167680551109527,0.14708155426700997,18.850007807940354,1745.4669080387614,0
1,1.262604324676417e-05,-6.831460710792831,1745.4681126702178,1783.1632945026424,1971.6674331532429,2838.7681703897174,2857.61565408682,2876.468370475234,2895.313077407944,-2.992563310559706,0.05015869947328397,0.13637206429810333,0.29260939038079736,0.12351901717641689,-1.9212926236082966,0.14641757693821494,18.85000098326581,1745.4662664146906,0
2,2.8424253830264734e-05,-6.84087120345458,1745.4662627088107,1783.1658915291964,1971.6632442739171,2838.7708588825203,2857.61392804832,2876.4702011179593,2895.315301669078,-3.035754649162076,0.04803839705724485,0.05868077035279408,0.5167381405729901,0.23529735273477193,-1.9065082484131772,0.14859835029435303,18.850038721289735,1745.4651329235414,0
3,5.0000198186493566e-05,-6.843026393953201,1745.4666991761826,1783.1626726697975,1971.6638113778224,2838.7693054826696,2857.616557978698,2876.4703821231737,2895.3149535337566,-2.993075570775927,0.05013301174700825,0.23357625442867916,0.41302063248265886,0.09396418817038388,-1.9142653924222413,0.14745011077902173,18.85005819329365,1745.4642453760139,0
4,3.262681892032535e-05,-6.845158136385415,1745.4662619201085,1783.1658547450438,1971.6663687927173,2838.7707780588808,2857.6178622073494,2876.4673220586214,2895.31528359817,-3.001759180057328,0.04969956094330399,0.41554413836763066,0.4754917379796646,0.11301623239285563,-1.8911777504022829,0.1508939886871708,18.850028314754866,1745.4660851518092,0
5,4.522882905010402e-06,-6.833591051886975,1745.4676723818563,1783.1636700761787,1971.6677064832033,2838.771786626605,2857.6135010698144,2876.4706542045546,2895.313128420839,-2.9876721662631294,0.05040463387015119,0.31790951327584815,0.26411614489231505,0.26571188647332233,-1.9189003762503545,0.1467682632968154,18.850016748929278,1745.466271218981,0
6,1.7046392521585702e-05,-6.853541154792609,1745.4654641562834,1783.1652037011056,1971.6641652215014,2838.7653880258868,2857.6129607540533,2876.469819553146,2895.3115413815367,-3.0210480023106183,0.048750101362453925,0.1721073736908366,0.5003816593393227,0.24762176348125453,-1.8917782628017317,0.15080340217784516,18.84999756523214,1745.46502233643,0
7,1.561484405808708e-05,-6.839715243346624,1745.4640983511945,1783.1673654860604,1971.6683950544823,2838.7716800898793,2857.616141173888,2876.4701923416997,2895.3125868646734,-2.998774691359811,0.049848110282860444,0.2341581510061469,0.39312685691125226,0.08705232620961967,-1.8952652733542208,0.1502784648859411,18.850020612040776,1745.4664664467998,0
8,4.2730128852596676e-05,-6.837056659403635,1745.466953080179,1783.1660143526742,1971.6645531157487,2838.764877984171,2857.614545899658,2876.4670735608665,2895.313189179263,-3.0302893694983846,0.04830165907675189,0.04127860402978682,0.500215071135069,0.3493854833589356,-1.8789462401021568,0.15275098383968747,18.849980406835357,1745.4660206642927,0
9,3.3413417507346566e-05,-6.828801007045561,1745.465564858594,1783.165486387528,1971.6642280802052,2838.769720735441,2857.614041386821,2876.4696381054405,2895.312159334912,-3.017050688080422,0.048945360833087447,0.03617127523279512,0.3117423975649216,0.3169397490891708,-1.9051796367122753,0.14879591101296868,18.850019793966,1745.4651215442166,0
10,3.2119042379161685e-05,-6.84201415819453,1745.4672803171238,1783.164065207728,1971.6665510422167,2838.7688280560183,2857.6141912142953,2876.4696500132727,2895.313542449787,-2.9851307350088034,0.05053289669857602,0.06464138887809132,0.2784512188551431,0.19503033044588447,-1.9135221103733726,0.1475597485403098,18.85001015704538,1745.4659355321428,0
11,-1.996337618025781e-05,-6.8393461401924425,1745.4663016000313,1783.1648040469465,1971.6653820325544,2838.7659145227735,2857.616308961041,2876.47002046378,2895.312021742845,-3.0180662421548994,0.04889567940382552,0.2666445188561812,0.4288227656991841,0.24437725445328828,-1.897471937570607,0.14994721638650324,18.850008946266364,1745.4654998444075,0
12,3.855040689471659e-05,-6.833431064459836,1745.4665383547772,1783.1668043116874,1971.666549697144,2838.7693555393457,2857.613976604531,2876.4693621924494,2895.315863778917,-2.9422477059009564,0.05274703557154415,0.6673127782433074,0.3113044842828778,0.24627211851388142,-1.8720547855058696,0.1538072958920906,18.85000851788643,1745.4666148530675,0
13,4.114547202029109e-06,-6.847122898214226,1745.4665075173295,1783.1655692711233,1971.668519330678,2838.7664000624727,2857.615393217346,2876.4686814507777,2895.312601394872,-2.9532860358724746,0.05216799807076277,0.6793755725844008,0.4613218561284942,0.161988546058077,-1.8466512569618143,0.15776459579968793,18.849982858696222,1745.466855979022,0
14,1.3490877086481493e-05,-6.823184469316943,1745.4667813686433,1783.1641354139383,1971.6660151766403,2838.7676195825356,2857.6154550322603,2876.4720302866954,2895.312478838597,-2.9818488854867287,0.05069901049259853,0.5086928090636055,0.3597853220709959,0.2609748093231139,-1.889326425006055,0.15117360130767604,18.850021880354635,1745.4655716928485,0
15,3.663964851805998e-05,-6.84871755571863,1745.4638786163132,1783.1667846217567,1971.6665709120098,2838.7661162317836,2857.616167304625,2876.4660400516377,2895.3151937343105,-2.923525640366628,0.05374387132334408,0.7806068523073658,0.4237335569926344,0.13066519805795518,-1.8320342464400885,0.16008757872942833,18.850004425884684,1745.4656623070712,0
16,3.217330904621114e-05,-6.847332952137837,1745.4638501886225,1783.16578699522,1971.666550673301,2838.765150625309,2857.6163871429135,2876.466361780698,2895.314836632234,-2.9243994435392167,0.05369693026968209,0.7717994360747993,0.4224027202705245,0.11738249796619193,-1.8336092476779335,0.15983563904950046,18.850007866424868,1745.4652773856048,0
17,2.987151986418361e-05,-6.846224439347479,1745.4647959224847,1783.165797680754,1971.6662124459112,2838.7669803833523,2857.6153651335585,2876.467257875717,2895.313500316958,-2.9416778855226826,0.05277710047228941,0.7153591622754326,0.3993622321330519,0.026193640599565304,-1.8600667464407374,0.15566224012075988,18.850003775350967,1745.4655654814708,0
18,1.8336313995228766e-05,-6.847540320071866,1745.4653524340274,1783.1665208184118,1971.6660694802745,2838.7659823085087,2857.6149317840072,2876.4672081635176,2895.3126059756833,-2.953158375643381,0.05217465827446036,0.6657374744281664,0.43165190443154633,0.029316808496497204,-1.8677672667072767,0.15446816329290747,18.849985334635306,1745.4660523766195,0
19,5.277860117659853e-05,-6.846568981756049,1745.462490343981,1783.1641743165333,1971.66677007356,2838.765872647515,2857.6146586559375,2876.4663964548467,2895.3152943898353,-2.9431011560969678,0.05270203780810289,0.6913667355914501,0.42500737651805975,0.10908617733644244,-1.865066281448931,0.15488594347992182,18.850024448890313,1745.464213680263,0
20,-1.5382574189591123e-05,-6.8238366994377415,1745.4692041847734,1783.1651745348329,1971.6674067265321,2838.7693164071266,2857.615298400118,2876.468968957792,2895.312333389438,-2.9638585386981373,0.05161935712818929,0.6370656993800142,0.34853734879648957,0.24388426636908167,-1.8773803710063854,0.15299035925099883,18.849983854942696,1745.4673958792937,0
21,-2.5580488305751424e-05,-6.836675277379562,1745.4683732629064,1783.1654561628627,1971.6675076159192,2838.7684085559863,2857.6160894077093,2876.47117965356,2895.312204440412,-3.012675647575428,0.04915996788421877,0.35129114570128855,0.34061356070115645,0.25715435372086426,-1.9072292474838664,0.14849124963626195,18.849996439817005,1745.4671594664953,0
22,2.0511895277410167e-05,-6.847066182738137,1745.464352539745,1783.1648018272083,1971.6674890916818,2838.770674184168,2857.6163692542277,2876.469249209767,2895.318642187305,-2.9786834487700333,0.05085974927191212,0.4756924653986537,0.3245921599660433,0.2114592408742968,-1.9184252410237672,0.14683801463820023,18.850060982231913,1745.4651729673799,0
23,3.423222992613506e-05,-6.847776284450405,1745.464980901707,1783.165304608015,1971.667914839259,2838.7690093369824,2857.6169239828173,2876.4694218848335,2895.3166474243944,-2.985229609755534,0.050527900518215485,0.43153853946005993,0.3401525968840988,0.22625583162449625,-1.9112480220462016,0.14789569428239294,18.85003818057764,1745.4657973532064,0
24,2.638894666813749e-05,-6.836755936585038,1745.4662536892183,1783.1648912730482,1971.6680996692687,2838.768192523841,2857.6138050549634,2876.469979914385,2895.3118076291435,-3.0006699621411403,0.049753724087888924,0.10943896143931668,0.4484483751540129,0.08101657152771291,-1.9284753372410963,0.14536966932764517,18.849993634548742,1745.466376263941,0
25,2.0605558375653173e-05,-6.842794522569858,1745.468438392389,1783.1675851057098,1971.668245184571,2838.771558596968,2857.6158572349386,2876.4697408015318,2895.3140710503226,-3.0040473466180315,0.049585970076843684,0.07601489106386095,0.3895843839763793,0.09326298287947088,-1.9273989642829135,0.1455262255499763,18.849993323327357,1745.4681684125624,0
26,8.784975487537353e-06,-6.816486532551877,1745.4669564916796,1783.165542255198,1971.6673903268972,2838.770030426748,2857.6140981162703,2876.469035509047,2895.3149443884745,-3.0073618103105555,0.04942189124623841,0.06927494913350055,0.25670538297884593,0.2668823081921976,-1.9180325624127614,0.1468956861082665,18.85000746847939,1745.4665879225026,0
27,3.520068028997782e-05,-6.84215090847653,1745.4677549782202,1783.163993281207,1971.6662735707944,2838.7683929522814,2857.6162573359024,2876.468754677565,2895.314258271863,-3.0187079487815667,0.048864312787495826,0.0738413260327471,0.5585247647728058,0.06207618240563528,-1.903314129196587,0.1490737499780298,18.85001518814541,1745.4659796650271,0
28,-5.9737524417916625e-06,-6.832373216748971,1745.4656533277926,1783.1650909008308,1971.6655507906037,2838.7667598978883,2857.613688042316,2876.4691297207537,2895.3130683117106,-2.9908763901349973,0.050243384616368666,0.5224040433806328,0.2943302195305406,0.1468463933097206,-1.9069203602290596,0.1485371237753286,18.850003726519347,1745.4654288441463,0
29,5.388658854663603e-05,-6.8316966866786615,1745.4673730560849,1783.1648030413353,1971.6691721651862,2838.7702954896545,2857.6170751331892,2876.4698255738813,2895.3133697149083,-3.019123604512782,0.04884400627638502,0.013454367996863914,0.4329671673297417,0.3129974185607529,-1.9071981857458642,0.14849586210418902,18.850011526152763,1745.467001369106,0
30,3.9301120279253193e-05,-6.831062405071741,1745.4678300201306,1783.166733948972,1971.6677912293467,2838.7693093270877,2857.6148733283253,2876.4681996626173,2895.311585691387,-3.0040533671344773,0.04958567154459402,0.11923665711611155,0.3939346722604977,0.16554543246622044,-1.9136378693520695,0.14754266816314457,18.849972434460284,1745.4676099605526,0
31,1.322784344324906e-05,-6.832673474758089,1745.4645765816986,1783.165010493672,1971.667915080108,2838.7673645141085,2857.618023208288,2876.4681807118577,2895.3104368477907,-3.0146951328906444,0.049060790228596184,0.22603090270813922,0.49496491058586534,0.19515546417112284,-1.898657234318343,0.14976958972953372,18.850005481825953,1745.4657322881976,0
32,3.874297887658631e-05,-6.84622114541412,1745.4681901052295,1783.1630458180562,1971.665898961957,2838.7656132051875,2857.6126063925426,2876.47036444933,2895.314493106479,-2.9207741346415217,0.053891951521312285,0.7414645916463335,0.2324304754407609,0.20143239192359652,-1.8661050199818043,0.15472514101254684,18.850000865184953,1745.46571343031,0
33,4.673964144570103e-05,-6.848101574192808,1745.467348265056,1783.1618028605658,1971.6639310936484,2838.7650485170984,2857.6151469614915,2876.468900357643,2895.314433197013,-2.950162965704385,0.052331177066361714,0.668089288503563,0.3162256453745973,0.25053965195815997,-1.8609475579604946,0.1555251913923802,18.850025506476616,1745.4643119457726,0
34,7.883614720065968e-06,-6.839766320254753,1745.467086199862,1783.1636255547994,1971.6652631096406,2838.765569833603,2857.613242909623,2876.4698259770075,2895.31310920579,-2.9383763886522267,0.05295163185320343,0.7688005057328394,0.37545324448458284,0.0945673798065767,-1.855963068725712,0.15630234027069198,18.850001142724892,1745.465347831951,0
35,2.6107304308302057e-05,-6.835631154493703,1745.4676122250155,1783.1672947748523,1971.663341163769,2838.7634577925387,2857.6143135529755,2876.4678405307177,2895.3143811271398,-2.9425267447644847,0.052732319152005755,0.7798798728636342,0.3247163580423478,0.15019787737440726,-1.8421893051534923,0.15847010663036723,18.849975340269737,1745.466350774148,0
36,-1.4995568829639481e-05,-6.835977850704629,1745.4662852419417,1783.164907219977,1971.666931883993,2838.7707911840434,2857.6166204729607,2876.4689887495206,2895.3162595576396,-3.0018644690695817,0.04969432840109226,0.3242059840009946,0.4023704256822276,0.17224572291625706,-1.9296728041541371,0.14519569814162367,18.850038614355483,1745.4658647846416,0
37,4.1217202806713685e-05,-6.850422252047365,1745.4663356121118,1783.1658567742309,1971.6661314013882,2838.77109112684,2857.6130445806243,2876.470269015064,2895.3157816858575,-2.9521615126298686,0.05222669519406782,0.6475426678869163,0.27320490614521487,0.1997246754724702,-1.881830665449669,0.15231101985671341,18.850024926108237,1745.4660326881199,0
38,2.164797549073348e-05,-6.846473651525028,1745.4636259575386,1783.1644496095882,1971.6667707206002,2838.7678172567594,2857.616751078378,2876.4728869943924,2895.312451683426,-2.9627492473295796,0.05167664980676399,0.6504012656435512,0.34430075912307423,0.22778017343403523,-1.8792155450849095,0.15270985277726767,18.850048362440038,1745.464652280828,0
39,2.546054172745588e-05,-6.84313542901911,1745.469198959103,1783.1652537732223,1971.6675748575083,2838.7688168321274,2857.613504136744,2876.4670816951043,2895.31350295313,-3.0081162062178186,0.049384621633542236,0.30345654476668193,0.4200239071296663,0.11818166318247836,-1.9164667835603653,0.14712587243049252,18.849969575079243,1745.4675143267104,0
40,2.346451582303347e-05,-6.843347796801451,1745.4680240167274,1783.1676554075639,1971.6658395112995,2838.768199648665,2857.616493248157,2876.4678714841293,2895.3144201885702,-2.9473502647438043,0.052478576216053154,0.6537667635613391,0.40110289100702623,0.08381511585971713,-1.8700476205227865,0.15411632254053345,18.849988527390515,1745.467342086101,0
41,3.3939433928308245e-05,-6.845539319714166,1745.4676241975587,1783.164293065187,1971.6663688046663,2838.772420286964,2857.6161019048764,2876.4686451800058,2895.3166862936955,-2.9588585714256186,0.05187809853470369,0.5978312087733519,0.41585473405461437,0.21851920919266732,-1.8763495943070079,0.15314813945265177,18.850041004415782,1745.4659723743107,0
42,1.0650131542487006e-05,-6.8368182208397235,1745.4658023707716,1783.1635745946592,1971.6670952082218,2838.7657627226477,2857.6152391825503,2876.4708845803657,2895.3142370857695,-3.0229701353737455,0.048656487179075086,0.2502642337753184,0.4061889238973182,0.20567283479206466,-1.901399485645046,0.1493594464883429,18.850021696224008,1745.4653040423625,0
43,6.915462034153607e-06,-6.836548985797218,1745.46647982622,1783.1639550404316,1971.6680564336752,2838.7674663505672,2857.614098101439,2876.469508394489,2895.3138624929934,-2.993462743943213,0.05011360534712567,0.5283575276322204,0.46452353132481083,0.20058649087323865,-1.8792752476628605,0.15270073587753227,18.850004231268848,1745.4660514800084,0
44,1.7741831874462857e-05,-6.842826390678549,1745.4667961508471,1783.16209397817,1971.6662147888894,2838.7673236535734,2857.6162856785363,2876.4719428206067,2895.3147179111847,-3.004848217918209,0.049546273994366,0.4763536238207117,0.44897737955457573,0.23185198526720874,-1.8783167316485394,0.15284717214781302,18.85004678650087,1745.464797826227,0
45,-6.99800421924296e-06,-6.830945188445844,1745.4670719423623,1783.1621675385652,1971.6640240106883,2838.7696470119536,2857.6145335010283,2876.4687450527945,2895.311720373017,-3.0325778457324213,0.04819124826233884,0.09068868157901852,0.42454841757085937,0.3567036149526841,-1.8930794407476137,0.15060730772132513,18.85002757208821,1745.46442303774,0
46,9.34077082820561e-06,-6.846932914181996,1745.4661044755694,1783.1679736344613,1971.6665013804597,2838.7669004250984,2857.6130849534893,2876.4704689524806,2895.3158799603125,-2.990516448535341,0.05026147255570526,0.5656451924898644,0.4484767634921465,0.12336088647025734,-1.8914574548402832,0.15085178887088052,18.8499950628246,1745.4668797071536,0
