,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,TTS_4,TTS_5,TTS_6,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
0,1.910007986782633e-05,-6.8270362433191325,1745.4648039852812,1783.1676693225322,1971.6674612931122,2838.7661148073453,2857.6158937051837,2876.4686940622396,2895.3122309738774,-2.9859230379231048,0.05049287519392463,0.5217646912774624,0.40569257366244105,0.18163536643575928,-1.8802855508078757,0.1525465397493615,18.849985070841374,1745.4666614710786,0.9043333973938306,-45.243742632521155
1,2.402792575036866e-05,-6.838163378533936,1745.4682196147987,1783.1684162358185,1971.6664403464642,2838.763131459055,2857.615157354358,2876.4694377565165,2895.314143595476,-2.9502248858777818,0.05232793681112333,0.7508897587742943,0.2973205006547328,0.2469165114927634,-1.8412676739329599,0.15861622495141936,18.84995821839509,1745.4679250467027,0.4075991291846523,261.964178867639
2,4.724631759726318e-05,-6.831596981439964,1745.4686950492287,1783.163643832373,1971.6673847926818,2838.7681616465056,2857.6139512123837,2876.4708650629627,2895.31303574342,-3.005713605922532,0.049503415790354915,0.17049001954100218,0.3613205219146516,0.23500105397666027,-1.9031702871844691,0.14909519458846157,18.84999865358782,1745.466582376489,0.04226960530370616,205.55096643455568
3,4.269834284676418e-05,-6.8407551215562545,1745.4668131026394,1783.1648061912567,1971.6679391683617,2838.769032735806,2857.615429225801,2876.469676799855,2895.3137095552083,-2.9897858508936928,0.05029820688639392,0.08224562705364828,0.3968872953031246,0.03109121723080266,-1.9176348829707468,0.14695411511999076,18.850009414769055,1745.466433465303,0.014222485268107373,-47.41901415123372
4,2.275006275422509e-05,-6.8285808523142535,1745.4657052243099,1783.1655403339098,1971.66888015916,2838.772089266372,2857.6145103251106,2876.469550664711,2895.3154989321033,-2.9981190303229406,0.04988080446351347,0.3685108756585824,0.33623607495225616,0.2556964265291446,-1.9122757024639028,0.14774378284509107,18.850024705712578,1745.4665070094443,0.08095496757072491,261.4270801140735
5,5.55348702847771e-06,-6.8566894299011105,1745.4674508776686,1783.1631226261652,1971.6679912838595,2838.768239159348,2857.613943798097,2876.4700454117715,2895.3134143849147,-3.013291831039794,0.04912968565556218,0.06133488331838899,0.3857215271301535,0.042668292761472326,-1.9159355051576694,0.14720405799630484,18.850006147781187,1745.466094042995,0.027144735454354404,5.410944958929615
6,2.882275591669773e-05,-6.817309600151314,1745.4692612183321,1783.1648190909727,1971.6689372912056,2838.76648948019,2857.6155869280747,2876.468504366609,2895.3132524329494,-2.9835231634835586,0.050614197275134054,0.4536584432552733,0.29038251182370134,0.3422872566580901,-1.8962155561779932,0.15013572567402933,18.849970418845896,1745.4677578941667,0.1476597925835489,-55.21444501863603
7,2.109392889377251e-05,-6.8376629294027165,1745.465314463414,1783.1647312749249,1971.6619366198615,2838.762964932384,2857.614380310209,2876.467864752354,2895.3162173037654,-3.0073062673441555,0.049424636360918525,0.09697265381715373,0.44064102518449455,0.21428723275098638,-1.8853135360859576,0.1517814630023911,18.85002127039124,1745.4640070740459,0.032947663715553854,210.28584526822252
8,2.8020683088269288e-05,-6.838704877404059,1745.467655944532,1783.167071506213,1971.661513304334,2838.769675731039,2857.616160914499,2876.4709802609386,2895.315835615628,-2.9728410216699386,0.051157763364468166,0.5496458590344965,0.5996467243558681,0.00720275933075154,-1.8751812583759442,0.15332717249175093,18.850040369944907,1745.4655314358668,0.22564120434010246,-58.038232816065225
9,3.8879701376236276e-05,-6.824048167488255,1745.4676484943159,1783.1651435605324,1971.6691132192243,2838.7650741798025,2857.6169338307454,2876.468606937493,2895.313383163812,-2.9919283349836805,0.0501905591363582,0.43370620566518997,0.44412596664839543,0.17865968640872376,-1.877970149400857,0.1529001554452927,18.84997964737563,1745.4672903210394,0.33847719912917146,211.67241884281796
10,-3.053580531317066e-05,-6.830148385515139,1745.468604023038,1783.1644228762486,1971.666644128574,2838.7662063576504,2857.6145764997127,2876.4714631417223,2895.312628736796,-2.995887572075022,0.049992235676857996,0.45084770920997347,0.3594213771926489,0.21342013123712733,-1.9061300853526424,0.1486545553279547,18.849992951445106,1745.4666174285107,0.12314702020103654,237.66991001818243
