,15th,50th,85th
MEAN,6.269246893310495e-06,2.3494264058351566e-05,4.0038439201691175e-05
LN_SIGLC,-6.847015482610192,-6.836652690918759,-6.826140409101373
TTS,1745.4649164088733,1745.466364421131,1745.467682864857
TTS_1,1783.1633427459335,1783.1649806637984,1783.166717639867
TTS_2,1971.6653463314776,1971.666957842871,1971.6684157208006
TTS_3,2838.765564766172,2838.7681420647705,2838.77052274502
TTS_4,2857.6141605540397,2857.6153407892452,2857.6165612298023
TTS_5,2876.4678798637524,2876.4692426576244,2876.47047078245
TTS_6,2895.3116563380186,2895.313534048337,2895.31548344531
LN_ROR,-3.0201898756192778,-2.999827220190097,-2.9661574922457006
ROR,0.04879195308017451,0.04979567131375549,0.05150082293195309
IMPACT,0.08680944589615949,0.32343560141390126,0.6011814195678962
LD_U1,0.32797213513889667,0.4029100249965232,0.4774685802414924
LD_U2,0.10566446842441289,0.19772849596735398,0.29611278595971857
LN_DUR14,-1.9133318410803086,-1.8988713928405674,-1.8750515978651177
DUR14,0.14758782730052747,0.1497375187396545,0.1533470542619196
PERIOD,18.8499861871563,18.850009328076894,18.850031676997734
T0,1745.4650488420048,1745.46605072601,1745.4670002218052
ECC,0.044829653230346975,0.2212093143870642,0.5554709797780428
OMEGA,-49.090783728131235,130.69578959229966,230.21585945584917
