,value,err_upper,err_lower,units
PERIOD,7.0857368556063385,8.812711184891242e-05,-7.962736859212782e-05,days
T0,1904.8318528006707,0.007243327725063864,-0.007743656530237786,days
ROR,0.013814575865541372,0.0007988436406683886,-0.0007824234690958689,
IMPACT,0.3637965869367628,0.24184534951462316,-0.23668791131297523,
DUR14,0.13143207381156313,0.007398950100371171,-0.006989751857355661,days
ECC,0.19503019845770453,0.33332472353943965,-0.1386560378734838,
OMEGA,88.88357235332369,130.4924021598527,-128.99186872401876,deg
R_PL,1.4376938143517406,0.08719670808928615,-0.0859549861186375,R_earth
