,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,TTS_4,TTS_5,TTS_6,TTS_7,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
3471,-1.0281144870180961e-05,-7.222458161954326,1933.163687537249,1953.542590205672,1973.931388914326,2646.4958853713706,2687.263570294477,2728.0178222331438,2829.923256391769,2850.303701255733,-3.074051424572245,0.04623346351535857,0.3901904489601054,0.22298312659050934,0.2789250149843123,-1.2916938351956135,0.27480491441279603,20.38089000156881,1933.165153985659,0.5251147200261745,186.11838358987399
3472,3.523416533273339e-06,-7.207085573972085,1933.1659744209592,1953.545459524949,1973.9286363800165,2646.492403575923,2687.258344089177,2728.019303231752,2829.9223146603135,2850.2963525394016,-3.0620133173052047,0.04679339037644263,0.5453248050509691,0.21918609326632899,0.2854429097946991,-1.2825776609411401,0.2773215374571091,20.380787787153494,1933.166108453791,0.0447574774354351,190.60624114345262
3473,4.409074122187629e-07,-7.230931758824034,1933.1658740079527,1953.545471000272,1973.931249158302,2646.492385002743,2687.261420260274,2728.0185916797836,2829.9240536215502,2850.3001227233617,-3.090093012110903,0.045497722368610535,0.20115287445545155,0.30521408542574746,0.28142506875869655,-1.289117276315828,0.2755138784067581,20.380812859696334,1933.1667696169852,0.9546789532645213,222.24819061229957
3474,-6.9476916111896386e-06,-7.230382610603449,1933.1649362914993,1953.5456783780019,1973.9274144667754,2646.4940738101773,2687.2595420716157,2728.0171060313282,2829.9229048360767,2850.301041933865,-3.068517556153899,0.046490022646481395,0.5474267385509808,0.2513264900698511,0.3154649690186575,-1.2745701848809496,0.27955109769116154,20.38083989084343,1933.1652749972654,0.16587103684993124,-7.161849117025643
3475,-1.605501860245701e-05,-7.22854432719344,1933.1649195189611,1953.5420242735413,1973.9300026387273,2646.493555406365,2687.260616753743,2728.019417348473,2829.9218315941766,2850.3011933344337,-3.104124232646717,0.04486379160376272,0.08495329326679245,0.39831480926079177,0.09697246308386287,-1.294725101657457,0.2739731687504321,20.380857288590747,1933.1649414105625,0.19183825982547284,98.5414950493065
3476,1.3396234618863608e-05,-7.230938792805654,1933.1649024334358,1953.5434106094503,1973.9294678613912,2646.4941753972016,2687.2590504915024,2728.0190597950336,2829.9225028075193,2850.303908326997,-3.0775480489278637,0.04607208476564267,0.3299882567672062,0.23659985311848875,0.3269532688760701,-1.2887754420704507,0.2756080745842967,20.380866781505247,1933.165065134621,0.1970758253459055,146.11449053767487
3477,1.472655651631411e-06,-7.223601243088563,1933.1655218420672,1953.54680503197,1973.9305793740439,2646.495356604932,2687.2605843526976,2728.019364578736,2829.921357600803,2850.303867660741,-3.0914399433786444,0.0454364813167438,0.06764106521678573,0.2547773353549774,0.44027027406887953,-1.2865017649327868,0.2762354312954746,20.380828140688532,1933.1669155607774,0.558048852271278,180.35401814500125
3478,-4.014453156458427e-06,-7.223584666096505,1933.1646115362407,1953.5454890339256,1973.9294333160435,2646.4956640121486,2687.2585577429786,2728.0190622060977,2829.9232468917908,2850.3029277041774,-3.067645360830957,0.046530588714993104,0.5258063483370334,0.3632674035033219,0.19121808889600556,-1.2766507000037157,0.278970092009958,20.3808533931634,1933.165719203905,0.35705637972997856,186.1784660895692
3479,-5.415050780706498e-06,-7.214568321630581,1933.164721671006,1953.5470161546762,1973.9298130909547,2646.4957351022526,2687.258870881956,2728.0180854826826,2829.921663252931,2850.3021124319803,-3.079316777055114,0.045990667796903334,0.2137729742518487,0.1282979960435069,0.43635432384483597,-1.293211384985008,0.2743882005447985,20.38081811048379,1933.1664927050294,0.9142391297919077,214.3967985320039
3480,-1.029085732878686e-05,-7.230819463705354,1933.166203498932,1953.542484583951,1973.9296079934215,2646.49383925132,2687.258727412449,2728.016600710246,2829.9233700093127,2850.3050949076564,-3.0753233777692053,0.04617469409753151,0.3966384840769446,0.32982923205106274,0.2598780285083455,-1.2884422227945507,0.27569992781012465,20.38086173821804,1933.165124438629,0.8199727947096022,205.29640255332401
3481,2.6980405903314333e-06,-7.226398434731123,1933.164782680538,1953.5448967516081,1973.9323842260599,2646.494080008729,2687.25900973993,2728.0186427969625,2829.9217112020488,2850.3029517198565,-3.0714127666090363,0.04635561890429924,0.5069117911417214,0.24290246364953272,0.4487002161562639,-1.265378494666797,0.2821324902861718,20.38081833352496,1933.1665421775217,0.07330684205155397,129.07141845752756
3482,-2.470926078114014e-06,-7.217099554041403,1933.1648395780383,1953.5424162918312,1973.928857586002,2646.494638010972,2687.2597280713594,2728.020483878186,2829.922265314319,2850.30057611391,-3.0877255396325007,0.04560556458051192,0.08021344089987555,0.339058861260094,0.10690238491314519,-1.2980992332757721,0.27305030502656497,20.38086746798455,1933.1647136054692,0.8220331399427042,202.64729147278723
3483,6.4440650817282185e-06,-7.223786435352061,1933.1642910217772,1953.5422879849305,1973.9291615531056,2646.4947111543142,2687.260028510002,2728.0181483277574,2829.9233177161673,2850.299986217742,-3.0869720590324063,0.04563994043782413,0.033428388727673425,0.2907215567799579,0.3222605707905699,-1.2931676444234859,0.274400202701254,20.38086417121117,1933.1645632162413,0.2050233232173533,56.01474464170898
3484,-8.6310533705119e-06,-7.232862587773998,1933.1674320260247,1953.54323557729,1973.9296643337473,2646.4948160420035,2687.2590842615546,2728.016917015209,2829.92474911961,2850.30343216937,-3.068946875858842,0.04647006784747672,0.4867240684058887,0.21625010414205037,0.2658923429311266,-1.281810121035033,0.27753447451232033,20.380848126044818,1933.1658951197144,0.31602256852445876,177.44729887634367
3485,5.21177754484157e-06,-7.226041767350518,1933.1640761705398,1953.5441137474345,1973.9294825435122,2646.4931755513944,2687.258821896288,2728.017300262486,2829.923271704822,2850.300985766734,-3.0808536099772432,0.04592004210836463,0.09800319520292906,0.34842665297483144,0.09567704229387952,-1.2986027909125466,0.27291284307315816,20.380840908435204,1933.1650654038585,0.25771697110409714,36.88079438761146
3486,2.349976437679107e-06,-7.221599310400375,1933.166347889387,1953.5449463272428,1973.929581531766,2646.4936612059555,2687.258969566119,2728.020380638333,2829.9240194973686,2850.3025897787584,-3.0860964405937414,0.04567992111256459,0.3147476934918388,0.2322523412945463,0.38706564632878293,-1.287316560245827,0.2760104476310241,20.38084552116814,1933.166106954725,0.12320887732543931,107.42429766465666
3487,9.047237951264209e-06,-7.222975727809371,1933.164775428544,1953.545113974977,1973.9299846836927,2646.4942477313934,2687.2599312252028,2728.018715827262,2829.918597480744,2850.3024129378346,-3.066054634342077,0.04660466505698462,0.3017086146600682,0.1740280510531993,0.26206351789573534,-1.2909421949035595,0.2750115465056982,20.38081687731297,1933.1659941493892,0.16042970813291005,84.68551241553888
3488,-1.9983910874963293e-06,-7.225140072753678,1933.1666215618939,1953.5451533755709,1973.931786725072,2646.494801977778,2687.260292956175,2728.022249129076,2829.922473689435,2850.3025635245317,-3.063585527198728,0.046719879147824106,0.4841409923233549,0.30829028771913736,0.17546562530350918,-1.2784393712244937,0.27847155222971737,20.38083152022144,1933.167143041822,0.5415329101806732,191.6823712658865
3489,1.9097497094999878e-06,-7.221172971423268,1933.165163410929,1953.5427299458913,1973.9327495545385,2646.4946136626213,2687.2592333239686,2728.0204335605868,2829.9232124291357,2850.301543392332,-3.0625652723495675,0.04676756965517572,0.4696479814001717,0.3221522949896696,0.2115451286229808,-1.2820032471961902,0.27748088052003655,20.380841225957834,1933.1661138013205,0.5273277515315389,193.06182896630014
3490,-4.947454848188339e-06,-7.224476214097897,1933.1655373963063,1953.5463151403683,1973.9313500597148,2646.4940713117767,2687.2617346627644,2728.0175033268542,2829.92260128941,2850.3017472430647,-3.106945467425835,0.04473739869044247,0.06287397428926864,0.4178362670216553,0.1863817893934916,-1.2876696713412212,0.2759130024850145,20.38081132222213,1933.1670202523962,0.3305428239720662,152.53065466368193
3491,2.8895686335624518e-06,-7.221925283317615,1933.1654413478514,1953.5441250413783,1973.9283070630554,2646.4951428041677,2687.259445111344,2728.019875023832,2829.9219905667837,2850.304858235308,-3.0665756947313696,0.046580387537643306,0.5129212685635145,0.2548765253456846,0.20839824430738174,-1.2850488007666194,0.2766370832008248,20.38087707277587,1933.1651424275271,0.24560463052733086,177.27823900828537
3492,-4.061967184415496e-06,-7.232046521441104,1933.165111399551,1953.5427941539538,1973.928823126111,2646.494428888912,2687.255762974658,2728.0167134129288,2829.925050713784,2850.303836307609,-3.0788119293524243,0.04601389194172058,0.4945964416814908,0.3271355740998203,0.29840156758392555,-1.2680067937893196,0.2813919353357907,20.38086783570266,1933.164543791234,0.3062268804780207,181.0484542565528
3493,-1.4361688542855612e-05,-7.226906914002916,1933.1637891414457,1953.544477424241,1973.9340016439646,2646.494925731281,2687.2591990993296,2728.018900524671,2829.925109489348,2850.2998325633807,-3.067090894587095,0.046556395509579664,0.5121238368208174,0.2484867404078266,0.3319077190037969,-1.2750688331453928,0.27941173477090153,20.380822960887294,1933.1666468196925,0.03225955546731179,186.37861926241013
3494,1.421480334089652e-05,-7.221059395557357,1933.1660400320934,1953.5445607332836,1973.9280681190953,2646.4971956635322,2687.2586389604135,2728.020854234608,2829.920374664708,2850.3030685654294,-3.0541336480093904,0.04716356332272894,0.531217226404812,0.4161040975592536,0.052240096162870175,-1.277066815060142,0.27885403250310875,20.380856008491005,1933.1656289061855,0.027210343127310747,67.1813337514101
3495,2.467261144731994e-06,-7.225692160683566,1933.1649684895199,1953.5482016032627,1973.9299488323177,2646.4950010379152,2687.2574506829824,2728.020615432961,2829.9242095836216,2850.3023147791673,-3.054363584169974,0.047152719960747345,0.5228188576237794,0.32892142479335673,0.18182337063884169,-1.2809955825870243,0.2777606291057603,20.38082628850488,1933.1668717344076,0.047109866629102125,115.8080429572124
3496,-2.626564777825982e-06,-7.243356518093749,1933.165113280873,1953.5448915620095,1973.9302121715887,2646.4947453811515,2687.257246793949,2728.018254202749,2829.9225063409344,2850.2997797051817,-3.081690125495595,0.045881645342521905,0.013506025956607541,0.31494000508759856,0.13518596690584705,-1.3019681741602178,0.2719959305094936,20.380810033964824,1933.166039067947,0.640422704220497,185.47125888588423
3497,-4.723100421022004e-06,-7.224312178390047,1933.1646718426064,1953.5456092603818,1973.929534571599,2646.4955608736364,2687.260020522584,2728.0201210610526,2829.9250703308335,2850.300761254547,-3.069897547755848,0.04642591105255981,0.47451009106254377,0.23987455153717696,0.3261317174370717,-1.2839897643138976,0.2769302071431829,20.38085853206498,1933.165883463506,0.10380937347403928,132.81340128346383
3498,8.000509442898838e-06,-7.223430764184203,1933.164979877654,1953.5459156171983,1973.930028522703,2646.4951590258206,2687.2582472146805,2728.0173961959376,2829.9238439958704,2850.300909368151,-3.0715354060805544,0.04634993422428512,0.25243987284066477,0.3256873247843093,0.08693294172671528,-1.2970439665172007,0.27333859802313204,20.38082154329249,1933.1662133162044,0.26709607428393334,152.43149714772423
3499,1.8586447422602979e-06,-7.223935117239878,1933.1644016857008,1953.5449885777552,1973.93204623834,2646.4941167502634,2687.258580582526,2728.0175112733136,2829.926478581464,2850.301885509558,-3.0931766306427697,0.04535764083875713,0.08416454974834625,0.4551591671141144,0.048887271471156346,-1.2996470008966916,0.2726280134944456,20.380839885871666,1933.1661890458718,0.27645976036698855,32.63449044110456
3500,5.380834863516641e-06,-7.224037983904974,1933.1632304568438,1953.5427477198923,1973.9288798758073,2646.496291230276,2687.256499125097,2728.018476930738,2829.92399616046,2850.302493873853,-3.069569698048658,0.046441134269231625,0.4941267920621162,0.2931830125105255,0.2955053488415249,-1.282584437003795,0.27731965831536226,20.38088560390909,1933.1641047224277,0.05719655317539239,134.65382778708005
3501,1.078154934756546e-05,-7.226457348664406,1933.1643438263234,1953.545640812707,1973.9307236943282,2646.49319144341,2687.258923916762,2728.0162524144353,2829.9233266216766,2850.300091926548,-3.062292083198159,0.04678034779318813,0.47380404229351225,0.21419980310896047,0.24521900233521055,-1.288086397800154,0.27579804619084375,20.380805929929288,1933.166111360068,0.2479826786797691,173.70118161758194
