,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
2135,-1.1020148477397269e-05,-7.221403532380342,1933.163558593741,1953.5466892395523,1973.9315424206047,2646.494811490146,2687.258839194549,2728.019782305332,2829.9233736145457,2850.3057364975098,-3.097133277818073,0.0451785312276866,0.11756866852855262,0.3512360842733062,0.1895826822224933,-1.2910138344505493,0.27499184550878325,20.380856984977918,1933.1662956756834,0
2136,-8.330589764103109e-07,-7.232593356851121,1933.1647844645718,1953.5441062632947,1973.9286781047165,2646.4937500030064,2687.259188134822,2728.0185575799023,2829.9243557641134,2850.301112274339,-3.091718261010107,0.04542383730248939,0.22201618005743237,0.2739145131575893,0.2935677631178535,-1.2954234293108462,0.27378191249794437,20.380858180198405,1933.1650402510606,0
2137,5.582504645518593e-06,-7.226251165048868,1933.1649879568463,1953.5442702341004,1973.9293582630185,2646.4945234582456,2687.258596136852,2728.018305599723,2829.924054743472,2850.3015559085234,-3.0882521755401315,0.0455815533757523,0.290926449774649,0.29951210107622384,0.3224300529131481,-1.2837870869625028,0.27698634031235675,20.380849705436425,1933.1653952621484,0
2138,3.4759094081161244e-07,-7.228359317683191,1933.1649837753776,1953.546106769452,1973.9297753647688,2646.4938527701884,2687.259605336099,2728.01942449089,2829.922635582042,2850.3000670763618,-3.073962231688751,0.046237587395191036,0.34188626132653194,0.25902816009030016,0.21437691974598327,-1.2979664898929462,0.2730865530535255,20.380819145105374,1933.1662705885992,0
2139,-3.6758809714781682e-06,-7.225464649502305,1933.1658215108132,1953.544271708822,1973.9298379989928,2646.4931027266084,2687.2589092703706,2728.0179635701566,2829.923207919623,2850.3002215406555,-3.0782740597696012,0.046038648071771174,0.1632819573134416,0.23628811451856713,0.17582271184788523,-1.301614188088285,0.27209223032390734,20.380819310014076,1933.165877039148,0
2140,1.1549073793032761e-05,-7.2163643628745415,1933.1647953354077,1953.5450965877487,1973.9302457871986,2646.4941845032654,2687.258057550069,2728.017293298798,2829.9230829375797,2850.3004844171005,-3.09690117133807,0.045189018674596675,0.04080833736601198,0.27731530252998393,0.29037343085103307,-1.2894651755700792,0.27541804400524955,20.380816105198818,1933.1659463827268,0
2141,-6.123930936558962e-06,-7.232559420927365,1933.1652114379629,1953.544671122804,1973.9298639290423,2646.494061522214,2687.259890303923,2728.0200093724757,2829.9226711048436,2850.302580716596,-3.082507292019892,0.04584416771268609,0.07642588320938579,0.34416297295995135,0.18931043143810689,-1.2994327290253587,0.27268643626802985,20.380850009753754,1933.1658009412306,0
2142,9.666227956609898e-06,-7.217171801030674,1933.1647947655206,1953.5447057029187,1973.9303298550944,2646.494678392248,2687.2575782174035,2728.017133684982,2829.922662780986,2850.3012750048906,-3.094832121926661,0.04528261378014674,0.0047073724731637465,0.2557366209805543,0.2540739355950212,-1.2959905282053126,0.27362669509401083,20.380820294374676,1933.165829830748,0
2143,2.2149161354661943e-07,-7.224280155525988,1933.16495193184,1953.5458161382667,1973.9299380601092,2646.4939796401554,2687.256938312812,2728.019617789436,2829.923556152756,2850.3008630840245,-3.084334140577399,0.045760493814071476,0.008164968428740812,0.3804304328971022,0.08550034865092426,-1.301510330310151,0.2721204906859001,20.38082245825414,1933.166087760476,0
2144,1.2233982397183743e-05,-7.233606311888354,1933.1649353347316,1953.5431520936536,1973.9309306231503,2646.4947953712076,2687.2581570885836,2728.016119089701,2829.9234646604073,2850.3022245989346,-3.0950275598634662,0.04527376470428713,0.03747998713434883,0.35254941538187534,0.2272633488286755,-1.2878252046945917,0.27587009214758035,20.38083663007336,1933.1654928694345,0
