,15th,50th,85th
MEAN,-9.644572165988221e-06,-4.4175334208655094e-06,9.619803393644224e-07
LN_SIGLC,-7.198263253891057,-7.19380364262673,-7.189345427221391
T0,1929.5217344739285,1929.5241178743913,1929.5258954481642
LN_PER,0.5725264454780933,0.5725294264813546,0.5725327175070203
LN_ROR,-4.289256628658952,-4.23454034793155,-4.154923585260042
ROR,0.013715116933678056,0.01448646740234957,0.01568698980106876
IMPACT,0.22349285300436675,0.6234026764111078,0.8558503810012789
PERIOD,1.7727401298449765,1.7727454143969616,1.7727512485572192
LD_U1,0.19644329440881989,0.29806087858136254,0.3999691823369853
LD_U2,0.21472311649822484,0.3166883685425881,0.4237074400960388
LN_DUR14,-2.6414080397818567,-2.5977040129246873,-2.5632968666863265
DUR14,0.07126086075634833,0.07444430530855567,0.07705029668419706
ECC,0.24118605072663551,0.5550215355135215,0.7564201441858871
OMEGA,5.745506339353714,88.87579515314619,171.2891812166772
