,15th,50th,85th
MEAN,1.9947055430410655e-05,2.6866466223081744e-05,3.35861751137164e-05
LN_SIGLC,-7.752427911819844,-7.7426093273965,-7.732244506885008
TTS,1769.7798660145195,1769.7849251248472,1769.7871599869388
TTS_1,1780.2830360613063,1780.286662945657,1780.2941499247663
TTS_2,1785.549274988667,1785.5514976719946,1785.5537277301544
TTS_3,2857.460018566916,2857.463274657185,2857.46602911312
TTS_4,2862.7080035435097,2862.7107242402303,2862.7145681254515
TTS_5,2867.9705327151155,2867.9742663783427,2867.9785019759092
TTS_6,2873.2178703060363,2873.2210986490127,2873.2252827202415
TTS_7,2878.4760494272796,2878.478265087965,2878.480643659312
LN_ROR,-3.837998271368727,-3.8122513808037413,-3.7757281769775113
ROR,0.021536668792790647,0.02209837106140417,0.022920394462221893
IMPACT,0.08613548121305216,0.2821726419874604,0.6168659653775149
LD_U1,0.18471730117559693,0.27224277085197424,0.3678894073620243
LD_U2,0.2154654576844659,0.31678670639669737,0.4194616442959661
LN_DUR14,-2.025151330643492,-2.002604567381616,-1.9734072769801194
DUR14,0.1319738699859205,0.13498325201634817,0.13898249667524415
PERIOD,5.254465404020891,5.254478821115286,5.2544912969999436
T0,1769.7814947210034,1769.7834056713405,1769.785967934029
ECC,0.035732278644115684,0.19365789121468643,0.5904557432939049
OMEGA,-47.60475220884519,107.40471102718274,228.39720066610536
