,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
0,2.1714630103336328e-05,-7.735544037279352,1769.783369849428,1780.2846484956242,1785.5524866310204,2857.462828038665,2862.707955032999,2867.973434188969,2873.2190535466175,2878.477338714618,-3.684551366624816,0.02510843667967364,0.89991539681582,0.12900359918279802,0.32552183931098955,-1.9416397959821334,0.14346849771767128,5.254475665212831,1769.782708253058,0
1,3.0582432136589695e-05,-7.750227303295776,1769.7775919785586,1780.2842971434393,1785.5487579317528,2857.45748073112,2862.7135614340223,2867.979999933412,2873.2248514720054,2878.479072897793,-3.8421220253925497,0.02144803973580118,0.1155801797791178,0.35490207394427187,0.26509587598790096,-1.9933472739596405,0.13623863333819172,5.254505592095354,1769.7793427277477,0
2,3.141912263865682e-05,-7.732845821959365,1769.778727733735,1780.2838928463843,1785.5500868834847,2857.460288586001,2862.71907423336,2867.9759145728226,2873.226978559157,2878.478284434536,-3.7773982854900825,0.02288214686202808,0.46009005739508635,0.2496468625832018,0.14463238174934934,-2.0131709718438433,0.1335644732748221,5.254507521540767,1769.7800437789592,0
3,3.4581447250876986e-05,-7.732559675099567,1769.7791358520356,1780.28433618092,1785.549420325645,2857.463790168781,2862.71663139109,2867.977551635557,2873.2254016370525,2878.4783837631253,-3.807299840494517,0.02220806338534738,0.4692653683086565,0.14825067222103483,0.25497465417828424,-1.987559148532942,0.13702948620575667,5.254508307949657,1769.7801159508833,0
4,3.32768845796152e-05,-7.726772932567796,1769.7823334925167,1780.2816856453362,1785.5522934702685,2857.4620652301996,2862.717291504504,2867.972629987678,2873.2276163431147,2878.479506529886,-3.8094020492747647,0.022161426436982726,0.31142423869648106,0.26452101636381986,0.32775665706308055,-1.9943059426776368,0.1361080882069927,5.254500315700631,1769.7812613397298,0
5,1.616515052106113e-05,-7.748379781929789,1769.7859956116745,1780.2938639445365,1785.5514827808533,2857.464540745446,2862.712854423378,2867.978945536031,2873.2187378215767,2878.4764237523436,-3.730662499002237,0.023976945871030907,0.8158174177657608,0.31631922679336255,0.30995163724856956,-1.9562576289016045,0.14138655302123043,5.254468587877995,1769.7863534179937,0
6,3.377857068562264e-05,-7.7490572628475665,1769.7788145065742,1780.2873523084538,1785.5513758775535,2857.463989908496,2862.7137423868653,2867.9729206328525,2873.216453674403,2878.481944403566,-3.6823661321589856,0.025163364494107974,0.8898242491927537,0.18844188814856344,0.35849561333293467,-1.936477568901528,0.14421102959192653,5.2544886366747825,1769.7816906487806,0
7,3.195535898879447e-05,-7.749288458160618,1769.7786845444214,1780.2882817806549,1785.5517301128452,2857.4640703731047,2862.7134392407543,2867.97328434948,2873.2169833752773,2878.4818824723875,-3.684481651874441,0.025110187169085835,0.9038728768654838,0.2060625790463093,0.35349721553643043,-1.9322438088099818,0.14482287879119912,5.254487388468244,1769.782074794659,0
8,2.704461076166734e-05,-7.7447814625305975,1769.7901686887712,1780.2813330924841,1785.5516732467233,2857.466079063629,2862.7090036325963,2867.969257375172,2873.2208248777056,2878.478071830256,-3.8044847575920078,0.02227066900353982,0.523662121174027,0.3583624475781044,0.3060907165160265,-2.0172497129813727,0.13302080785213305,5.254473685952158,1769.7836301946963,0
9,2.358230247172524e-05,-7.744570952195956,1769.7817597332244,1780.285814700021,1785.5507541511697,2857.4673729301016,2862.714608289078,2867.971600093698,2873.222297051924,2878.479666412009,-3.824370564960603,0.021832173141884088,0.36152565157147837,0.3188079780647506,0.1805531328267973,-1.991958348476741,0.13642799011857848,5.254493480128174,1769.7819649033302,0
10,2.8941740492316058e-05,-7.741836147109529,1769.7827809577007,1780.2965106530296,1785.5527289518693,2857.458508008157,2862.7079314107227,2867.980458133603,2873.218947403509,2878.47879462218,-3.7895048519757486,0.02260679278909199,0.635116023595067,0.192331215671405,0.5667666013446029,-1.9759479283852504,0.13862983877986418,5.254461249086636,1769.7865435749754,0
11,2.2652296801815766e-05,-7.73103220695909,1769.7805809630786,1780.2958618876992,1785.5521031819017,2857.4668528520574,2862.7150274406918,2867.971465828994,2873.223762589995,2878.4792418617626,-3.8173992903617706,0.021984902958151403,0.198658909380362,0.34254882529375474,0.1426440875575652,-1.9798472901509225,0.13809032345327463,5.254477937081464,1769.7853828338302,0
12,3.1634298774288e-05,-7.75475753484262,1769.787754189589,1780.2856963248594,1785.55211172458,2857.4545031758657,2862.70737819244,2867.9793057799097,2873.2211071468837,2878.4796773377375,-3.7974777045190837,0.022427268773930534,0.4853047743468739,0.2470137559174721,0.5398686310356418,-2.0119515180516148,0.13372744832834135,5.254469054408672,1769.7843783428445,0
13,2.7047166085406496e-05,-7.730363427246796,1769.7873256378314,1780.283238357015,1785.5497911344373,2857.4584916768295,2862.713658198722,2867.970910082208,2873.218681624374,2878.477830876906,-3.782324695440927,0.022769697239923673,0.7200618073094026,0.17646488816405959,0.14585413650417856,-1.9897454327970985,0.1367302280472415,5.254474818117056,1769.7826710706756,0
14,2.615709101303367e-05,-7.746825298649735,1769.7837750152046,1780.2837967431083,1785.5512651309596,2857.4632681133685,2862.7056451851477,2867.9737019246772,2873.2215489463215,2878.480968710415,-3.8208147600388944,0.0219099422745849,0.1942778092898589,0.3802054263004271,0.24186674804388564,-2.0384132058096474,0.13023520346872058,5.254482815755433,1769.7821266532492,0
15,2.3046181346191996e-05,-7.740348122782679,1769.7836892684563,1780.2835208525355,1785.5511974785582,2857.4610882089128,2862.710094415567,2867.971695449644,2873.22248294493,2878.4788429702894,-3.7781761139488688,0.022864355397251495,0.49613435558367447,0.14758023233134043,0.3440983569570111,-2.013743155521128,0.13348807172329394,5.254482567185264,1769.7819895055454,0
16,2.143758815360959e-05,-7.74427797402957,1769.7839243855453,1780.2831378085443,1785.5509256448236,2857.461702434088,2862.7075352670117,2867.972043610107,2873.222073791961,2878.479021849742,-3.8105919914277853,0.022135071305145276,0.30159849326900245,0.10288029712138225,0.2911562987947325,-2.03839306257359,0.13023782685358867,5.254481484753411,1769.7818507250931,0
17,1.9908287610956108e-05,-7.738535604886893,1769.7868764240916,1780.2842803089663,1785.5496968973177,2857.460552497667,2862.7093735534418,2867.9736813064333,2873.2212220362794,2878.47603200239,-3.7765279397517895,0.022902070910179935,0.5241825032853584,0.05516538943686933,0.28568486939180815,-2.0175088506300365,0.13298634161870512,5.2544752608787455,1769.7828363879878,0
18,3.140328723158072e-05,-7.746283690527843,1769.7859002803023,1780.2844104204082,1785.5537740077789,2857.4645997641483,2862.7094724977696,2867.9772770330314,2873.221899870051,2878.4837972001865,-3.7580887742707785,0.023328283410913427,0.7058867729975868,0.4664380975106097,0.27003198445475585,-1.9828482804653107,0.13767653692530674,5.254485864405879,1769.7838716809383,0
19,2.418346760681058e-05,-7.741929207059765,1769.7856984045397,1780.2835832161743,1785.551950867116,2857.464837900825,2862.7102242837404,2867.9723559627064,2873.215123550669,2878.474751412773,-3.7218109359315013,0.02419012139609486,0.8034282367527059,0.3242112469153413,0.3364657851141317,-1.9627380193331028,0.14047327534995432,5.2544710449064445,1769.7829910558485,0
20,1.71974356506571e-05,-7.742788229736652,1769.7843692950912,1780.2825579792766,1785.5492901691748,2857.459604265973,2862.707623601733,2867.973866478455,2873.220984416267,2878.47712506362,-3.7147865388516252,0.024360640610378667,0.8408932915111943,0.3248803348222655,0.2412458532494075,-1.9597616890415699,0.14089199302647906,5.254481221934811,1769.7812672797545,0
21,2.025290445675699e-05,-7.74335371896026,1769.7857408587683,1780.2821260743278,1785.5526336828657,2857.4642021733684,2862.7098000470232,2867.9730591341126,2873.2162757111464,2878.477225116523,-3.7420464080096707,0.023705542249030657,0.7301728157282473,0.3790228969314915,0.27560050651908297,-1.9910215585439306,0.136555854367895,5.25447547529404,1769.7827267174243,0
22,2.523314470705076e-05,-7.74361122217283,1769.7821377807659,1780.2860574228491,1785.5516105075199,2857.4646073222443,2862.712261044014,2867.973434942622,2873.219467604589,2878.475012455317,-3.695387899125554,0.02483781722604546,0.9017871774336118,0.3765951954823781,0.054318086013853906,-1.9336401574470874,0.1446207966831502,5.254480681389207,1769.782484202656,0
23,2.6719968267848292e-05,-7.745678164562851,1769.7820632003936,1780.2861243088291,1785.5515948525067,2857.4650105048013,2862.712326451087,2867.9733434377586,2873.21891450456,2878.4750239550604,-3.699282886751326,0.024741262397299256,0.901940968717664,0.3693014666879,0.060167720149512105,-1.9389445962107335,0.14385569553326807,5.254480544423762,1769.782478696256,0
24,2.5657223619132995e-05,-7.75136551441096,1769.7808870539122,1780.2874829665282,1785.5514258393373,2857.4634847639204,2862.7123303638346,2867.974951584719,2873.21973888362,2878.4744819345415,-3.700135651170442,0.024720172922497723,0.909493170229502,0.3854428380435433,0.050215228816954394,-1.9284933116969392,0.1453670564104259,5.254480940020503,1769.7824745461112,0
25,2.655227916621603e-05,-7.746252820796017,1769.7779642574208,1780.2890435258828,1785.5510768482925,2857.463982832195,2862.7119711020296,2867.9749327989116,2873.2200997844952,2878.474926113698,-3.698241996320259,0.024767028748228795,0.9042970328730533,0.36701096936855904,0.05189794725556496,-1.929159674968089,0.14527022141042573,5.254484651612052,1769.7818891337834,0
26,2.4684591572418784e-05,-7.747328037866749,1769.7759283014732,1780.2868763409247,1785.5519883490438,2857.4663036300562,2862.71369320766,2867.9770184155623,2873.220289699285,2878.4744343575353,-3.699743372202124,0.02472987202868171,0.896840487936759,0.25815959329949245,0.13100629184295354,-1.9355688478960946,0.1443421367446216,5.254495521666537,1769.7807793189597,0
27,2.2258451954119213e-05,-7.757834263769051,1769.775851982997,1780.294231028961,1785.5416984256642,2857.4574020781,2862.7128521078193,2867.9718685701887,2873.216642358269,2878.4781438175114,-3.7033674888275185,0.02464041029611235,0.8687560336134899,0.3644868933730001,0.2717993098949345,-1.907964705280009,0.1483820807385372,5.254486199140741,1769.7797726589663,0
28,2.5527527981966576e-05,-7.721678072774278,1769.7781482479297,1780.282123806475,1785.5501242778587,2857.460411626221,2862.7103347217044,2867.9737910795584,2873.22396659912,2878.4777751083852,-3.713788268968312,0.024384971246488314,0.8124863955524613,0.23816261354085122,0.374131608777853,-1.9862640283232946,0.13720707083455777,5.2544975428227065,1769.7792819379254,0
29,2.5380913761608518e-05,-7.747636631082276,1769.788668366229,1780.2930175131726,1785.5490310177713,2857.46228823519,2862.71331038085,2867.976344933968,2873.2237024160645,2878.4801196052626,-3.7493319848908793,0.023533461314070688,0.7999140793661513,0.12355003954968113,0.20974421757654516,-2.0010788267594153,0.1351893586393972,5.254473809171586,1769.7861228547924,0
30,2.5007251965854674e-05,-7.73781146986843,1769.7787288310162,1780.2810089432085,1785.553984624802,2857.4618670165037,2862.706143826881,2867.970842800748,2873.2287236713073,2878.477346910206,-3.69294599229854,0.024898542974632717,0.8472353193370713,0.3231970872667429,0.47112068863557366,-1.9271237568465547,0.14556628096095353,5.254491001173022,1769.7803869241247,0
31,2.6803069113176717e-05,-7.750912664482741,1769.783263397678,1780.2942764605828,1785.5501724346414,2857.462067980214,2862.7116929810622,2867.9765734850007,2873.2176417689443,2878.4784330918205,-3.742323281486383,0.023698979721667623,0.8394113889293214,0.2278304781234186,0.0795555325354309,-1.9871844544421025,0.137080839964883,5.254469659487507,1769.785122392257,0
32,3.077918026973044e-05,-7.733903645827703,1769.7856601615263,1780.288149605427,1785.5542982512638,2857.46426319787,2862.712409955779,2867.9749122171606,2873.228392628219,2878.479356831175,-3.81827845089515,0.021965583192972343,0.05154394867642369,0.31202060731067016,0.5272254772549794,-1.9807769416784828,0.1379620072270643,5.254481575746112,1769.7852235393752,0
