,15th,50th,85th
MEAN,-6.750551048889272e-06,-2.068336388798861e-06,2.9082758772179117e-06
LN_SIGLC,-6.515144223703308,-6.513048875594928,-6.5109272068082
T0,1683.5584104742634,1683.5587393629908,1683.5590514485527
LN_PER,-0.16555379862216849,-0.16555334004218877,-0.1655528811203263
LN_ROR,-3.953632845404551,-3.922070967865387,-3.875360477673603
ROR,0.019184879325277505,0.019800046993697723,0.020746857746818222
IMPACT,0.16416906330360256,0.5262019057550599,0.7834860700867186
PERIOD,0.8474242717203434,0.8474246603322378,0.8474250492340306
LD_U1,0.19151610936741326,0.28316990675452347,0.36944463944374717
LD_U2,0.13691212461563065,0.23180347330570727,0.33425434635249907
LN_DUR14,-3.326204364530113,-3.3093460653401503,-3.2844236091044325
DUR14,0.03592922080627371,0.0365400607553647,0.03746217172739111
ECC,0.2406949761456839,0.5059633742471223,0.7267328945737006
OMEGA,10.982938223911365,89.9721903561061,168.46441805241673
