,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,TTS_0_16,TTS_0_17,TTS_0_18,TTS_0_19,TTS_0_20,TTS_0_21,TTS_0_22,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
2115,-2.1725213654277416e-05,-7.628029020532959,1690.7744617852866,1698.2130923012928,1705.6488718059936,1713.0791735421412,1720.5140794218362,1727.951950268584,1735.3872809147094,1742.8158150352476,1757.685823016612,2426.75429211545,2434.195619178292,2441.6337808072135,2776.16022337583,2783.5370737733397,2791.028304169761,2798.461310761289,2805.8961184912223,2813.3372082789706,2820.767611828695,2828.1916921147417,2835.6353329734297,2843.070424266075,2850.5065279489127,-3.7756800434258806,0.022921497726759707,0.03129159619609188,0.45764610481744294,0.15634024956528414,-2.2026958194399526,0.11050485532024082,7.434096180721299,1690.7792130040773,0
2116,-2.2306233556007362e-05,-7.618153843089693,1690.7696657067381,1698.2141970500352,1705.6481550288654,1713.0794840022938,1720.5130947461398,1727.9535610594166,1735.3908089865465,1742.8141383357329,1757.6892041181356,2426.7614487730457,2434.1977128296708,2441.632030845193,2776.1629846750566,2783.5274744013773,2791.028802989788,2798.4636246875875,2805.8955782440894,2813.3376465531082,2820.7642809386757,2828.194010767732,2835.6310914838386,2843.0623253613394,2850.5084002833833,-3.7308809341513682,0.02397170903525918,0.38606869970068136,0.38524618756877027,0.35701432391960153,-2.173871511240592,0.11373643156162389,7.434086558140822,1690.779772987062,0
2117,-2.9178977596452422e-05,-7.616407559070561,1690.776699129137,1698.213492534487,1705.6504893757713,1713.0794430945898,1720.5149785151368,1727.9529318530215,1735.3892580129582,1742.813908515312,1757.6878963840213,2426.755855986491,2434.1923997832037,2441.630205580321,2776.1617072056297,2783.5302802507535,2791.029000861827,2798.460891630845,2805.895856390834,2813.3333424646976,2820.7668583162044,2828.1984507336574,2835.633343046355,2843.0644649297365,2850.5030855527584,-3.751409676151781,0.023484616806633798,0.4790570349955342,0.4192069898523152,0.12633303516386563,-2.2035034897528356,0.11041563986235746,7.43408005538383,1690.7801256300372,0
2118,-2.2030881458873083e-05,-7.618833718956359,1690.7667063108142,1698.2084448469848,1705.6476905444918,1713.079968547453,1720.5161246606754,1727.9482654225942,1735.3795736315903,1742.81725710228,1757.6896672002777,2426.7567227308473,2434.1939477247165,2441.6294711585097,2776.162534832793,2783.5305861193533,2791.0299350340297,2798.464758729065,2805.898001732604,2813.33157625223,2820.767110593118,2828.2004746526522,2835.634531218092,2843.0709119790085,2850.504750140566,-3.751945225473506,0.023472043003278487,0.03428136909103526,0.32194696890239216,0.24583105892710244,-2.2062739839294228,0.110110157339288,7.434111209793965,1690.7771658259303,0
2119,-2.630930347394639e-05,-7.632642273649228,1690.7764636205106,1698.2136631214237,1705.6495833095023,1713.0806975458038,1720.5141420010882,1727.9501519587495,1735.385740226497,1742.8136916731346,1757.6893093529823,2426.7578713601597,2434.1923324753384,2441.6321518255586,2776.161964217073,2783.5293504550077,2791.0283556416316,2798.464246332934,2805.8961540909704,2813.3336599040713,2820.7700633832346,2828.198899379441,2835.6344563639814,2843.0705293414326,2850.500469930106,-3.736321128584655,0.023841652364756487,0.04787303557761292,0.44508800542195104,0.05315053325319652,-2.201333418816759,0.11065550980657514,7.434091490541764,1690.7795282351392,0
2120,-2.582566658581079e-05,-7.630937382296525,1690.7726755135548,1698.2148920379675,1705.6484008104526,1713.0800127660334,1720.5147914242098,1727.951079487263,1735.3850516972034,1742.8135457950716,1757.6886876938602,2426.7561581482228,2434.191778332339,2441.6309534420993,2776.1623086717573,2783.5350108261505,2791.0279369592413,2798.465939354037,2805.897037333482,2813.3337158412855,2820.7702063673996,2828.1993032977625,2835.634384234661,2843.0695685858186,2850.5010409130796,-3.7510111716827863,0.023493977396378415,0.033237571361890414,0.44934239800800424,-0.019206734629636735,-2.2147727526825434,0.10917832191039853,7.434099179770181,1690.7788834066139,0
2121,-2.6933064471850057e-05,-7.630488043014853,1690.7764361796844,1698.2135507637854,1705.6493146590803,1713.0799629291412,1720.5157686626708,1727.953095611304,1735.385672390148,1742.8131780815902,1757.6872819673004,2426.756268976289,2434.1920484529196,2441.6325377147027,2776.1612263494953,2783.5276517858088,2791.0269177486925,2798.4637956197726,2805.8957951625084,2813.333280705443,2820.770490844174,2828.2002081182463,2835.6350302453952,2843.0692751591714,2850.500242359975,-3.742636945939771,0.023691547359842163,0.09195526749878834,0.386398473127763,0.09189330703554588,-2.201023901213371,0.1106897649357814,7.434088240759448,1690.779596758691,0
2122,-2.266397272678811e-05,-7.6065908357811605,1690.7682362142014,1698.2123800181737,1705.648814895666,1713.0812127946779,1720.5153669160393,1727.9532264689128,1735.3835141795475,1742.818928817597,1757.6887503338078,2426.7589719104753,2434.1949641373963,2441.629799642463,2776.163073610208,2783.548119845007,2791.0305923497044,2798.4618578251425,2805.8966834003536,2813.3308272848235,2820.7641015992235,2828.1985618713106,2835.6329666594283,2843.0721573473875,2850.50645948452,-3.757219886111661,0.023348561888730537,0.01809748935158458,0.3324090554211001,0.2296268941101276,-2.1978406571199467,0.11104267888382845,7.434104153511248,1690.779107343069,0
2123,-2.5334497403711062e-05,-7.610925341011681,1690.7695360088655,1698.2115088447501,1705.6497947406626,1713.0818244089294,1720.513949925982,1727.9513473927368,1735.3817938912237,1742.8180484959728,1757.6907504038086,2426.7578099707257,2434.190801348891,2441.6306657206005,2776.164186963541,2783.547385633247,2791.029723430034,2798.4639352135364,2805.8978601506924,2813.3312060876056,2820.767207829463,2828.2001110751494,2835.6340369937643,2843.0710690236847,2850.5051011964756,-3.7490022561113023,0.02354122225298114,0.009389361674174224,0.3948100296513559,0.16381033202669237,-2.1928966986139726,0.11159302861273053,7.434108807373597,1690.7787068529515,0
2124,-2.643681325317975e-05,-7.632438383754259,1690.7781099609863,1698.210595552525,1705.6502512856046,1713.0803603779714,1720.5168657861725,1727.9511079190709,1735.385527949051,1742.8134042923894,1757.6832420193728,2426.75889166442,2434.1983709304022,2441.63113447442,2776.161062644852,2783.5417438707323,2791.0288278627354,2798.462211456643,2805.895834093464,2813.330360665898,2820.766584984246,2828.198654029126,2835.635890875189,2843.070340614305,2850.5006488764466,-3.767765868576773,0.02310362219943305,0.04774988349341905,0.33398471463336055,0.2967863354864233,-2.2034993627693535,0.11041609554681964,7.434097007175497,1690.779313123886,0
