,value,err_upper,err_lower,units
PERIOD,3.645138867199052,4.413338320574667e-06,-4.5346796260226085e-06,days
T0,1902.874001912408,0.0006764061038211366,-0.0006645655985266785,days
ROR,0.02788115431130539,0.0008083676499088081,-0.000647523553072564,
IMPACT,0.4514353693383256,0.18385091994081615,-0.295427899138869,
DUR14,0.09794397751580572,0.001806398596696429,-0.001306382497254635,days
ECC,0.238502658939152,0.3000188638393896,-0.1421066235388867,
OMEGA,88.57386454621505,114.03719480716535,-110.64728370087379,deg
R_PL,3.1375073487673713,0.10480651887875325,-0.08935175250911165,R_earth
