,15th,50th,85th
MEAN,3.2821800365112514e-06,9.449638241939013e-06,1.5170081971923529e-05
LN_SIGLC,-7.88840652094024,-7.879266735948406,-7.869707691162384
T0,1871.4942547285182,1871.4979890556847,1871.5017806059286
LN_PER,1.0295599974409884,1.0295712925818954,1.0295800627472322
LN_ROR,-4.492760316867086,-4.429788881291692,-4.360476152079515
ROR,0.011189713984919039,0.011917005309999203,0.01277230465098643
IMPACT,0.15985858619073026,0.5072454236835315,0.7339608604772777
PERIOD,2.799833629670414,2.79986525436438,2.7998898097532585
LD_U1,0.2014482643822737,0.3086744505228609,0.4122653448108762
LD_U2,0.2014871241212426,0.301713872775623,0.40344440925418934
LN_DUR14,-2.615485469501331,-2.51966080183685,-2.427032951331506
DUR14,0.0731322765868109,0.08048690315360503,0.0882984300435522
ECC,0.10504667405371165,0.3087762173192885,0.624836097072981
OMEGA,-17.188540576762556,89.45836659185377,197.6688514835617
