,value,err_upper,err_lower,units
PERIOD,5.333440694023952,0.0008683619974982903,-0.0008536402870840121,days
T0,1793.2753132879652,0.0016015379933378426,-0.0015832244228022319,days
ROR,0.05950238394259469,0.0021702357279399648,-0.0013129885485080456,
IMPACT,0.37000465546975486,0.23455746063848154,-0.24109935648633768,
DUR14,0.2710875772414741,0.005356648396627528,-0.004521629548615347,days
ECC,0.21598505004772162,0.3115630944337383,-0.16928033629058703,
OMEGA,86.09132010044807,149.95296872824528,-142.27939588611213,deg
R_PL,14.286506435254452,0.6153646236707075,-0.5345550557535006,R_earth
