,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
1487,-4.405292789436753e-06,-6.544175203956312,1765.6063964172874,1771.9802919696767,1778.3280100657169,1784.7000893784384,2853.7531246011613,2860.110439673406,2866.4768636672165,2872.835624530096,2879.2029213497362,2885.572227641098,2891.9309025303796,2898.285551274514,2904.65404789729,-3.0789301842384877,0.046008450895893144,0.5398344040659289,0.4827542442644024,0.19646956575379204,-2.20595403889388,0.11014539217379618,6.363392778221298,1765.6086545098567,0
1488,5.981446558492287e-06,-6.537177723390114,1765.6056837994693,1771.9827475052045,1778.3282654643901,1784.6994655226881,2853.748822736954,2860.1135428070984,2866.4750469097717,2872.8384826317265,2879.205002663129,2885.574807566087,2891.9312754619605,2898.2878985454977,2904.6552435410704,-3.011044691056854,0.04924021107308105,0.7859576504725214,0.35744501522311056,0.28835781813499084,-2.1526681909090537,0.11617377007364021,6.363396461109295,1765.6089600108662,1
1489,-6.631640827518172e-06,-6.532958965006875,1765.607991670747,1771.9810639657667,1778.3319017975039,1784.700403824102,2853.749189631564,2860.1126684910137,2866.4756283465163,2872.8355465567506,2879.199430073167,2885.5696032751734,2891.92805907395,2898.2877706199165,2904.6544040255885,-3.042832151200988,0.04769960551723413,0.6543769363031356,0.4563633541581045,0.24743295553905087,-2.2081838548396164,0.10990006184436805,6.363377428674922,1765.610303585901,0
1490,2.9197119981154293e-05,-6.537816760578281,1765.6037548796287,1771.9834573746891,1778.3298518413092,1784.6991475830357,2853.7495629599566,2860.1120253883046,2866.477598886992,2872.834416357524,2879.2054926809224,2885.5759727313866,2891.930363757189,2898.2848847469136,2904.6562016489074,-3.0877938950083355,0.045602447301547465,0.4031254508166957,0.3657872499677495,0.19645909079917945,-2.2199586034189283,0.10861360496379834,6.363394054478668,1765.6089792850755,0
1491,3.5992965218995656e-05,-6.529953076696773,1765.605237706845,1771.979499540185,1778.3341120740024,1784.7018726449428,2853.749895865956,2860.1133607365186,2866.4764274903328,2872.83801111292,2879.199904355465,2885.5660203571224,2891.9302064924655,2898.2847638237045,2904.654595676665,-3.0267723346070543,0.04847183678207944,0.6998654158885804,0.46081106444110675,0.30727626195431834,-2.1786576607754906,0.11319337260994289,6.363378816662786,1765.6101537487123,0
1492,-1.641885491575172e-05,-6.540636439549276,1765.6067377449162,1771.9791335670707,1778.328271979879,1784.6985473915379,2853.7528763550536,2860.11276466345,2866.4749374320254,2872.834917394603,2879.2042137286153,2885.575419228559,2891.9281727054286,2898.288930969751,2904.65424145505,-3.09972312371943,0.045061677176065185,0.42022309563820665,0.36835995855430337,0.2717753316738263,-2.197484643438519,0.11108221863466196,6.363398911789048,1765.608114236728,0
1493,-7.6205769397807634e-06,-6.539365806938727,1765.6076713362784,1771.9835683504803,1778.3324196874532,1784.6984526888168,2853.7526641232125,2860.1160695033823,2866.4743052668705,2872.836171322358,2879.20492906721,2885.573805742144,2891.9273081081074,2898.286680892821,2904.6559686739247,-3.123236388481009,0.04401448967492567,0.455545623331059,0.4758141950794943,0.38482384207633125,-2.180180637686309,0.11302111292405817,6.363386094256494,1765.6105076725803,0
1494,3.0127671715383116e-05,-6.529865373310479,1765.6060197494542,1771.9811621427823,1778.3318808585611,1784.7012687284675,2853.7477318701044,2860.1088956382455,2866.47852497647,2872.838366140606,2879.196047354676,2885.5721309313103,2891.929185434825,2898.2935926652212,2904.654586412136,-3.084000772173577,0.04577575145991959,0.24417356721766897,0.3352004344487045,0.2201355041949684,-2.2545209664085553,0.1049237937213449,6.363383666029478,1765.6099859161743,0
1495,-2.249160585932902e-06,-6.5326942403461175,1765.6025137359088,1771.9821549352823,1778.332011761552,1784.6971747037524,2853.7518482414553,2860.11531024024,2866.4757203118047,2872.8319768979327,2879.199874878392,2885.5712709116883,2891.9287551720936,2898.292685547544,2904.6547524809625,-3.090652465226916,0.04547227564484808,0.48634466513994823,0.3781462544131462,0.29409267605511635,-2.2049731635712226,0.11025348407455646,6.3633946504352785,1765.6083928831094,0
1496,1.942034844286473e-05,-6.546607062376858,1765.608240251954,1771.9811905867423,1778.332145506148,1784.700729950683,2853.7461940634785,2860.1093587323503,2866.473854328513,2872.8419748075794,2879.2013300654535,2885.5734832079415,2891.927980602223,2898.288976440846,2904.656089604848,-3.0837607466518446,0.04578674012727401,0.07660744800157106,0.36253112211505334,0.20245848873085426,-2.2446868914780955,0.105960712382089,6.363380909146385,1765.6104869837166,0
1497,-7.352400811575429e-06,-6.5262372849896995,1765.6039409503446,1771.980838471902,1778.3325846408159,1784.6993126628151,2853.7514647613693,2860.115812688453,2866.4780499313165,2872.831652033503,2879.2003786456144,2885.5705653840096,2891.929033803436,2898.2916851785244,2904.6547272918183,-3.1121421285119544,0.044505516619677075,0.12377355232331691,0.36595557022847225,0.2851999303296924,-2.2358812891737245,0.10689788038401962,6.363391273338104,1765.6091110227997,0
1498,6.0448155786804755e-06,-6.539082572647622,1765.6037308122072,1771.982345709885,1778.3317960942366,1784.7028299102099,2853.74779372859,2860.1109025380597,2866.4745999079705,2872.8347852281186,2879.2021546522765,2885.573973332666,2891.9291306130995,2898.2920512272085,2904.656768948738,-3.087432081358264,0.045618949874705925,0.11380773795305406,0.3455332417199941,0.24841223603406393,-2.2401717477731826,0.10644022193821855,6.363385308218881,1765.6100531084007,0
1499,1.4684108913970648e-05,-6.545126466289497,1765.6050685121313,1771.9793260497975,1778.3324284072532,1784.7008476510794,2853.750470150528,2860.1130424572657,2866.475264037273,2872.836609113034,2879.2027082063605,2885.5730081399665,2891.9288669903244,2898.2919048562753,2904.6555086242442,-3.090977237657849,0.045457509901229855,0.06332390631368716,0.310890019922907,0.21431853102632625,-2.2509701754666356,0.10529701840696074,6.363392650974307,1765.6093286157827,0
1500,3.167539600014775e-05,-6.534480189049896,1765.6075991525786,1771.9850307432525,1778.3321003042984,1784.702025137131,2853.749542230187,2860.1105081923047,2866.4783345757182,2872.8379155854777,2879.1957941009287,2885.572698443657,2891.9272858854465,2898.286002632478,2904.655482263638,-3.1365394340807633,0.04343284034341804,0.15525985380127255,0.4321173900444919,0.4588669114409796,-2.212392754220685,0.10943847560851319,6.363370458826488,1765.6116633724946,0
