,value,err_upper,err_lower,units
PERIOD,9.07751971535065,7.970270666213253e-05,-8.019331853503786e-05,days
T0,1765.5947474987067,0.0013502072854407743,-0.0013084334896120708,days
ROR,0.06666319981190184,0.0011109110959265506,-0.0010282479705300274,
IMPACT,0.30508357024832333,0.16803094734262114,-0.20301120300644343,
DUR14,0.24726306578215676,0.0035264672451933154,-0.003157534368673387,days
ECC,0.16482187792383707,0.3041018346132781,-0.10418093886015722,
OMEGA,89.90654914006328,105.7613051706533,-105.79856468110009,deg
R_PL,12.913373834675864,0.34343205020623024,-0.33486768396060285,R_earth
