,value,err_upper,err_lower,units
PERIOD,38.35255913808532,8.120918418796919e-05,-8.348733558705135e-05,days
T0,1743.5530924610684,0.001043788205834062,-0.0010311178514257335,days
ROR,0.0319396170225089,0.0008521099653388958,-0.0012501757121221,
IMPACT,0.7768404067589,0.053554577019311655,-0.1290662463347254,
DUR14,0.23986561468223822,0.004661810217557377,-0.0049542337894566135,days
ECC,0.5202757120950872,0.22503247763770406,-0.25093118414181026,
OMEGA,82.44418492838517,174.70449084108236,-159.90507912801846,deg
R_PL,3.2490779822814515,0.10831504624994492,-0.1346287352035831,R_earth
