,value,err_upper,err_lower,units
PERIOD,3.944373635626465,1.5431207431859661e-06,-1.5794490151321838e-06,days
T0,1930.7552914336975,0.00021853540965821594,-0.00021342200830076763,days
ROR,0.07592703164997097,0.00046545706051481783,-0.00040760765127367815,
IMPACT,0.22424015223203597,0.08351754118081656,-0.12412217868606512,
DUR14,0.20270596638583935,0.0007339558396032009,-0.0006647362346989538,days
ECC,0.08508214746934717,0.30138359464217235,-0.06471215517555995,
OMEGA,87.59648144074994,111.24589041150342,-107.10960136536664,deg
R_PL,14.108255757365693,0.27460370511467325,-0.2702366739283626,R_earth
