,value,err_upper,err_lower,units
PERIOD,5.90413687903697,1.3419543782866583e-05,-1.5248202443807202e-05,days
T0,1683.4662180144421,0.0017279271910410898,-0.001505634798149913,days
ROR,0.025764676867147014,0.001090288185397418,-0.0007197199594418044,
IMPACT,0.35925665297618187,0.2590755833553324,-0.23614226725876986,
DUR14,0.1204132551287629,0.0027027238507630474,-0.0035429005096154487,days
ECC,0.18849806428098437,0.3712945163858481,-0.1432715940915742,
OMEGA,80.47568668178833,145.2172822925409,-128.0852214798896,deg
R_PL,2.433185972898871,0.11528465038762281,-0.08711890549039136,R_earth
