,value,err_upper,err_lower,units
PERIOD,18.71202332947781,2.3217654678830968e-05,-2.3618619653831274e-05,days
T0,1692.258207752726,0.0006934462301160238,-0.0006742353202753293,days
ROR,0.06458020745714507,0.0011332512338671635,-0.0006748029032650343,
IMPACT,0.24708204516733412,0.20724772434311944,-0.1659239551818843,
DUR14,0.2567615098854546,0.0024567020395538375,-0.0016897392424637392,days
ECC,0.13276927470210198,0.3019933298536639,-0.10741614141956524,
OMEGA,94.74488566326268,129.09256999971362,-137.9563567678531,deg
R_PL,8.933166877535907,0.21600529695690085,-0.194338434485962,R_earth
