,value,err_upper,err_lower,units
PERIOD,7.073076005560657,1.6536888151286178e-05,-1.63912541921718e-05,days
T0,1792.7952954501488,0.001029397714546576,-0.0009876787928533304,days
ROR,0.0202480702230363,0.0005892500017516365,-0.0005023833663717545,
IMPACT,0.43749103965645597,0.20730866362953204,-0.2915794761730542,
DUR14,0.16952182394356097,0.0022730869821944444,-0.0020270580843153585,days
ECC,0.2451645342407499,0.30907609320357154,-0.14353222851469816,
OMEGA,88.43384504088192,113.92782883072935,-110.5731635862886,deg
R_PL,3.1557081177958035,0.10920412092405885,-0.0955455909289622,R_earth
