,15th,50th,85th
MEAN,-2.3387973066809532e-06,8.217691277130591e-07,4.055842548470435e-06
LN_SIGLC,-8.372302302041811,-8.363407467720064,-8.354534152266599
T0,1844.058257267758,1844.0588715738045,1844.059451866795
LN_PER,3.0225595055347094,3.02256052921651,3.022561542639034
LN_ROR,-3.673258922202849,-3.6565709140139386,-3.6400835502675735
ROR,0.02539357925364375,0.025820903187769764,0.026250150666951824
IMPACT,0.2770502372900764,0.5052861529051137,0.6265049119546612
PERIOD,20.54380643590183,20.543827466233353,20.543848285821394
LD_U1,0.2021324709458867,0.2700505452608889,0.3371149319882365
LD_U2,0.13607419117549657,0.22252140571319212,0.3069432650570371
LN_DUR14,-1.7825907374334287,-1.7738669481010945,-1.7637414595217942
DUR14,0.1682018155666124,0.1696755918773779,0.17140236761555722
ECC,0.05412379003127002,0.17884257561536127,0.5246683527888211
OMEGA,-27.70941427309137,94.71178099250182,208.39866271421312
