,value,err_upper,err_lower,units
PERIOD,0.8676166008194403,2.6528559480265557e-06,-3.271673049809465e-06,days
T0,1711.8962501565675,0.0013486291766184877,-0.0011167877137268079,days
ROR,0.018667399394073653,0.0009706592440462646,-0.0009096499450666692,
IMPACT,0.38900644982304255,0.2306364165403384,-0.2544390342575734,
DUR14,0.05465013066359114,0.0019561031014694932,-0.002058548043549324,days
ECC,0.19998348136413535,0.33873579838945966,-0.13970809697188313,
OMEGA,90.10671775132296,126.95905795695359,-127.2702629664146,deg
R_PL,1.518458983736924,0.09869567919415756,-0.09136273619401947,R_earth
